feature	seqnames	start	end	width	strand	peak	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest	V1	V2	V3	V4	V5	V6	V7	V8	gene_type	gene_status	gene_name	level	havana_gene
ENSG00000002330.13	chr11	64285230	64285693	464	+	06392	64269830	64284704	-	upstream	-526	526	NearestLocation	chr11	HAVANA	gene	64269830	64284704	.	-	.	protein_coding	KNOWN	BAD	1	OTTHUMG00000134302.4
ENSG00000002549.12	chr4	17576766	17577462	697	+	26022	17577192	17607972	+	overlapStart	-426	270	NearestLocation	chr4	HAVANA	gene	17577192	17607972	.	+	.	protein_coding	KNOWN	LAP3	2	OTTHUMG00000048214.7
ENSG00000002586.18	chrX	2700764	2701164	401	+	37510	2691179	2741309	+	inside	9585	9585	NearestLocation	chrX	HAVANA	gene	2691179	2741309	.	+	.	protein_coding	KNOWN	CD99	2	OTTHUMG00000021073.6
ENSG00000002586.18	chrX	2690936	2691479	544	+	37089	2691179	2741309	+	overlapStart	-243	243	NearestLocation	chrX	HAVANA	gene	2691179	2741309	.	+	.	protein_coding	KNOWN	CD99	2	OTTHUMG00000021073.6
ENSG00000002586.18	chrX	2684304	2684438	135	+	37925	2691179	2741309	+	upstream	-6875	6741	NearestLocation	chrX	HAVANA	gene	2691179	2741309	.	+	.	protein_coding	KNOWN	CD99	2	OTTHUMG00000021073.6
ENSG00000002586.18_PAR_Y	chrY	2690964	2691493	530	+	37973	2691179	2741309	+	overlapStart	-215	215	NearestLocation	chrY	HAVANA	gene	2691179	2741309	.	+	.	protein_coding	KNOWN	CD99	2	PAR
ENSG00000002586.18_PAR_Y	chrY	2700712	2701166	455	+	37979	2691179	2741309	+	inside	9533	9533	NearestLocation	chrY	HAVANA	gene	2691179	2741309	.	+	.	protein_coding	KNOWN	CD99	2	PAR
ENSG00000002745.12	chr7	121330455	121330749	295	+	32342	121325367	121341104	+	inside	5088	5088	NearestLocation	chr7	HAVANA	gene	121325367	121341104	.	+	.	protein_coding	KNOWN	WNT16	2	OTTHUMG00000156963.1
ENSG00000002834.17	chr17	38869997	38870908	912	+	14518	38869859	38921770	+	inside	138	138	NearestLocation	chr17	HAVANA	gene	38869859	38921770	.	+	.	protein_coding	KNOWN	LASP1	1	ncRNA_host
ENSG00000002834.17	chr17	38871469	38871871	403	+	14944	38869859	38921770	+	inside	1610	1610	NearestLocation	chr17	HAVANA	gene	38869859	38921770	.	+	.	protein_coding	KNOWN	LASP1	1	ncRNA_host
ENSG00000002834.17	chr17	38869011	38870061	1051	+	14766	38869859	38921770	+	overlapStart	-848	202	NearestLocation	chr17	HAVANA	gene	38869859	38921770	.	+	.	protein_coding	KNOWN	LASP1	1	ncRNA_host
ENSG00000002919.14	chr17	48107268	48108066	799	+	14319	48103357	48123074	+	inside	3911	3911	NearestLocation	chr17	HAVANA	gene	48103357	48123074	.	+	.	protein_coding	KNOWN	SNX11	2	OTTHUMG00000178822.2
ENSG00000003137.8	chr2	72149256	72149755	500	+	19992	72129238	72148038	-	upstream	-1218	1218	NearestLocation	chr2	HAVANA	gene	72129238	72148038	.	-	.	protein_coding	KNOWN	CYP26B1	1	OTTHUMG00000129756.5
ENSG00000003137.8	chr2	72154619	72154792	174	+	21097	72129238	72148038	-	upstream	-6581	6581	NearestLocation	chr2	HAVANA	gene	72129238	72148038	.	-	.	protein_coding	KNOWN	CYP26B1	1	OTTHUMG00000129756.5
ENSG00000003249.13	chr16	90022393	90022812	420	+	12790	90004865	90020128	-	upstream	-2265	2265	NearestLocation	chr16	HAVANA	gene	90004865	90020128	.	-	.	protein_coding	KNOWN	DBNDD1	2	OTTHUMG00000138984.3
ENSG00000003393.14	chr2	201780435	201780664	230	+	19877	201700554	201781189	-	inside	754	525	NearestLocation	chr2	HAVANA	gene	201700554	201781189	.	-	.	protein_coding	KNOWN	ALS2	2	OTTHUMG00000154507.7
ENSG00000003402.19	chr2	201116533	201116848	316	+	18915	201116104	201176687	+	inside	429	429	NearestLocation	chr2	HAVANA	gene	201116104	201176687	.	+	.	protein_coding	KNOWN	CFLAR	1	ncRNA_host
ENSG00000003509.15	chr2	37231410	37232056	647	+	19478	37231631	37253403	+	overlapStart	-221	221	NearestLocation	chr2	HAVANA	gene	37231631	37253403	.	+	.	protein_coding	KNOWN	NDUFAF7	1	OTTHUMG00000128468.6
ENSG00000003989.16	chr8	17496351	17496889	539	+	34614	17497088	17570573	+	upstream	-737	199	NearestLocation	chr8	HAVANA	gene	17497088	17570573	.	+	.	protein_coding	KNOWN	SLC7A2	2	OTTHUMG00000130819.4
ENSG00000004059.10	chr7	127585438	127585819	382	+	32501	127588345	127591705	+	upstream	-2907	2526	NearestLocation	chr7	HAVANA	gene	127588345	127591705	.	+	.	protein_coding	KNOWN	ARF5	2	overlapping_locus
ENSG00000004059.10	chr7	127588414	127588937	524	+	31699	127588345	127591705	+	inside	69	69	NearestLocation	chr7	HAVANA	gene	127588345	127591705	.	+	.	protein_coding	KNOWN	ARF5	2	overlapping_locus
ENSG00000004399.12	chr3	129605568	129605716	149	+	26003	129555175	129606818	-	inside	1250	1102	NearestLocation	chr3	HAVANA	gene	129555175	129606818	.	-	.	protein_coding	KNOWN	PLXND1	1	OTTHUMG00000159547.15
ENSG00000004399.12	chr3	129608638	129608840	203	+	25200	129555175	129606818	-	upstream	-1820	1820	NearestLocation	chr3	HAVANA	gene	129555175	129606818	.	-	.	protein_coding	KNOWN	PLXND1	1	OTTHUMG00000159547.15
ENSG00000004399.12	chr3	129606968	129607320	353	+	24753	129555175	129606818	-	upstream	-150	150	NearestLocation	chr3	HAVANA	gene	129555175	129606818	.	-	.	protein_coding	KNOWN	PLXND1	1	OTTHUMG00000159547.15
ENSG00000004478.7	chr12	2794718	2795144	427	+	08777	2794953	2805423	+	overlapStart	-235	191	NearestLocation	chr12	HAVANA	gene	2794953	2805423	.	+	.	protein_coding	KNOWN	FKBP4	2	OTTHUMG00000090429.3
ENSG00000004487.15	chr1	23019041	23019517	477	+	00341	23019448	23083689	+	overlapStart	-407	69	NearestLocation	chr1	HAVANA	gene	23019448	23083689	.	+	.	protein_coding	KNOWN	KDM1A	1	ncRNA_host
ENSG00000004660.14	chr17	3888481	3888962	482	+	14588	3860315	3894891	-	inside	6410	5929	NearestLocation	chr17	HAVANA	gene	3860315	3894891	.	-	.	protein_coding	KNOWN	CAMKK1	2	OTTHUMG00000090725.2
ENSG00000004660.14	chr17	3893186	3893733	548	+	15219	3860315	3894891	-	inside	1705	1158	NearestLocation	chr17	HAVANA	gene	3860315	3894891	.	-	.	protein_coding	KNOWN	CAMKK1	2	OTTHUMG00000090725.2
ENSG00000004660.14	chr17	3892119	3892632	514	+	14433	3860315	3894891	-	inside	2772	2259	NearestLocation	chr17	HAVANA	gene	3860315	3894891	.	-	.	protein_coding	KNOWN	CAMKK1	2	OTTHUMG00000090725.2
ENSG00000004700.15	chr12	21501106	21501944	839	+	08425	21468911	21501669	-	overlapStart	563	275	NearestLocation	chr12	HAVANA	gene	21468911	21501669	.	-	.	protein_coding	KNOWN	RECQL	2	OTTHUMG00000169131.2
ENSG00000004777.18	chr19	35775312	35775900	589	+	17747	35774532	35788822	+	inside	780	780	NearestLocation	chr19	HAVANA	gene	35774532	35788822	.	+	.	protein_coding	KNOWN	ARHGAP33	1	OTTHUMG00000182071.4
ENSG00000004779.9	chr16	23596091	23596604	514	+	13072	23581002	23596356	-	overlapStart	265	248	NearestLocation	chr16	HAVANA	gene	23581002	23596356	.	-	.	protein_coding	KNOWN	NDUFAB1	1	OTTHUMG00000096985.5
ENSG00000004838.13	chr3	50345693	50345865	173	+	25052	50341110	50346852	-	inside	1159	987	NearestLocation	chr3	HAVANA	gene	50341110	50346852	.	-	.	protein_coding	KNOWN	ZMYND10	1	OTTHUMG00000156874.5
ENSG00000004848.7	chrX	25015988	25016318	331	+	37628	25003694	25016420	-	inside	432	102	NearestLocation	chrX	HAVANA	gene	25003694	25016420	.	-	.	protein_coding	KNOWN	ARX	2	OTTHUMG00000021275.4
ENSG00000004864.13	chr7	96321852	96322410	559	+	32030	96120220	96322147	-	overlapStart	295	263	NearestLocation	chr7	HAVANA	gene	96120220	96322147	.	-	.	protein_coding	KNOWN	SLC25A13	2	ncRNA_host
ENSG00000004897.11	chr17	47189360	47189704	345	+	14733	47117703	47189422	-	overlapStart	62	62	NearestLocation	chr17	HAVANA	gene	47117703	47189422	.	-	.	protein_coding	KNOWN	CDC27	2	overlapping_locus
ENSG00000004939.13	chr17	44266598	44266878	281	+	15380	44248385	44268141	-	inside	1543	1263	NearestLocation	chr17	HAVANA	gene	44248385	44268141	.	-	.	protein_coding	KNOWN	SLC4A1	2	OTTHUMG00000156843.1
ENSG00000004939.13	chr17	44273149	44273248	100	+	15873	44248385	44268141	-	upstream	-5008	5008	NearestLocation	chr17	HAVANA	gene	44248385	44268141	.	-	.	protein_coding	KNOWN	SLC4A1	2	OTTHUMG00000156843.1
ENSG00000004948.13	chr7	93568488	93568784	297	+	33875	93424487	93574730	-	inside	6242	5946	NearestLocation	chr7	HAVANA	gene	93424487	93574730	.	-	.	protein_coding	KNOWN	CALCR	2	ncRNA_host
ENSG00000004961.14	chrX	11110983	11111477	495	+	37454	11111301	11123078	+	overlapStart	-318	176	NearestLocation	chrX	HAVANA	gene	11111301	11123078	.	+	.	protein_coding	KNOWN	HCCS	2	OTTHUMG00000021128.1
ENSG00000004975.11	chr17	7234126	7234682	557	+	14311	7225341	7234545	-	overlapStart	419	137	NearestLocation	chr17	HAVANA	gene	7225341	7234545	.	-	.	protein_coding	KNOWN	DVL2	2	OTTHUMG00000102155.4
ENSG00000005059.15	chr4	109561001	109561539	539	+	26870	109560205	109688726	+	inside	796	796	NearestLocation	chr4	HAVANA	gene	109560205	109688726	.	+	.	protein_coding	KNOWN	CCDC109B	2	overlapping_locus
ENSG00000005075.15	chr7	102477983	102479446	1464	+	32733	102473118	102478907	-	overlapStart	924	539	NearestLocation	chr7	HAVANA	gene	102473118	102478907	.	-	.	protein_coding	KNOWN	POLR2J	2	OTTHUMG00000150387.1
ENSG00000005156.11	chr17	34980172	34980563	392	+	14455	34980494	35009743	+	overlapStart	-322	69	NearestLocation	chr17	HAVANA	gene	34980494	35009743	.	+	.	protein_coding	KNOWN	LIG3	1	OTTHUMG00000128519.6
ENSG00000005175.9	chr12	47705496	47706086	591	+	08282	47661249	47706061	-	overlapStart	565	25	NearestLocation	chr12	HAVANA	gene	47661249	47706061	.	-	.	protein_coding	KNOWN	RPAP3	2	overlapping_locus
ENSG00000005189.19	chr16	20807193	20807397	205	+	13549	20806429	20849668	+	inside	764	764	NearestLocation	chr16	HAVANA	gene	20806429	20849668	.	+	.	protein_coding	KNOWN	AC004381.6	1	ncRNA_host
ENSG00000005189.19	chr16	20806248	20806813	566	+	13313	20806429	20849668	+	overlapStart	-181	181	NearestLocation	chr16	HAVANA	gene	20806429	20849668	.	+	.	protein_coding	KNOWN	AC004381.6	1	ncRNA_host
ENSG00000005238.19	chr9	35111704	35111984	281	+	36658	35104112	35116341	-	inside	4637	4357	NearestLocation	chr9	HAVANA	gene	35104112	35116341	.	-	.	protein_coding	KNOWN	FAM214B	2	OTTHUMG00000019847.6
ENSG00000005238.19	chr9	35114086	35114256	171	+	36604	35104112	35116341	-	inside	2255	2085	NearestLocation	chr9	HAVANA	gene	35104112	35116341	.	-	.	protein_coding	KNOWN	FAM214B	2	OTTHUMG00000019847.6
ENSG00000005238.19	chr9	35115695	35116226	532	+	35762	35104112	35116341	-	inside	646	115	NearestLocation	chr9	HAVANA	gene	35104112	35116341	.	-	.	protein_coding	KNOWN	FAM214B	2	OTTHUMG00000019847.6
ENSG00000005249.12	chr7	107045228	107045624	397	+	32613	107044649	107161811	+	inside	579	579	NearestLocation	chr7	HAVANA	gene	107044649	107161811	.	+	.	protein_coding	KNOWN	PRKAR2B	2	OTTHUMG00000137418.1
ENSG00000005249.12	chr7	107044256	107044552	297	+	32434	107044649	107161811	+	upstream	-393	97	NearestLocation	chr7	HAVANA	gene	107044649	107161811	.	+	.	protein_coding	KNOWN	PRKAR2B	2	OTTHUMG00000137418.1
ENSG00000005302.17	chrX	11758202	11758704	503	+	37171	11758159	11775753	+	inside	43	43	NearestLocation	chrX	HAVANA	gene	11758159	11775753	.	+	.	protein_coding	KNOWN	MSL3	2	OTTHUMG00000021132.6
ENSG00000005339.14	chr16	3880691	3880863	173	+	13432	3725054	3880726	-	overlapStart	35	35	NearestLocation	chr16	HAVANA	gene	3725054	3880726	.	-	.	protein_coding	KNOWN	CREBBP	1	OTTHUMG00000129431.6
ENSG00000005339.14	chr16	3881177	3881768	592	+	13524	3725054	3880726	-	upstream	-451	451	NearestLocation	chr16	HAVANA	gene	3725054	3880726	.	-	.	protein_coding	KNOWN	CREBBP	1	OTTHUMG00000129431.6
ENSG00000005379.15	chr17	58328119	58329157	1039	+	14547	58301228	58328760	-	overlapStart	641	397	NearestLocation	chr17	HAVANA	gene	58301228	58328760	.	-	.	protein_coding	KNOWN	TSPOAP1	2	OTTHUMG00000178923.2
ENSG00000005381.7	chr17	58273424	58273666	243	+	15345	58269856	58280935	-	inside	7511	3568	NearestLocation	chr17	HAVANA	gene	58269856	58280935	.	-	.	protein_coding	KNOWN	MPO	2	OTTHUMG00000178922.2
ENSG00000005436.13	chr2	75710580	75710789	210	+	20479	75652000	75710989	-	inside	409	200	NearestLocation	chr2	HAVANA	gene	75652000	75710989	.	-	.	protein_coding	KNOWN	GCFC2	1	OTTHUMG00000129989.4
ENSG00000005448.16	chr2	74421287	74422102	816	+	19271	74421678	74425755	+	overlapStart	-391	391	NearestLocation	chr2	HAVANA	gene	74421678	74425755	.	+	.	protein_coding	KNOWN	WDR54	1	OTTHUMG00000129951.4
ENSG00000005486.16	chr7	75842414	75843128	715	+	31708	75842602	75888926	+	overlapStart	-188	188	NearestLocation	chr7	HAVANA	gene	75842602	75888926	.	+	.	protein_coding	KNOWN	RHBDD2	1	OTTHUMG00000156435.4
ENSG00000005700.14	chr6	82246286	82246486	201	+	30164	82169983	82247754	-	inside	1468	1268	NearestLocation	chr6	HAVANA	gene	82169983	82247754	.	-	.	protein_coding	KNOWN	IBTK	2	ncRNA_host
ENSG00000005700.14	chr6	82247724	82248173	450	+	30444	82169983	82247754	-	overlapStart	30	30	NearestLocation	chr6	HAVANA	gene	82169983	82247754	.	-	.	protein_coding	KNOWN	IBTK	2	ncRNA_host
ENSG00000005801.16	chr11	3378674	3379370	697	+	06763	3339261	3379222	-	overlapStart	548	148	NearestLocation	chr11	HAVANA	gene	3339261	3379222	.	-	.	protein_coding	KNOWN	ZNF195	1	OTTHUMG00000011694.8
ENSG00000005810.17	chr13	77326921	77327278	358	+	10105	77044655	77327050	-	overlapStart	129	129	NearestLocation	chr13	HAVANA	gene	77044655	77327050	.	-	.	protein_coding	KNOWN	MYCBP2	2	overlapping_locus
ENSG00000005882.11	chr17	50095038	50095640	603	+	14970	50094737	50112152	+	inside	301	301	NearestLocation	chr17	HAVANA	gene	50094737	50112152	.	+	.	protein_coding	KNOWN	PDK2	1	OTTHUMG00000161948.17
ENSG00000005884.17	chr17	50064641	50064968	328	+	14705	50055968	50090481	+	inside	8673	8673	NearestLocation	chr17	HAVANA	gene	50055968	50090481	.	+	.	protein_coding	KNOWN	ITGA3	2	OTTHUMG00000161890.6
ENSG00000005893.15	chrX	120468423	120468910	488	+	37147	120427827	120469365	-	inside	942	455	NearestLocation	chrX	HAVANA	gene	120427827	120469365	.	-	.	protein_coding	KNOWN	LAMP2	2	OTTHUMG00000022301.4
ENSG00000006007.11	chr16	19520784	19521198	415	+	13973	19501689	19522145	-	inside	1361	947	NearestLocation	chr16	HAVANA	gene	19501689	19522145	.	-	.	protein_coding	KNOWN	GDE1	2	OTTHUMG00000131454.6
ENSG00000006007.11	chr16	19522008	19522273	266	+	13427	19501689	19522145	-	overlapStart	137	128	NearestLocation	chr16	HAVANA	gene	19501689	19522145	.	-	.	protein_coding	KNOWN	GDE1	2	OTTHUMG00000131454.6
ENSG00000006015.17	chr19	18588699	18589350	652	+	16904	18588685	18592336	+	inside	14	14	NearestLocation	chr19	HAVANA	gene	18588685	18592336	.	+	.	protein_coding	KNOWN	C19orf60	1	OTTHUMG00000183112.1
ENSG00000006042.11	chr17	32936836	32937272	437	+	14810	32927910	32945106	+	inside	8926	7834	NearestLocation	chr17	HAVANA	gene	32927910	32945106	.	+	.	protein_coding	KNOWN	TMEM98	2	OTTHUMG00000132882.4
ENSG00000006047.12	chr17	7293204	7293710	507	+	15828	7288252	7294615	-	inside	1411	905	NearestLocation	chr17	HAVANA	gene	7288252	7294615	.	-	.	protein_coding	KNOWN	YBX2	2	OTTHUMG00000177992.2
ENSG00000006062.13	chr17	45317050	45317703	654	+	14678	45263121	45317040	-	upstream	-10	10	NearestLocation	chr17	HAVANA	gene	45263121	45317040	.	-	.	protein_coding	KNOWN	MAP3K14	2	OTTHUMG00000180364.5
ENSG00000006116.3	chr16	24255955	24256275	321	+	13232	24255553	24362801	+	inside	402	402	NearestLocation	chr16	HAVANA	gene	24255553	24362801	.	+	.	protein_coding	KNOWN	CACNG3	2	OTTHUMG00000131651.1
ENSG00000006125.16	chr17	35578022	35578584	563	+	14577	35578046	35726409	+	overlapStart	-24	24	NearestLocation	chr17	HAVANA	gene	35578046	35726409	.	+	.	protein_coding	KNOWN	AP2B1	1	overlapping_locus
ENSG00000006194.9	chr16	3264304	3264710	407	+	13989	3263800	3301401	+	inside	504	504	NearestLocation	chr16	HAVANA	gene	3263800	3301401	.	+	.	protein_coding	KNOWN	ZNF263	1	overlapping_locus
ENSG00000006210.6	chr16	57374322	57374476	155	+	13571	57372458	57385048	+	inside	1864	1864	NearestLocation	chr16	HAVANA	gene	57372458	57385048	.	+	.	protein_coding	KNOWN	CX3CL1	1	OTTHUMG00000133469.5
ENSG00000006210.6	chr16	57372345	57372480	136	+	13829	57372458	57385048	+	overlapStart	-113	22	NearestLocation	chr16	HAVANA	gene	57372458	57385048	.	+	.	protein_coding	KNOWN	CX3CL1	1	OTTHUMG00000133469.5
ENSG00000006282.20	chr17	50541752	50542283	532	+	14249	50543058	50555852	+	upstream	-1306	775	NearestLocation	chr17	HAVANA	gene	50543058	50555852	.	+	.	protein_coding	KNOWN	SPATA20	2	overlapping_locus
ENSG00000006283.17	chr17	50558967	50559242	276	+	14734	50561068	50627474	+	upstream	-2101	1826	NearestLocation	chr17	HAVANA	gene	50561068	50627474	.	+	.	protein_coding	KNOWN	CACNA1G	2	OTTHUMG00000162180.7
ENSG00000006451.7	chr7	39623229	39623785	557	+	31853	39623483	39708124	+	overlapStart	-254	254	NearestLocation	chr7	HAVANA	gene	39623483	39708124	.	+	.	protein_coding	KNOWN	RALA	2	OTTHUMG00000128775.4
ENSG00000006453.13	chr7	98400107	98400740	634	+	32472	98291651	98401068	-	inside	961	328	NearestLocation	chr7	HAVANA	gene	98291651	98401068	.	-	.	protein_coding	KNOWN	BAIAP2L1	2	overlapping_locus
ENSG00000006453.13	chr7	98401032	98401430	399	+	33052	98291651	98401068	-	overlapStart	36	36	NearestLocation	chr7	HAVANA	gene	98291651	98401068	.	-	.	protein_coding	KNOWN	BAIAP2L1	2	overlapping_locus
ENSG00000006459.10	chr7	140175279	140175745	467	+	31793	140084746	140177035	-	inside	1756	1290	NearestLocation	chr7	HAVANA	gene	140084746	140177035	.	-	.	protein_coding	KNOWN	KDM7A	2	ncRNA_host
ENSG00000006468.13	chr7	13988066	13988218	153	+	33205	13891228	13991425	-	inside	3359	3207	NearestLocation	chr7	HAVANA	gene	13891228	13991425	.	-	.	protein_coding	KNOWN	ETV1	1	OTTHUMG00000152403.6
ENSG00000006468.13	chr7	13982505	13983170	666	+	32142	13891228	13991425	-	inside	8920	8255	NearestLocation	chr7	HAVANA	gene	13891228	13991425	.	-	.	protein_coding	KNOWN	ETV1	1	OTTHUMG00000152403.6
ENSG00000006468.13	chr7	13991137	13991672	536	+	32654	13891228	13991425	-	overlapStart	288	247	NearestLocation	chr7	HAVANA	gene	13891228	13991425	.	-	.	protein_coding	KNOWN	ETV1	1	OTTHUMG00000152403.6
ENSG00000006576.16	chr7	77800151	77800486	336	+	32253	77798792	77957503	+	inside	1359	1359	NearestLocation	chr7	HAVANA	gene	77798792	77957503	.	+	.	protein_coding	KNOWN	PHTF2	2	ncRNA_host
ENSG00000006576.16	chr7	77799289	77799464	176	+	33363	77798792	77957503	+	inside	497	497	NearestLocation	chr7	HAVANA	gene	77798792	77957503	.	+	.	protein_coding	KNOWN	PHTF2	2	ncRNA_host
ENSG00000006606.8	chr7	75783433	75783631	199	+	33247	75769533	75789896	-	inside	6463	6265	NearestLocation	chr7	HAVANA	gene	75769533	75789896	.	-	.	protein_coding	KNOWN	CCL26	2	OTTHUMG00000130403.2
ENSG00000006607.13	chr2	241356010	241356371	362	+	20385	241356243	241494841	+	overlapStart	-233	128	NearestLocation	chr2	HAVANA	gene	241356243	241494841	.	+	.	protein_coding	KNOWN	FARP2	1	ncRNA_host
ENSG00000006625.17	chr7	30504565	30505048	484	+	31716	30496621	30504844	-	overlapStart	279	204	NearestLocation	chr7	HAVANA	gene	30496621	30504844	.	-	.	protein_coding	KNOWN	GGCT	1	overlapping_locus
ENSG00000006634.7	chr7	87876156	87876696	541	+	31805	87876216	87909541	+	overlapStart	-60	60	NearestLocation	chr7	HAVANA	gene	87876216	87909541	.	+	.	protein_coding	KNOWN	DBF4	2	OTTHUMG00000131034.6
ENSG00000006695.10	chr17	14069348	14069689	342	+	14913	14069496	14208677	+	overlapStart	-148	148	NearestLocation	chr17	HAVANA	gene	14069496	14208677	.	+	.	protein_coding	KNOWN	COX10	2	ncRNA_host
ENSG00000006704.10	chr7	74452040	74452311	272	+	32589	74453790	74602604	+	upstream	-1750	1479	NearestLocation	chr7	HAVANA	gene	74453790	74602604	.	+	.	protein_coding	KNOWN	GTF2IRD1	1	OTTHUMG00000023782.4
ENSG00000006704.10	chr7	74453439	74453640	202	+	33056	74453790	74602604	+	upstream	-351	150	NearestLocation	chr7	HAVANA	gene	74453790	74602604	.	+	.	protein_coding	KNOWN	GTF2IRD1	1	OTTHUMG00000023782.4
ENSG00000006715.15	chr7	38926846	38927082	237	+	33497	38722963	38932394	-	inside	5548	5312	NearestLocation	chr7	HAVANA	gene	38722963	38932394	.	-	.	protein_coding	KNOWN	VPS41	1	OTTHUMG00000023629.7
ENSG00000006740.16	chr17	12788931	12789410	480	+	16116	12789539	12991643	+	upstream	-608	129	NearestLocation	chr17	HAVANA	gene	12789539	12991643	.	+	.	protein_coding	KNOWN	ARHGAP44	1	OTTHUMG00000058765.5
ENSG00000006744.18	chr17	13017872	13018656	785	+	14416	12992391	13018187	-	overlapStart	315	315	NearestLocation	chr17	HAVANA	gene	12992391	13018187	.	-	.	protein_coding	KNOWN	ELAC2	1	OTTHUMG00000058764.15
ENSG00000006756.15	chrX	2922121	2922704	584	+	37323	2903970	2929351	-	inside	7230	6647	NearestLocation	chrX	HAVANA	gene	2903970	2929351	.	-	.	protein_coding	KNOWN	ARSD	1	OTTHUMG00000021077.3
ENSG00000006831.9	chr12	1690764	1691249	486	+	08589	1688574	1788678	+	inside	2190	2190	NearestLocation	chr12	HAVANA	gene	1688574	1788678	.	+	.	protein_coding	KNOWN	ADIPOR2	1	OTTHUMG00000130139.2
ENSG00000007038.10	chr16	2817031	2817915	885	+	12788	2817180	2826304	+	overlapStart	-149	149	NearestLocation	chr16	HAVANA	gene	2817180	2826304	.	+	.	protein_coding	KNOWN	PRSS21	2	OTTHUMG00000128931.2
ENSG00000007080.10	chr19	17932594	17933177	584	+	18533	17933016	17943991	+	overlapStart	-422	161	NearestLocation	chr19	HAVANA	gene	17933016	17943991	.	+	.	protein_coding	KNOWN	CCDC124	2	OTTHUMG00000183405.2
ENSG00000007168.12	chr17	2593911	2594287	377	+	15051	2593210	2685615	+	inside	701	701	NearestLocation	chr17	HAVANA	gene	2593210	2685615	.	+	.	protein_coding	KNOWN	PAFAH1B1	2	ncRNA_host
ENSG00000007264.14	chr19	3794960	3795306	347	+	17724	3777970	3802129	-	inside	7169	6823	NearestLocation	chr19	HAVANA	gene	3777970	3802129	.	-	.	protein_coding	KNOWN	MATK	1	OTTHUMG00000180916.5
ENSG00000007264.14	chr19	3801334	3801846	513	+	17770	3777970	3802129	-	inside	795	283	NearestLocation	chr19	HAVANA	gene	3777970	3802129	.	-	.	protein_coding	KNOWN	MATK	1	OTTHUMG00000180916.5
ENSG00000007306.14	chr19	41706782	41707137	356	+	16961	41673307	41706976	-	overlapStart	194	161	NearestLocation	chr19	HAVANA	gene	41673307	41706976	.	-	.	protein_coding	KNOWN	CEACAM7	2	OTTHUMG00000151063.3
ENSG00000007312.12	chr17	63931267	63931445	179	+	16134	63928740	63932354	-	inside	1087	909	NearestLocation	chr17	HAVANA	gene	63928740	63932354	.	-	.	protein_coding	KNOWN	CD79B	2	OTTHUMG00000172294.3
