feature	seqnames	start	end	width	strand	peak	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest	V1	V2	V3	V4	V5	V6	V7	V8	gene_type	gene_status	gene_name	level	havana_gene
ENSG00000002745.12	chr7	121328000	121331399	3400	+	20048	121325367	121341104	+	inside	2633	2633	NearestLocation	chr7	HAVANA	gene	121325367	121341104	.	+	.	protein_coding	KNOWN	WNT16	2	OTTHUMG00000156963.1
ENSG00000002834.17	chr17	38866600	38872799	6200	+	36899	38869859	38921770	+	overlapStart	-3259	2940	NearestLocation	chr17	HAVANA	gene	38869859	38921770	.	+	.	protein_coding	KNOWN	LASP1	1	ncRNA_host
ENSG00000002919.14	chr17	48106400	48109199	2800	+	37353	48103357	48123074	+	inside	3043	3043	NearestLocation	chr17	HAVANA	gene	48103357	48123074	.	+	.	protein_coding	KNOWN	SNX11	2	OTTHUMG00000178822.2
ENSG00000003096.13	chrX	118116200	118117399	1200	+	45627	117897813	118117340	-	overlapStart	1140	59	NearestLocation	chrX	HAVANA	gene	117897813	118117340	.	-	.	protein_coding	KNOWN	KLHL13	2	ncRNA_host
ENSG00000003137.8	chr2	72149200	72149799	600	+	07043	72129238	72148038	-	upstream	-1162	1162	NearestLocation	chr2	HAVANA	gene	72129238	72148038	.	-	.	protein_coding	KNOWN	CYP26B1	1	OTTHUMG00000129756.5
ENSG00000003393.14	chr2	201779600	201781799	2200	+	08617	201700554	201781189	-	overlapStart	1589	610	NearestLocation	chr2	HAVANA	gene	201700554	201781189	.	-	.	protein_coding	KNOWN	ALS2	2	OTTHUMG00000154507.7
ENSG00000003402.19	chr2	201114400	201120799	6400	+	08605	201116104	201176687	+	overlapStart	-1704	1704	NearestLocation	chr2	HAVANA	gene	201116104	201176687	.	+	.	protein_coding	KNOWN	CFLAR	1	ncRNA_host
ENSG00000003436.14	chr2	187559400	187560799	1400	+	08508	187464230	187565760	-	inside	6360	4961	NearestLocation	chr2	HAVANA	gene	187464230	187565760	.	-	.	protein_coding	KNOWN	TFPI	2	OTTHUMG00000132634.6
ENSG00000003509.15	chr2	37230600	37232799	2200	+	06508	37231631	37253403	+	overlapStart	-1031	1031	NearestLocation	chr2	HAVANA	gene	37231631	37253403	.	+	.	protein_coding	KNOWN	NDUFAF7	1	OTTHUMG00000128468.6
ENSG00000003989.16	chr8	17496000	17496999	1000	+	21577	17497088	17570573	+	upstream	-1088	89	NearestLocation	chr8	HAVANA	gene	17497088	17570573	.	+	.	protein_coding	KNOWN	SLC7A2	2	OTTHUMG00000130819.4
ENSG00000004059.10	chr7	127583200	127586599	3400	+	20114	127588345	127591705	+	upstream	-5145	1746	NearestLocation	chr7	HAVANA	gene	127588345	127591705	.	+	.	protein_coding	KNOWN	ARF5	2	overlapping_locus
ENSG00000004059.10	chr7	127587000	127589999	3000	+	20115	127588345	127591705	+	overlapStart	-1345	1345	NearestLocation	chr7	HAVANA	gene	127588345	127591705	.	+	.	protein_coding	KNOWN	ARF5	2	overlapping_locus
ENSG00000004399.12	chr3	129605000	129606599	1600	+	10605	129555175	129606818	-	inside	1818	219	NearestLocation	chr3	HAVANA	gene	129555175	129606818	.	-	.	protein_coding	KNOWN	PLXND1	1	OTTHUMG00000159547.15
ENSG00000004399.12	chr3	129607000	129607399	400	+	10606	129555175	129606818	-	upstream	-182	182	NearestLocation	chr3	HAVANA	gene	129555175	129606818	.	-	.	protein_coding	KNOWN	PLXND1	1	OTTHUMG00000159547.15
ENSG00000004399.12	chr3	129608000	129609599	1600	+	10607	129555175	129606818	-	upstream	-1182	1182	NearestLocation	chr3	HAVANA	gene	129555175	129606818	.	-	.	protein_coding	KNOWN	PLXND1	1	OTTHUMG00000159547.15
ENSG00000004478.7	chr12	2794600	2795199	600	+	29132	2794953	2805423	+	overlapStart	-353	246	NearestLocation	chr12	HAVANA	gene	2794953	2805423	.	+	.	protein_coding	KNOWN	FKBP4	2	OTTHUMG00000090429.3
ENSG00000004487.15	chr1	23017600	23020999	3400	+	01066	23019448	23083689	+	overlapStart	-1848	1551	NearestLocation	chr1	HAVANA	gene	23019448	23083689	.	+	.	protein_coding	KNOWN	KDM1A	1	ncRNA_host
ENSG00000004487.15	chr1	23024800	23026399	1600	+	01067	23019448	23083689	+	inside	5352	5352	NearestLocation	chr1	HAVANA	gene	23019448	23083689	.	+	.	protein_coding	KNOWN	KDM1A	1	ncRNA_host
ENSG00000004660.14	chr17	3888200	3888999	800	+	36161	3860315	3894891	-	inside	6691	5892	NearestLocation	chr17	HAVANA	gene	3860315	3894891	.	-	.	protein_coding	KNOWN	CAMKK1	2	OTTHUMG00000090725.2
ENSG00000004660.14	chr17	3890000	3894399	4400	+	36162	3860315	3894891	-	inside	4891	492	NearestLocation	chr17	HAVANA	gene	3860315	3894891	.	-	.	protein_coding	KNOWN	CAMKK1	2	OTTHUMG00000090725.2
ENSG00000004777.18	chr19	35773000	35776399	3400	+	40813	35774532	35788822	+	overlapStart	-1532	1532	NearestLocation	chr19	HAVANA	gene	35774532	35788822	.	+	.	protein_coding	KNOWN	ARHGAP33	1	OTTHUMG00000182071.4
ENSG00000004779.9	chr16	23589000	23589999	1000	+	34642	23581002	23596356	-	inside	7356	6357	NearestLocation	chr16	HAVANA	gene	23581002	23596356	.	-	.	protein_coding	KNOWN	NDUFAB1	1	OTTHUMG00000096985.5
ENSG00000004779.9	chr16	23594400	23597799	3400	+	34643	23581002	23596356	-	overlapStart	1956	1443	NearestLocation	chr16	HAVANA	gene	23581002	23596356	.	-	.	protein_coding	KNOWN	NDUFAB1	1	OTTHUMG00000096985.5
ENSG00000004838.13	chr3	50345600	50345999	400	+	10153	50341110	50346852	-	inside	1252	853	NearestLocation	chr3	HAVANA	gene	50341110	50346852	.	-	.	protein_coding	KNOWN	ZMYND10	1	OTTHUMG00000156874.5
ENSG00000004848.7	chrX	25016000	25016399	400	+	45155	25003694	25016420	-	inside	420	21	NearestLocation	chrX	HAVANA	gene	25003694	25016420	.	-	.	protein_coding	KNOWN	ARX	2	OTTHUMG00000021275.4
ENSG00000004864.13	chr7	96314000	96315799	1800	+	19344	96120220	96322147	-	inside	8147	6348	NearestLocation	chr7	HAVANA	gene	96120220	96322147	.	-	.	protein_coding	KNOWN	SLC25A13	2	ncRNA_host
ENSG00000004864.13	chr7	96320000	96323599	3600	+	19345	96120220	96322147	-	overlapStart	2147	1452	NearestLocation	chr7	HAVANA	gene	96120220	96322147	.	-	.	protein_coding	KNOWN	SLC25A13	2	ncRNA_host
ENSG00000004939.13	chr17	44265200	44267599	2400	+	37173	44248385	44268141	-	inside	2941	542	NearestLocation	chr17	HAVANA	gene	44248385	44268141	.	-	.	protein_coding	KNOWN	SLC4A1	2	OTTHUMG00000156843.1
ENSG00000004939.13	chr17	44272400	44273399	1000	+	37174	44248385	44268141	-	upstream	-4259	4259	NearestLocation	chr17	HAVANA	gene	44248385	44268141	.	-	.	protein_coding	KNOWN	SLC4A1	2	OTTHUMG00000156843.1
ENSG00000004948.13	chr7	93568400	93569399	1000	+	19312	93424487	93574730	-	inside	6330	5331	NearestLocation	chr7	HAVANA	gene	93424487	93574730	.	-	.	protein_coding	KNOWN	CALCR	2	ncRNA_host
ENSG00000004961.14	chrX	11110800	11112399	1600	+	45070	11111301	11123078	+	overlapStart	-501	501	NearestLocation	chrX	HAVANA	gene	11111301	11123078	.	+	.	protein_coding	KNOWN	HCCS	2	OTTHUMG00000021128.1
ENSG00000004975.11	chr17	7231200	7235199	4000	+	36243	7225341	7234545	-	overlapStart	3345	654	NearestLocation	chr17	HAVANA	gene	7225341	7234545	.	-	.	protein_coding	KNOWN	DVL2	2	OTTHUMG00000102155.4
ENSG00000005007.12	chr19	18822400	18824599	2200	+	40457	18831938	18868236	+	upstream	-9538	7339	NearestLocation	chr19	HAVANA	gene	18831938	18868236	.	+	.	protein_coding	KNOWN	UPF1	2	OTTHUMG00000183025.2
ENSG00000005007.12	chr19	18825400	18826599	1200	+	40458	18831938	18868236	+	upstream	-6538	5339	NearestLocation	chr19	HAVANA	gene	18831938	18868236	.	+	.	protein_coding	KNOWN	UPF1	2	OTTHUMG00000183025.2
ENSG00000005022.5	chrX	119467600	119470599	3000	+	45653	119468400	119471319	+	overlapStart	-800	720	NearestLocation	chrX	HAVANA	gene	119468400	119471319	.	+	.	protein_coding	KNOWN	SLC25A5	2	OTTHUMG00000022715.2
ENSG00000005059.15	chr4	109561000	109561999	1000	+	12392	109560205	109688726	+	inside	795	795	NearestLocation	chr4	HAVANA	gene	109560205	109688726	.	+	.	protein_coding	KNOWN	CCDC109B	2	overlapping_locus
ENSG00000005156.11	chr17	34979000	34983799	4800	+	36770	34980494	35009743	+	overlapStart	-1494	1494	NearestLocation	chr17	HAVANA	gene	34980494	35009743	.	+	.	protein_coding	KNOWN	LIG3	1	OTTHUMG00000128519.6
ENSG00000005175.9	chr12	47703200	47708399	5200	+	29520	47661249	47706061	-	overlapStart	2861	2338	NearestLocation	chr12	HAVANA	gene	47661249	47706061	.	-	.	protein_coding	KNOWN	RPAP3	2	overlapping_locus
ENSG00000005189.19	chr16	20805000	20808999	4000	+	34574	20806429	20849668	+	overlapStart	-1429	1429	NearestLocation	chr16	HAVANA	gene	20806429	20849668	.	+	.	protein_coding	KNOWN	AC004381.6	1	ncRNA_host
ENSG00000005194.14	chr16	57445400	57449199	3800	+	35165	57428169	57447528	-	overlapStart	2128	1671	NearestLocation	chr16	HAVANA	gene	57428169	57447528	.	-	.	protein_coding	KNOWN	CIAPIN1	1	OTTHUMG00000133457.7
ENSG00000005238.19	chr9	35111200	35113599	2400	+	23156	35104112	35116341	-	inside	5141	2742	NearestLocation	chr9	HAVANA	gene	35104112	35116341	.	-	.	protein_coding	KNOWN	FAM214B	2	OTTHUMG00000019847.6
ENSG00000005238.19	chr9	35114000	35116999	3000	+	23157	35104112	35116341	-	overlapStart	2341	658	NearestLocation	chr9	HAVANA	gene	35104112	35116341	.	-	.	protein_coding	KNOWN	FAM214B	2	OTTHUMG00000019847.6
ENSG00000005302.17	chrX	11757600	11760199	2600	+	45080	11758159	11775753	+	overlapStart	-559	559	NearestLocation	chrX	HAVANA	gene	11758159	11775753	.	+	.	protein_coding	KNOWN	MSL3	2	OTTHUMG00000021132.6
ENSG00000005339.14	chr16	3880600	3882799	2200	+	34206	3725054	3880726	-	overlapStart	126	126	NearestLocation	chr16	HAVANA	gene	3725054	3880726	.	-	.	protein_coding	KNOWN	CREBBP	1	OTTHUMG00000129431.6
ENSG00000005381.7	chr17	58273200	58273799	600	+	37595	58269856	58280935	-	inside	7735	3344	NearestLocation	chr17	HAVANA	gene	58269856	58280935	.	-	.	protein_coding	KNOWN	MPO	2	OTTHUMG00000178922.2
ENSG00000005471.15	chr7	87486400	87488399	2000	+	19241	87401697	87480435	-	upstream	-5965	5965	NearestLocation	chr7	HAVANA	gene	87401697	87480435	.	-	.	protein_coding	KNOWN	ABCB4	2	OTTHUMG00000023396.16
ENSG00000005483.20	chr7	105005600	105029799	24200	+	19707	105014179	105114361	+	overlapStart	-8579	8579	NearestLocation	chr7	HAVANA	gene	105014179	105114361	.	+	.	protein_coding	KNOWN	KMT2E	2	OTTHUMG00000157403.4
ENSG00000005486.16	chr7	75841600	75845799	4200	+	19128	75842602	75888926	+	overlapStart	-1002	1002	NearestLocation	chr7	HAVANA	gene	75842602	75888926	.	+	.	protein_coding	KNOWN	RHBDD2	1	OTTHUMG00000156435.4
ENSG00000005486.16	chr7	75846200	75847599	1400	+	19129	75842602	75888926	+	inside	3598	3598	NearestLocation	chr7	HAVANA	gene	75842602	75888926	.	+	.	protein_coding	KNOWN	RHBDD2	1	OTTHUMG00000156435.4
ENSG00000005700.14	chr6	82245400	82249199	3800	+	16735	82169983	82247754	-	overlapStart	2354	1445	NearestLocation	chr6	HAVANA	gene	82169983	82247754	.	-	.	protein_coding	KNOWN	IBTK	2	ncRNA_host
ENSG00000005801.16	chr11	3377200	3379599	2400	+	26999	3339261	3379222	-	overlapStart	2022	377	NearestLocation	chr11	HAVANA	gene	3339261	3379222	.	-	.	protein_coding	KNOWN	ZNF195	1	OTTHUMG00000011694.8
ENSG00000005810.17	chr13	77326000	77328199	2200	+	31370	77044655	77327050	-	overlapStart	1050	1050	NearestLocation	chr13	HAVANA	gene	77044655	77327050	.	-	.	protein_coding	KNOWN	MYCBP2	2	overlapping_locus
ENSG00000005884.17	chr17	50064600	50065599	1000	+	37449	50055968	50090481	+	inside	8632	8632	NearestLocation	chr17	HAVANA	gene	50055968	50090481	.	+	.	protein_coding	KNOWN	ITGA3	2	OTTHUMG00000161890.6
ENSG00000005893.15	chrX	120467600	120470199	2600	+	45676	120427827	120469365	-	overlapStart	1765	834	NearestLocation	chrX	HAVANA	gene	120427827	120469365	.	-	.	protein_coding	KNOWN	LAMP2	2	OTTHUMG00000022301.4
ENSG00000005961.17	chr17	44384600	44386999	2400	+	37183	44372180	44389505	-	inside	4905	2506	NearestLocation	chr17	HAVANA	gene	44372180	44389505	.	-	.	protein_coding	KNOWN	ITGA2B	2	OTTHUMG00000177935.2
ENSG00000006015.17	chr19	18585200	18591799	6600	+	40436	18588685	18592336	+	overlapStart	-3485	537	NearestLocation	chr19	HAVANA	gene	18588685	18592336	.	+	.	protein_coding	KNOWN	C19orf60	1	OTTHUMG00000183112.1
ENSG00000006025.11	chr17	47819600	47822399	2800	+	37329	47807372	47821834	-	overlapStart	2234	565	NearestLocation	chr17	HAVANA	gene	47807372	47821834	.	-	.	protein_coding	KNOWN	OSBPL7	2	OTTHUMG00000178288.1
ENSG00000006042.11	chr17	32936800	32937599	800	+	36744	32927910	32945106	+	inside	8890	7507	NearestLocation	chr17	HAVANA	gene	32927910	32945106	.	+	.	protein_coding	KNOWN	TMEM98	2	OTTHUMG00000132882.4
ENSG00000006047.12	chr17	7293200	7293999	800	+	36248	7288252	7294615	-	inside	1415	616	NearestLocation	chr17	HAVANA	gene	7288252	7294615	.	-	.	protein_coding	KNOWN	YBX2	2	OTTHUMG00000177992.2
ENSG00000006062.13	chr17	45310600	45313399	2800	+	37229	45263121	45317040	-	inside	6440	3641	NearestLocation	chr17	HAVANA	gene	45263121	45317040	.	-	.	protein_coding	KNOWN	MAP3K14	2	OTTHUMG00000180364.5
ENSG00000006062.13	chr17	45315600	45317999	2400	+	37230	45263121	45317040	-	overlapStart	1440	959	NearestLocation	chr17	HAVANA	gene	45263121	45317040	.	-	.	protein_coding	KNOWN	MAP3K14	2	OTTHUMG00000180364.5
ENSG00000006116.3	chr16	24255800	24256399	600	+	34670	24255553	24362801	+	inside	247	247	NearestLocation	chr16	HAVANA	gene	24255553	24362801	.	+	.	protein_coding	KNOWN	CACNG3	2	OTTHUMG00000131651.1
ENSG00000006210.6	chr16	57372200	57372599	400	+	35159	57372458	57385048	+	overlapStart	-258	141	NearestLocation	chr16	HAVANA	gene	57372458	57385048	.	+	.	protein_coding	KNOWN	CX3CL1	1	OTTHUMG00000133469.5
ENSG00000006210.6	chr16	57374200	57374599	400	+	35160	57372458	57385048	+	inside	1742	1742	NearestLocation	chr16	HAVANA	gene	57372458	57385048	.	+	.	protein_coding	KNOWN	CX3CL1	1	OTTHUMG00000133469.5
ENSG00000006282.20	chr17	50541600	50542799	1200	+	37487	50543058	50555852	+	upstream	-1458	259	NearestLocation	chr17	HAVANA	gene	50543058	50555852	.	+	.	protein_coding	KNOWN	SPATA20	2	overlapping_locus
ENSG00000006432.15	chr14	70809000	70810399	1400	+	32115	70722526	70809534	-	overlapStart	534	534	NearestLocation	chr14	HAVANA	gene	70722526	70809534	.	-	.	protein_coding	KNOWN	MAP3K9	1	OTTHUMG00000171249.3
ENSG00000006451.7	chr7	39621800	39626999	5200	+	18563	39623483	39708124	+	overlapStart	-1683	1683	NearestLocation	chr7	HAVANA	gene	39623483	39708124	.	+	.	protein_coding	KNOWN	RALA	2	OTTHUMG00000128775.4
ENSG00000006453.13	chr7	98398400	98401599	3200	+	19380	98291651	98401068	-	overlapStart	2668	531	NearestLocation	chr7	HAVANA	gene	98291651	98401068	.	-	.	protein_coding	KNOWN	BAIAP2L1	2	overlapping_locus
ENSG00000006459.10	chr7	140167600	140179799	12200	+	20659	140084746	140177035	-	overlapStart	9435	2764	NearestLocation	chr7	HAVANA	gene	140084746	140177035	.	-	.	protein_coding	KNOWN	KDM7A	2	ncRNA_host
ENSG00000006468.13	chr7	13987600	13992799	5200	+	18323	13891228	13991425	-	overlapStart	3825	1374	NearestLocation	chr7	HAVANA	gene	13891228	13991425	.	-	.	protein_coding	KNOWN	ETV1	1	OTTHUMG00000152403.6
ENSG00000006530.15	chr7	141550400	141554199	3800	+	20729	141551189	141655244	+	overlapStart	-789	789	NearestLocation	chr7	HAVANA	gene	141551189	141655244	.	+	.	protein_coding	KNOWN	AGK	2	OTTHUMG00000157499.1
ENSG00000006606.8	chr7	75787600	75789199	1600	+	19121	75769533	75789896	-	inside	2296	697	NearestLocation	chr7	HAVANA	gene	75769533	75789896	.	-	.	protein_coding	KNOWN	CCL26	2	OTTHUMG00000130403.2
ENSG00000006606.8	chr7	75797000	75800799	3800	+	19122	75769533	75789896	-	upstream	-7104	7104	NearestLocation	chr7	HAVANA	gene	75769533	75789896	.	-	.	protein_coding	KNOWN	CCL26	2	OTTHUMG00000130403.2
ENSG00000006607.13	chr2	241356000	241356399	400	+	09019	241356243	241494841	+	overlapStart	-243	156	NearestLocation	chr2	HAVANA	gene	241356243	241494841	.	+	.	protein_coding	KNOWN	FARP2	1	ncRNA_host
ENSG00000006625.17	chr7	30503600	30505399	1800	+	18470	30496621	30504844	-	overlapStart	1244	555	NearestLocation	chr7	HAVANA	gene	30496621	30504844	.	-	.	protein_coding	KNOWN	GGCT	1	overlapping_locus
ENSG00000006634.7	chr7	87873400	87880999	7600	+	19244	87876216	87909541	+	overlapStart	-2816	2816	NearestLocation	chr7	HAVANA	gene	87876216	87909541	.	+	.	protein_coding	KNOWN	DBF4	2	OTTHUMG00000131034.6
ENSG00000006695.10	chr17	14068600	14070999	2400	+	36339	14069496	14208677	+	overlapStart	-896	896	NearestLocation	chr17	HAVANA	gene	14069496	14208677	.	+	.	protein_coding	KNOWN	COX10	2	ncRNA_host
ENSG00000006704.10	chr7	74448800	74457999	9200	+	19044	74453790	74602604	+	overlapStart	-4990	4209	NearestLocation	chr7	HAVANA	gene	74453790	74602604	.	+	.	protein_coding	KNOWN	GTF2IRD1	1	OTTHUMG00000023782.4
ENSG00000006715.15	chr7	38926800	38927599	800	+	18559	38722963	38932394	-	inside	5594	4795	NearestLocation	chr7	HAVANA	gene	38722963	38932394	.	-	.	protein_coding	KNOWN	VPS41	1	OTTHUMG00000023629.7
ENSG00000006744.18	chr17	13016800	13018999	2200	+	36331	12992391	13018187	-	overlapStart	1387	812	NearestLocation	chr17	HAVANA	gene	12992391	13018187	.	-	.	protein_coding	KNOWN	ELAC2	1	OTTHUMG00000058764.15
ENSG00000006744.18	chr17	13024200	13025199	1000	+	36332	12992391	13018187	-	upstream	-6013	6013	NearestLocation	chr17	HAVANA	gene	12992391	13018187	.	-	.	protein_coding	KNOWN	ELAC2	1	OTTHUMG00000058764.15
ENSG00000006756.15	chrX	2921800	2923399	1600	+	45034	2903970	2929351	-	inside	7551	5952	NearestLocation	chrX	HAVANA	gene	2903970	2929351	.	-	.	protein_coding	KNOWN	ARSD	1	OTTHUMG00000021077.3
ENSG00000006831.9	chr12	1688800	1692199	3400	+	29119	1688574	1788678	+	inside	226	226	NearestLocation	chr12	HAVANA	gene	1688574	1788678	.	+	.	protein_coding	KNOWN	ADIPOR2	1	OTTHUMG00000130139.2
ENSG00000006837.11	chr5	134369800	134372199	2400	+	14130	134286350	134371047	-	overlapStart	1247	1152	NearestLocation	chr5	HAVANA	gene	134286350	134371047	.	-	.	protein_coding	KNOWN	CDKL3	1	overlapping_locus
ENSG00000007038.10	chr16	2815600	2818199	2600	+	34137	2817180	2826304	+	overlapStart	-1580	1019	NearestLocation	chr16	HAVANA	gene	2817180	2826304	.	+	.	protein_coding	KNOWN	PRSS21	2	OTTHUMG00000128931.2
ENSG00000007080.10	chr19	17926800	17927199	400	+	40359	17933016	17943991	+	upstream	-6216	5817	NearestLocation	chr19	HAVANA	gene	17933016	17943991	.	+	.	protein_coding	KNOWN	CCDC124	2	OTTHUMG00000183405.2
ENSG00000007080.10	chr19	17931600	17934399	2800	+	40360	17933016	17943991	+	overlapStart	-1416	1383	NearestLocation	chr19	HAVANA	gene	17933016	17943991	.	+	.	protein_coding	KNOWN	CCDC124	2	OTTHUMG00000183405.2
ENSG00000007080.10	chr19	17938000	17939199	1200	+	40361	17933016	17943991	+	inside	4984	4792	NearestLocation	chr19	HAVANA	gene	17933016	17943991	.	+	.	protein_coding	KNOWN	CCDC124	2	OTTHUMG00000183405.2
ENSG00000007168.12	chr17	2593200	2594999	1800	+	36141	2593210	2685615	+	overlapStart	-10	10	NearestLocation	chr17	HAVANA	gene	2593210	2685615	.	+	.	protein_coding	KNOWN	PAFAH1B1	2	ncRNA_host
ENSG00000007255.10	chr19	45170200	45171799	1600	+	41245	45162928	45178237	-	inside	8037	6438	NearestLocation	chr19	HAVANA	gene	45162928	45178237	.	-	.	protein_coding	KNOWN	TRAPPC6A	1	OTTHUMG00000181775.1
ENSG00000007264.14	chr19	3794600	3795799	1200	+	39459	3777970	3802129	-	inside	7529	6330	NearestLocation	chr19	HAVANA	gene	3777970	3802129	.	-	.	protein_coding	KNOWN	MATK	1	OTTHUMG00000180916.5
ENSG00000007264.14	chr19	3801200	3803199	2000	+	39460	3777970	3802129	-	overlapStart	929	929	NearestLocation	chr19	HAVANA	gene	3777970	3802129	.	-	.	protein_coding	KNOWN	MATK	1	OTTHUMG00000180916.5
ENSG00000007264.14	chr19	3809800	3810999	1200	+	39461	3777970	3802129	-	upstream	-7671	7671	NearestLocation	chr19	HAVANA	gene	3777970	3802129	.	-	.	protein_coding	KNOWN	MATK	1	OTTHUMG00000180916.5
