feature	seqnames	start	end	width	strand	peak	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest	V1	V2	V3	V4	V5	V6	V7	V8	gene_type	gene_status	gene_name	level	havana_gene
ENSG00000004399.12	chr3	129606950	129607700	751	+	25157	129555175	129606818	-	upstream	-132	132	NearestLocation	chr3	HAVANA	gene	129555175	129606818	.	-	.	protein_coding	KNOWN	PLXND1	1	OTTHUMG00000159547.15
ENSG00000004478.7	chr12	2794600	2795300	701	+	07791	2794953	2805423	+	overlapStart	-353	347	NearestLocation	chr12	HAVANA	gene	2794953	2805423	.	+	.	protein_coding	KNOWN	FKBP4	2	OTTHUMG00000090429.3
ENSG00000004487.15	chr1	23018900	23021050	2151	+	00456	23019448	23083689	+	overlapStart	-548	548	NearestLocation	chr1	HAVANA	gene	23019448	23083689	.	+	.	protein_coding	KNOWN	KDM1A	1	ncRNA_host
ENSG00000004779.9	chr16	23595100	23596800	1701	+	13535	23581002	23596356	-	overlapStart	1256	444	NearestLocation	chr16	HAVANA	gene	23581002	23596356	.	-	.	protein_coding	KNOWN	NDUFAB1	1	OTTHUMG00000096985.5
ENSG00000004848.7	chrX	25015650	25016500	851	+	39449	25003694	25016420	-	overlapStart	770	80	NearestLocation	chrX	HAVANA	gene	25003694	25016420	.	-	.	protein_coding	KNOWN	ARX	2	OTTHUMG00000021275.4
ENSG00000004864.13	chr7	96321050	96322700	1651	+	34626	96120220	96322147	-	overlapStart	1097	553	NearestLocation	chr7	HAVANA	gene	96120220	96322147	.	-	.	protein_coding	KNOWN	SLC25A13	2	ncRNA_host
ENSG00000004897.11	chr17	47187950	47190650	2701	+	15284	47117703	47189422	-	overlapStart	1472	1228	NearestLocation	chr17	HAVANA	gene	47117703	47189422	.	-	.	protein_coding	KNOWN	CDC27	2	overlapping_locus
ENSG00000004939.13	chr17	44265200	44267500	2301	+	15235	44248385	44268141	-	inside	2941	641	NearestLocation	chr17	HAVANA	gene	44248385	44268141	.	-	.	protein_coding	KNOWN	SLC4A1	2	OTTHUMG00000156843.1
ENSG00000004948.13	chr7	93577250	93577700	451	+	34590	93424487	93574730	-	upstream	-2520	2520	NearestLocation	chr7	HAVANA	gene	93424487	93574730	.	-	.	protein_coding	KNOWN	CALCR	2	ncRNA_host
ENSG00000004961.14	chrX	11110700	11112500	1801	+	39262	11111301	11123078	+	overlapStart	-601	601	NearestLocation	chrX	HAVANA	gene	11111301	11123078	.	+	.	protein_coding	KNOWN	HCCS	2	OTTHUMG00000021128.1
ENSG00000005020.12	chr7	27005100	27005400	301	+	33645	26667062	26995239	-	upstream	-9861	9861	NearestLocation	chr7	HAVANA	gene	26667062	26995239	.	-	.	protein_coding	KNOWN	SKAP2	2	overlapping_locus
ENSG00000005059.15	chr4	109560850	109562150	1301	+	27176	109560205	109688726	+	inside	645	645	NearestLocation	chr4	HAVANA	gene	109560205	109688726	.	+	.	protein_coding	KNOWN	CCDC109B	2	overlapping_locus
ENSG00000005108.15	chr7	11828300	11828500	201	+	33447	11370357	11832198	-	inside	3898	3698	NearestLocation	chr7	HAVANA	gene	11370357	11832198	.	-	.	protein_coding	KNOWN	THSD7A	2	overlapping_locus
ENSG00000005175.9	chr12	47703900	47707200	3301	+	08360	47661249	47706061	-	overlapStart	2161	1139	NearestLocation	chr12	HAVANA	gene	47661249	47706061	.	-	.	protein_coding	KNOWN	RPAP3	2	overlapping_locus
ENSG00000005189.19	chr16	20805250	20808600	3351	+	13494	20806429	20849668	+	overlapStart	-1179	1179	NearestLocation	chr16	HAVANA	gene	20806429	20849668	.	+	.	protein_coding	KNOWN	AC004381.6	1	ncRNA_host
ENSG00000005302.17	chrX	11758200	11759550	1351	+	39269	11758159	11775753	+	inside	41	41	NearestLocation	chrX	HAVANA	gene	11758159	11775753	.	+	.	protein_coding	KNOWN	MSL3	2	OTTHUMG00000021132.6
ENSG00000005381.7	chr17	58273250	58274000	751	+	15521	58269856	58280935	-	inside	7685	3394	NearestLocation	chr17	HAVANA	gene	58269856	58280935	.	-	.	protein_coding	KNOWN	MPO	2	OTTHUMG00000178922.2
ENSG00000005486.16	chr7	75841600	75844700	3101	+	34360	75842602	75888926	+	overlapStart	-1002	1002	NearestLocation	chr7	HAVANA	gene	75842602	75888926	.	+	.	protein_coding	KNOWN	RHBDD2	1	OTTHUMG00000156435.4
ENSG00000005882.11	chr17	50094900	50096050	1151	+	15355	50094737	50112152	+	inside	163	163	NearestLocation	chr17	HAVANA	gene	50094737	50112152	.	+	.	protein_coding	KNOWN	PDK2	1	OTTHUMG00000161948.17
ENSG00000005884.17	chr17	50064250	50065700	1451	+	15352	50055968	50090481	+	inside	8282	8282	NearestLocation	chr17	HAVANA	gene	50055968	50090481	.	+	.	protein_coding	KNOWN	ITGA3	2	OTTHUMG00000161890.6
ENSG00000005893.15	chrX	120468350	120469100	751	+	40543	120427827	120469365	-	inside	1015	265	NearestLocation	chrX	HAVANA	gene	120427827	120469365	.	-	.	protein_coding	KNOWN	LAMP2	2	OTTHUMG00000022301.4
ENSG00000006015.17	chr19	18587450	18591450	4001	+	17638	18588685	18592336	+	overlapStart	-1235	886	NearestLocation	chr19	HAVANA	gene	18588685	18592336	.	+	.	protein_coding	KNOWN	C19orf60	1	OTTHUMG00000183112.1
ENSG00000006042.11	chr17	32936750	32937550	801	+	15041	32927910	32945106	+	inside	8840	7556	NearestLocation	chr17	HAVANA	gene	32927910	32945106	.	+	.	protein_coding	KNOWN	TMEM98	2	OTTHUMG00000132882.4
ENSG00000006118.14	chr11	60924050	60924500	451	+	06445	60924463	60937159	+	overlapStart	-413	37	NearestLocation	chr11	HAVANA	gene	60924463	60937159	.	+	.	protein_coding	KNOWN	TMEM132A	1	OTTHUMG00000167803.2
ENSG00000006210.6	chr16	57374250	57374800	551	+	13904	57372458	57385048	+	inside	1792	1792	NearestLocation	chr16	HAVANA	gene	57372458	57385048	.	+	.	protein_coding	KNOWN	CX3CL1	1	OTTHUMG00000133469.5
ENSG00000006282.20	chr17	50541650	50542800	1151	+	15371	50543058	50555852	+	upstream	-1408	258	NearestLocation	chr17	HAVANA	gene	50543058	50555852	.	+	.	protein_coding	KNOWN	SPATA20	2	overlapping_locus
ENSG00000006283.17	chr17	50558950	50559350	401	+	15372	50561068	50627474	+	upstream	-2118	1718	NearestLocation	chr17	HAVANA	gene	50561068	50627474	.	+	.	protein_coding	KNOWN	CACNA1G	2	OTTHUMG00000162180.7
ENSG00000006451.7	chr7	39623150	39625750	2601	+	33848	39623483	39708124	+	overlapStart	-333	333	NearestLocation	chr7	HAVANA	gene	39623483	39708124	.	+	.	protein_coding	KNOWN	RALA	2	OTTHUMG00000128775.4
ENSG00000006453.13	chr7	98399800	98400900	1101	+	34652	98291651	98401068	-	inside	1268	168	NearestLocation	chr7	HAVANA	gene	98291651	98401068	.	-	.	protein_coding	KNOWN	BAIAP2L1	2	overlapping_locus
ENSG00000006530.15	chr7	141550550	141553450	2901	+	35240	141551189	141655244	+	overlapStart	-639	639	NearestLocation	chr7	HAVANA	gene	141551189	141655244	.	+	.	protein_coding	KNOWN	AGK	2	OTTHUMG00000157499.1
ENSG00000006625.17	chr7	30503650	30505150	1501	+	33707	30496621	30504844	-	overlapStart	1194	306	NearestLocation	chr7	HAVANA	gene	30496621	30504844	.	-	.	protein_coding	KNOWN	GGCT	1	overlapping_locus
ENSG00000006634.7	chr7	87876150	87879200	3051	+	34519	87876216	87909541	+	overlapStart	-66	66	NearestLocation	chr7	HAVANA	gene	87876216	87909541	.	+	.	protein_coding	KNOWN	DBF4	2	OTTHUMG00000131034.6
ENSG00000006695.10	chr17	14069050	14070250	1201	+	14722	14069496	14208677	+	overlapStart	-446	446	NearestLocation	chr17	HAVANA	gene	14069496	14208677	.	+	.	protein_coding	KNOWN	COX10	2	ncRNA_host
ENSG00000006704.10	chr7	74451850	74453250	1401	+	34327	74453790	74602604	+	upstream	-1940	540	NearestLocation	chr7	HAVANA	gene	74453790	74602604	.	+	.	protein_coding	KNOWN	GTF2IRD1	1	OTTHUMG00000023782.4
ENSG00000006744.18	chr17	13017800	13019000	1201	+	14713	12992391	13018187	-	overlapStart	387	387	NearestLocation	chr17	HAVANA	gene	12992391	13018187	.	-	.	protein_coding	KNOWN	ELAC2	1	OTTHUMG00000058764.15
ENSG00000006756.15	chrX	2921800	2923100	1301	+	39172	2903970	2929351	-	inside	7551	6251	NearestLocation	chrX	HAVANA	gene	2903970	2929351	.	-	.	protein_coding	KNOWN	ARSD	1	OTTHUMG00000021077.3
ENSG00000006831.9	chr12	1689850	1691950	2101	+	07773	1688574	1788678	+	inside	1276	1276	NearestLocation	chr12	HAVANA	gene	1688574	1788678	.	+	.	protein_coding	KNOWN	ADIPOR2	1	OTTHUMG00000130139.2
ENSG00000007001.12	chr2	157876050	157876550	501	+	20596	157876702	158136154	+	upstream	-652	152	NearestLocation	chr2	HAVANA	gene	157876702	158136154	.	+	.	protein_coding	KNOWN	UPP2	2	ncRNA_host
ENSG00000007038.10	chr16	2816100	2818300	2201	+	13220	2817180	2826304	+	overlapStart	-1080	1080	NearestLocation	chr16	HAVANA	gene	2817180	2826304	.	+	.	protein_coding	KNOWN	PRSS21	2	OTTHUMG00000128931.2
ENSG00000007080.10	chr19	17931550	17934450	2901	+	17622	17933016	17943991	+	overlapStart	-1466	1434	NearestLocation	chr19	HAVANA	gene	17933016	17943991	.	+	.	protein_coding	KNOWN	CCDC124	2	OTTHUMG00000183405.2
ENSG00000007174.17	chr17	11598350	11598650	301	+	14690	11598431	11969748	+	overlapStart	-81	81	NearestLocation	chr17	HAVANA	gene	11598431	11969748	.	+	.	protein_coding	KNOWN	DNAH9	1	OTTHUMG00000130383.8
ENSG00000007306.14	chr19	41706600	41707450	851	+	17999	41673307	41706976	-	overlapStart	376	376	NearestLocation	chr19	HAVANA	gene	41673307	41706976	.	-	.	protein_coding	KNOWN	CEACAM7	2	OTTHUMG00000151063.3
ENSG00000007341.18	chr1	112617700	112621150	3451	+	01749	112523518	112620825	-	overlapStart	3125	325	NearestLocation	chr1	HAVANA	gene	112523518	112620825	.	-	.	protein_coding	KNOWN	ST7L	2	OTTHUMG00000011753.7
ENSG00000007372.20	chr11	31821600	31821800	201	+	06014	31784792	31817961	-	upstream	-3639	3639	NearestLocation	chr11	HAVANA	gene	31784792	31817961	.	-	.	protein_coding	KNOWN	PAX6	1	OTTHUMG00000041447.13
ENSG00000007923.15	chr1	6700700	6702650	1951	+	00144	6634168	6701924	-	overlapStart	1224	726	NearestLocation	chr1	HAVANA	gene	6634168	6701924	.	-	.	protein_coding	KNOWN	DNAJC11	2	OTTHUMG00000001443.4
ENSG00000007944.14	chr6	16128150	16132200	4051	+	31039	16129125	16148248	+	overlapStart	-975	975	NearestLocation	chr6	HAVANA	gene	16129125	16148248	.	+	.	protein_coding	KNOWN	MYLIP	2	ncRNA_host
ENSG00000008056.12	chrX	47619050	47621000	1951	+	39703	47571898	47619853	-	overlapStart	803	803	NearestLocation	chrX	HAVANA	gene	47571898	47619853	.	-	.	protein_coding	KNOWN	SYN1	2	OTTHUMG00000021454.2
ENSG00000008128.22	chr1	1723250	1725500	2251	+	00042	1702730	1724324	-	overlapStart	1074	1074	NearestLocation	chr1	HAVANA	gene	1702730	1724324	.	-	.	protein_coding	KNOWN	CDK11A	2	overlapping_locus
ENSG00000008196.12	chr6	50815250	50816700	1451	+	31611	50818723	50847613	+	upstream	-3473	2023	NearestLocation	chr6	HAVANA	gene	50818723	50847613	.	+	.	protein_coding	KNOWN	TFAP2B	2	OTTHUMG00000014836.4
ENSG00000008256.15	chr7	6270500	6272350	1851	+	33374	6161776	6272644	-	inside	2144	294	NearestLocation	chr7	HAVANA	gene	6161776	6272644	.	-	.	protein_coding	KNOWN	CYTH3	2	ncRNA_host
ENSG00000008256.15	chr7	6281900	6285100	3201	+	33375	6161776	6272644	-	upstream	-9256	9256	NearestLocation	chr7	HAVANA	gene	6161776	6272644	.	-	.	protein_coding	KNOWN	CYTH3	2	ncRNA_host
ENSG00000008282.8	chr7	106112050	106113450	1401	+	34780	106090503	106112576	-	overlapStart	526	526	NearestLocation	chr7	HAVANA	gene	106090503	106112576	.	-	.	protein_coding	KNOWN	SYPL1	1	OTTHUMG00000157587.2
ENSG00000008283.15	chr17	63446450	63448100	1651	+	15619	63432304	63446378	-	upstream	-72	72	NearestLocation	chr17	HAVANA	gene	63432304	63446378	.	-	.	protein_coding	KNOWN	CYB561	2	OTTHUMG00000179116.2
ENSG00000008294.20	chr17	51121000	51123850	2851	+	15390	50962174	51120865	-	upstream	-135	135	NearestLocation	chr17	HAVANA	gene	50962174	51120865	.	-	.	protein_coding	KNOWN	SPAG9	1	OTTHUMG00000162316.6
ENSG00000008323.15	chr12	6303950	6304350	401	+	07857	6310436	6328506	+	upstream	-6486	6086	NearestLocation	chr12	HAVANA	gene	6310436	6328506	.	+	.	protein_coding	KNOWN	PLEKHG6	2	OTTHUMG00000168266.1
ENSG00000008324.10	chr3	42589400	42592550	3151	+	24366	42581840	42595114	+	inside	7560	2564	NearestLocation	chr3	HAVANA	gene	42581840	42595114	.	+	.	protein_coding	KNOWN	SS18L2	2	OTTHUMG00000131794.2
ENSG00000008513.14	chr8	133569650	133573200	3551	+	37218	133454848	133571940	-	overlapStart	2290	1260	NearestLocation	chr8	HAVANA	gene	133454848	133571940	.	-	.	protein_coding	KNOWN	ST3GAL1	2	OTTHUMG00000164534.3
ENSG00000008952.16	chr3	169965350	169968350	3001	+	25529	169966635	169998373	+	overlapStart	-1285	1285	NearestLocation	chr3	HAVANA	gene	169966635	169998373	.	+	.	protein_coding	KNOWN	SEC62	1	OTTHUMG00000158753.4
ENSG00000009335.17	chr7	157137150	157139200	2051	+	35493	157138913	157269372	+	overlapStart	-1763	287	NearestLocation	chr7	HAVANA	gene	157138913	157269372	.	+	.	protein_coding	KNOWN	UBE3C	2	overlapping_locus
ENSG00000009709.11	chr1	18640300	18640700	401	+	00369	18631006	18748866	+	inside	9294	9294	NearestLocation	chr1	HAVANA	gene	18631006	18748866	.	+	.	protein_coding	KNOWN	PAX7	2	OTTHUMG00000002433.2
ENSG00000009724.16	chr1	11041150	11043300	2151	+	00231	11026523	11047233	-	inside	6083	3933	NearestLocation	chr1	HAVANA	gene	11026523	11047233	.	-	.	protein_coding	KNOWN	MASP2	2	OTTHUMG00000002121.1
ENSG00000009765.14	chr6	150363600	150364750	1151	+	33008	150368892	150405969	+	upstream	-5292	4142	NearestLocation	chr6	HAVANA	gene	150368892	150405969	.	+	.	protein_coding	KNOWN	IYD	2	OTTHUMG00000016347.4
ENSG00000009780.15	chr1	27724700	27726000	1301	+	00554	27725979	27763122	+	overlapStart	-1279	21	NearestLocation	chr1	HAVANA	gene	27725979	27763122	.	+	.	protein_coding	KNOWN	FAM76A	1	overlapping_locus
ENSG00000009844.15	chr6	142145600	142148100	2501	+	32891	142147162	142224689	+	overlapStart	-1562	938	NearestLocation	chr6	HAVANA	gene	142147162	142224689	.	+	.	protein_coding	KNOWN	VTA1	2	OTTHUMG00000015707.3
ENSG00000009954.10	chr7	73522000	73523450	1451	+	34305	73440398	73522278	-	overlapStart	278	278	NearestLocation	chr7	HAVANA	gene	73440398	73522278	.	-	.	protein_coding	KNOWN	BAZ1B	2	OTTHUMG00000023847.5
ENSG00000010219.13	chr12	4557000	4557200	201	+	07824	4562204	4615302	+	upstream	-5204	5004	NearestLocation	chr12	HAVANA	gene	4562204	4615302	.	+	.	protein_coding	KNOWN	DYRK4	2	overlapping_locus
ENSG00000010256.10	chr3	48608700	48610200	1501	+	24416	48599002	48610976	-	inside	2276	776	NearestLocation	chr3	HAVANA	gene	48599002	48610976	.	-	.	protein_coding	KNOWN	UQCRC1	2	OTTHUMG00000133539.3
ENSG00000010270.13	chr7	38177600	38179750	2151	+	33824	38178222	38230671	+	overlapStart	-622	622	NearestLocation	chr7	HAVANA	gene	38178222	38230671	.	+	.	protein_coding	KNOWN	STARD3NL	2	OTTHUMG00000023659.11
ENSG00000010292.12	chr12	6492950	6494600	1651	+	07861	6493356	6531955	+	overlapStart	-406	406	NearestLocation	chr12	HAVANA	gene	6493356	6531955	.	+	.	protein_coding	KNOWN	NCAPD2	1	ncRNA_host
ENSG00000010310.8	chr19	45667200	45670050	2851	+	18079	45668244	45683724	+	overlapStart	-1044	1044	NearestLocation	chr19	HAVANA	gene	45668244	45683724	.	+	.	protein_coding	KNOWN	GIPR	1	ncRNA_host
ENSG00000010318.20	chr3	52410500	52411250	751	+	24472	52410657	52423641	+	overlapStart	-157	157	NearestLocation	chr3	HAVANA	gene	52410657	52423641	.	+	.	protein_coding	KNOWN	PHF7	1	OTTHUMG00000158495.2
ENSG00000010322.15	chr3	52454650	52456850	2201	+	24473	52455118	52493071	+	overlapStart	-468	468	NearestLocation	chr3	HAVANA	gene	52455118	52493071	.	+	.	protein_coding	KNOWN	NISCH	2	OTTHUMG00000158571.2
ENSG00000010327.10	chr3	52498050	52498450	401	+	24474	52495338	52524495	+	inside	2712	2712	NearestLocation	chr3	HAVANA	gene	52495338	52524495	.	+	.	protein_coding	KNOWN	STAB1	2	OTTHUMG00000158574.3
ENSG00000010438.16	chr9	33751000	33751950	951	+	37698	33750466	33799231	+	inside	534	534	NearestLocation	chr9	HAVANA	gene	33750466	33799231	.	+	.	protein_coding	KNOWN	PRSS3	2	overlapping_locus
ENSG00000010539.11	chr16	3235900	3236650	751	+	13234	3222325	3236221	-	overlapStart	321	321	NearestLocation	chr16	HAVANA	gene	3222325	3236221	.	-	.	protein_coding	KNOWN	ZNF200	2	OTTHUMG00000129317.5
ENSG00000010610.9	chr12	6788550	6788950	401	+	07872	6786858	6820808	+	inside	1692	1692	NearestLocation	chr12	HAVANA	gene	6786858	6820808	.	+	.	protein_coding	KNOWN	CD4	1	OTTHUMG00000168514.2
ENSG00000010671.15	chrX	101385550	101387300	1751	+	40329	101349447	101390796	-	inside	5246	3496	NearestLocation	chrX	HAVANA	gene	101349447	101390796	.	-	.	protein_coding	KNOWN	BTK	2	OTTHUMG00000022022.2
ENSG00000010704.18	chr6	26086450	26088800	2351	+	31207	26087281	26098343	+	overlapStart	-831	831	NearestLocation	chr6	HAVANA	gene	26087281	26098343	.	+	.	protein_coding	KNOWN	HFE	1	OTTHUMG00000016348.3
ENSG00000010803.16	chr1	41238100	41239150	1051	+	00812	41027200	41242154	-	inside	4054	3004	NearestLocation	chr1	HAVANA	gene	41027200	41242154	.	-	.	protein_coding	KNOWN	SCMH1	2	OTTHUMG00000005720.3
ENSG00000010810.17	chr6	111873300	111874150	851	+	32447	111660332	111873452	-	overlapStart	152	152	NearestLocation	chr6	HAVANA	gene	111660332	111873452	.	-	.	protein_coding	KNOWN	FYN	2	OTTHUMG00000016305.10
ENSG00000011009.10	chr1	23789300	23792150	2851	+	00469	23790970	23795539	+	overlapStart	-1670	1180	NearestLocation	chr1	HAVANA	gene	23790970	23795539	.	+	.	protein_coding	KNOWN	LYPLA2	2	OTTHUMG00000002961.4
ENSG00000011201.11	chrX	8736450	8737200	751	+	39230	8528874	8732186	-	upstream	-4264	4264	NearestLocation	chrX	HAVANA	gene	8528874	8732186	.	-	.	protein_coding	KNOWN	ANOS1	2	OTTHUMG00000021107.1
ENSG00000011243.17	chr19	15418050	15419950	1901	+	17575	15380048	15419141	-	overlapStart	1091	809	NearestLocation	chr19	HAVANA	gene	15380048	15419141	.	-	.	protein_coding	KNOWN	AKAP8L	1	overlapping_locus
ENSG00000011260.13	chr17	51257450	51263400	5951	+	15395	51260528	51297936	+	overlapStart	-3078	2872	NearestLocation	chr17	HAVANA	gene	51260528	51297936	.	+	.	protein_coding	KNOWN	UTP18	2	OTTHUMG00000162370.4
ENSG00000011275.18	chr7	5781400	5782550	1151	+	33362	5620047	5781739	-	overlapStart	339	339	NearestLocation	chr7	HAVANA	gene	5620047	5781739	.	-	.	protein_coding	KNOWN	RNF216	2	ncRNA_host
ENSG00000011304.18	chr19	796650	797600	951	+	17230	797075	812327	+	overlapStart	-425	425	NearestLocation	chr19	HAVANA	gene	797075	812327	.	+	.	protein_coding	KNOWN	PTBP1	2	OTTHUMG00000181789.12
ENSG00000011332.19	chr19	38222850	38224900	2051	+	17925	38211006	38229714	-	inside	6864	4814	NearestLocation	chr19	HAVANA	gene	38211006	38229714	.	-	.	protein_coding	KNOWN	DPF1	1	OTTHUMG00000157164.4
ENSG00000011347.9	chr11	61581350	61581800	451	+	06462	61515313	61581148	-	upstream	-202	202	NearestLocation	chr11	HAVANA	gene	61515313	61581148	.	-	.	protein_coding	KNOWN	SYT7	1	overlapping_locus
ENSG00000011422.11	chr19	43667800	43670950	3151	+	18039	43646095	43670547	-	overlapStart	2747	403	NearestLocation	chr19	HAVANA	gene	43646095	43670547	.	-	.	protein_coding	KNOWN	PLAUR	1	ncRNA_host
ENSG00000011478.11	chr19	45691300	45694250	2951	+	18081	45692483	45703989	+	overlapStart	-1183	1183	NearestLocation	chr19	HAVANA	gene	45692483	45703989	.	+	.	protein_coding	KNOWN	QPCTL	2	OTTHUMG00000182131.1
ENSG00000011485.14	chr19	46347250	46348200	951	+	18101	46346994	46392981	+	inside	256	256	NearestLocation	chr19	HAVANA	gene	46346994	46392981	.	+	.	protein_coding	KNOWN	PPP5C	1	OTTHUMG00000134287.5
ENSG00000011523.13	chr2	65062450	65063850	1401	+	19303	65056366	65087004	+	inside	6084	6084	NearestLocation	chr2	HAVANA	gene	65056366	65087004	.	+	.	protein_coding	KNOWN	CEP68	1	OTTHUMG00000129538.3
ENSG00000012232.8	chr8	28599200	28599900	701	+	35910	28600469	28755599	+	upstream	-1269	569	NearestLocation	chr8	HAVANA	gene	28600469	28755599	.	+	.	protein_coding	KNOWN	EXTL3	1	OTTHUMG00000102146.4
ENSG00000012504.13	chr12	100479250	100479750	501	+	09103	100473708	100564413	+	inside	5542	5542	NearestLocation	chr12	HAVANA	gene	100473708	100564413	.	+	.	protein_coding	KNOWN	NR1H4	1	OTTHUMG00000170359.5
ENSG00000012660.13	chr6	53348700	53349350	651	+	31663	53267398	53349179	-	overlapStart	479	171	NearestLocation	chr6	HAVANA	gene	53267398	53349179	.	-	.	protein_coding	KNOWN	ELOVL5	2	overlapping_locus
ENSG00000012779.10	chr10	45371650	45374150	2501	+	04198	45374176	45446119	+	upstream	-2526	26	NearestLocation	chr10	HAVANA	gene	45374176	45446119	.	+	.	protein_coding	KNOWN	ALOX5	2	OTTHUMG00000018081.3
ENSG00000012822.15	chr12	53726300	53729300	3001	+	08461	53708517	53727745	-	overlapStart	1445	1445	NearestLocation	chr12	HAVANA	gene	53708517	53727745	.	-	.	protein_coding	KNOWN	CALCOCO1	1	OTTHUMG00000170095.4
