feature	seqnames	start	end	width	strand	peak	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest	V1	V2	V3	V4	V5	V6	V7	V8	gene_type	gene_status	gene_name	level	havana_gene
ENSG00000004487.15	chr1	23017250	23023150	5901	+	00102	23019448	23083689	+	overlapStart	-2198	2198	NearestLocation	chr1	HAVANA	gene	23019448	23083689	.	+	.	protein_coding	KNOWN	KDM1A	1	ncRNA_host
ENSG00000004534.14	chr3	49937850	49942850	5001	+	07099	49940007	50100045	+	overlapStart	-2157	2157	NearestLocation	chr3	HAVANA	gene	49940007	50100045	.	+	.	protein_coding	KNOWN	RBM6	1	overlapping_locus
ENSG00000004660.14	chr17	3891000	3894500	3501	+	04499	3860315	3894891	-	inside	3891	391	NearestLocation	chr17	HAVANA	gene	3860315	3894891	.	-	.	protein_coding	KNOWN	CAMKK1	2	OTTHUMG00000090725.2
ENSG00000004766.15	chr7	93230900	93233650	2751	+	09079	93232340	93361121	+	overlapStart	-1440	1310	NearestLocation	chr7	HAVANA	gene	93232340	93361121	.	+	.	protein_coding	KNOWN	VPS50	2	OTTHUMG00000131733.3
ENSG00000004776.11	chr19	35755700	35760300	4601	+	04932	35754568	35758079	-	overlapStart	2379	1132	NearestLocation	chr19	HAVANA	gene	35754568	35758079	.	-	.	protein_coding	KNOWN	HSPB6	2	OTTHUMG00000048122.3
ENSG00000004777.18	chr19	35773200	35778350	5151	+	05428	35774532	35788822	+	overlapStart	-1332	1332	NearestLocation	chr19	HAVANA	gene	35774532	35788822	.	+	.	protein_coding	KNOWN	ARHGAP33	1	OTTHUMG00000182071.4
ENSG00000004779.9	chr16	23593750	23598250	4501	+	03449	23581002	23596356	-	overlapStart	2606	1894	NearestLocation	chr16	HAVANA	gene	23581002	23596356	.	-	.	protein_coding	KNOWN	NDUFAB1	1	OTTHUMG00000096985.5
ENSG00000004864.13	chr7	96319950	96323000	3051	+	09091	96120220	96322147	-	overlapStart	2197	853	NearestLocation	chr7	HAVANA	gene	96120220	96322147	.	-	.	protein_coding	KNOWN	SLC25A13	2	ncRNA_host
ENSG00000004897.11	chr17	47186250	47190150	3901	+	04042	47117703	47189422	-	overlapStart	3172	728	NearestLocation	chr17	HAVANA	gene	47117703	47189422	.	-	.	protein_coding	KNOWN	CDC27	2	overlapping_locus
ENSG00000004961.14	chrX	11109850	11113000	3151	+	10220	11111301	11123078	+	overlapStart	-1451	1451	NearestLocation	chrX	HAVANA	gene	11111301	11123078	.	+	.	protein_coding	KNOWN	HCCS	2	OTTHUMG00000021128.1
ENSG00000005007.12	chr19	18830750	18836050	5301	+	04873	18831938	18868236	+	overlapStart	-1188	1188	NearestLocation	chr19	HAVANA	gene	18831938	18868236	.	+	.	protein_coding	KNOWN	UPF1	2	OTTHUMG00000183025.2
ENSG00000005022.5	chrX	119467500	119471000	3501	+	10151	119468400	119471319	+	overlapStart	-900	319	NearestLocation	chrX	HAVANA	gene	119468400	119471319	.	+	.	protein_coding	KNOWN	SLC25A5	2	OTTHUMG00000022715.2
ENSG00000005059.15	chr4	109559250	109562300	3051	+	07723	109560205	109688726	+	overlapStart	-955	955	NearestLocation	chr4	HAVANA	gene	109560205	109688726	.	+	.	protein_coding	KNOWN	CCDC109B	2	overlapping_locus
ENSG00000005075.15	chr7	102474000	102480950	6951	+	08835	102473118	102478907	-	overlapStart	4907	882	NearestLocation	chr7	HAVANA	gene	102473118	102478907	.	-	.	protein_coding	KNOWN	POLR2J	2	OTTHUMG00000150387.1
ENSG00000005100.12	chr17	5465500	5469850	4351	+	04085	5440912	5469060	-	overlapStart	3560	790	NearestLocation	chr17	HAVANA	gene	5440912	5469060	.	-	.	protein_coding	KNOWN	DHX33	1	overlapping_locus
ENSG00000005156.11	chr17	34979300	34983800	4501	+	04277	34980494	35009743	+	overlapStart	-1194	1194	NearestLocation	chr17	HAVANA	gene	34980494	35009743	.	+	.	protein_coding	KNOWN	LIG3	1	OTTHUMG00000128519.6
ENSG00000005175.9	chr12	47703950	47707450	3501	+	02203	47661249	47706061	-	overlapStart	2111	1389	NearestLocation	chr12	HAVANA	gene	47661249	47706061	.	-	.	protein_coding	KNOWN	RPAP3	2	overlapping_locus
ENSG00000005189.19	chr16	20803500	20808900	5401	+	03550	20806429	20849668	+	overlapStart	-2929	2471	NearestLocation	chr16	HAVANA	gene	20806429	20849668	.	+	.	protein_coding	KNOWN	AC004381.6	1	ncRNA_host
ENSG00000005194.14	chr16	57444900	57449050	4151	+	03595	57428169	57447528	-	overlapStart	2628	1522	NearestLocation	chr16	HAVANA	gene	57428169	57447528	.	-	.	protein_coding	KNOWN	CIAPIN1	1	OTTHUMG00000133457.7
ENSG00000005206.16	chr19	2325600	2331650	6051	+	04805	2328615	2354806	+	overlapStart	-3015	3015	NearestLocation	chr19	HAVANA	gene	2328615	2354806	.	+	.	protein_coding	KNOWN	SPPL2B	2	overlapping_locus
ENSG00000005238.19	chr9	35108300	35117700	9401	+	10102	35104112	35116341	-	overlapStart	8041	1359	NearestLocation	chr9	HAVANA	gene	35104112	35116341	.	-	.	protein_coding	KNOWN	FAM214B	2	OTTHUMG00000019847.6
ENSG00000005249.12	chr7	107043750	107049100	5351	+	08918	107044649	107161811	+	overlapStart	-899	899	NearestLocation	chr7	HAVANA	gene	107044649	107161811	.	+	.	protein_coding	KNOWN	PRKAR2B	2	OTTHUMG00000137418.1
ENSG00000005302.17	chrX	11756750	11760400	3651	+	10150	11758159	11775753	+	overlapStart	-1409	1409	NearestLocation	chrX	HAVANA	gene	11758159	11775753	.	+	.	protein_coding	KNOWN	MSL3	2	OTTHUMG00000021132.6
ENSG00000005339.14	chr16	3878200	3883000	4801	+	03878	3725054	3880726	-	overlapStart	2526	2274	NearestLocation	chr16	HAVANA	gene	3725054	3880726	.	-	.	protein_coding	KNOWN	CREBBP	1	OTTHUMG00000129431.6
ENSG00000005436.13	chr2	75708100	75712150	4051	+	05995	75652000	75710989	-	overlapStart	2889	1161	NearestLocation	chr2	HAVANA	gene	75652000	75710989	.	-	.	protein_coding	KNOWN	GCFC2	1	OTTHUMG00000129989.4
ENSG00000005448.16	chr2	74420450	74422900	2451	+	06102	74421678	74425755	+	overlapStart	-1228	1222	NearestLocation	chr2	HAVANA	gene	74421678	74425755	.	+	.	protein_coding	KNOWN	WDR54	1	OTTHUMG00000129951.4
ENSG00000005700.14	chr6	82244850	82248950	4101	+	08558	82169983	82247754	-	overlapStart	2904	1196	NearestLocation	chr6	HAVANA	gene	82169983	82247754	.	-	.	protein_coding	KNOWN	IBTK	2	ncRNA_host
ENSG00000005801.16	chr11	3375650	3379650	4001	+	01629	3339261	3379222	-	overlapStart	3572	428	NearestLocation	chr11	HAVANA	gene	3339261	3379222	.	-	.	protein_coding	KNOWN	ZNF195	1	OTTHUMG00000011694.8
ENSG00000005810.17	chr13	77328500	77330650	2151	+	02620	77044655	77327050	-	upstream	-1450	1450	NearestLocation	chr13	HAVANA	gene	77044655	77327050	.	-	.	protein_coding	KNOWN	MYCBP2	2	overlapping_locus
ENSG00000005810.17	chr13	77325100	77328000	2901	+	02698	77044655	77327050	-	overlapStart	1950	950	NearestLocation	chr13	HAVANA	gene	77044655	77327050	.	-	.	protein_coding	KNOWN	MYCBP2	2	overlapping_locus
ENSG00000005812.10	chr13	77024900	77028100	3201	+	02731	76992598	77027195	-	overlapStart	2295	905	NearestLocation	chr13	HAVANA	gene	76992598	77027195	.	-	.	protein_coding	KNOWN	FBXL3	1	OTTHUMG00000017099.5
ENSG00000005889.15	chrX	24148350	24153850	5501	+	10362	24149173	24216255	+	overlapStart	-823	823	NearestLocation	chrX	HAVANA	gene	24149173	24216255	.	+	.	protein_coding	KNOWN	ZFX	2	OTTHUMG00000021264.2
ENSG00000005893.15	chrX	120467250	120469900	2651	+	10226	120427827	120469365	-	overlapStart	2115	535	NearestLocation	chrX	HAVANA	gene	120427827	120469365	.	-	.	protein_coding	KNOWN	LAMP2	2	OTTHUMG00000022301.4
ENSG00000005961.17	chr17	44384050	44387700	3651	+	04479	44372180	44389505	-	inside	5455	1805	NearestLocation	chr17	HAVANA	gene	44372180	44389505	.	-	.	protein_coding	KNOWN	ITGA2B	2	OTTHUMG00000177935.2
ENSG00000006007.11	chr16	19519700	19522700	3001	+	03649	19501689	19522145	-	overlapStart	2445	555	NearestLocation	chr16	HAVANA	gene	19501689	19522145	.	-	.	protein_coding	KNOWN	GDE1	2	OTTHUMG00000131454.6
ENSG00000006015.17	chr19	18586550	18595450	8901	+	05194	18588685	18592336	+	includeFeature	-2135	2135	NearestLocation	chr19	HAVANA	gene	18588685	18592336	.	+	.	protein_coding	KNOWN	C19orf60	1	OTTHUMG00000183112.1
ENSG00000006025.11	chr17	47819800	47822800	3001	+	04296	47807372	47821834	-	overlapStart	2034	966	NearestLocation	chr17	HAVANA	gene	47807372	47821834	.	-	.	protein_coding	KNOWN	OSBPL7	2	OTTHUMG00000178288.1
ENSG00000006042.11	chr17	32927000	32930300	3301	+	04486	32927910	32945106	+	overlapStart	-910	910	NearestLocation	chr17	HAVANA	gene	32927910	32945106	.	+	.	protein_coding	KNOWN	TMEM98	2	OTTHUMG00000132882.4
ENSG00000006062.13	chr17	45315450	45318650	3201	+	04248	45263121	45317040	-	overlapStart	1590	1590	NearestLocation	chr17	HAVANA	gene	45263121	45317040	.	-	.	protein_coding	KNOWN	MAP3K14	2	OTTHUMG00000180364.5
ENSG00000006125.16	chr17	35576450	35580850	4401	+	04332	35578046	35726409	+	overlapStart	-1596	1596	NearestLocation	chr17	HAVANA	gene	35578046	35726409	.	+	.	protein_coding	KNOWN	AP2B1	1	overlapping_locus
ENSG00000006327.13	chr16	3017750	3030700	12951	+	03591	3018445	3022383	+	includeFeature	-695	695	NearestLocation	chr16	HAVANA	gene	3018445	3022383	.	+	.	protein_coding	KNOWN	TNFRSF12A	2	OTTHUMG00000129001.2
ENSG00000006451.7	chr7	39621750	39625250	3501	+	09138	39623483	39708124	+	overlapStart	-1733	1733	NearestLocation	chr7	HAVANA	gene	39623483	39708124	.	+	.	protein_coding	KNOWN	RALA	2	OTTHUMG00000128775.4
ENSG00000006453.13	chr7	98398250	98403850	5601	+	09311	98291651	98401068	-	overlapStart	2818	2782	NearestLocation	chr7	HAVANA	gene	98291651	98401068	.	-	.	protein_coding	KNOWN	BAIAP2L1	2	overlapping_locus
ENSG00000006468.13	chr7	13987500	13992950	5451	+	09290	13891228	13991425	-	overlapStart	3925	1525	NearestLocation	chr7	HAVANA	gene	13891228	13991425	.	-	.	protein_coding	KNOWN	ETV1	1	OTTHUMG00000152403.6
ENSG00000006530.15	chr7	141549850	141552750	2901	+	09069	141551189	141655244	+	overlapStart	-1339	1339	NearestLocation	chr7	HAVANA	gene	141551189	141655244	.	+	.	protein_coding	KNOWN	AGK	2	OTTHUMG00000157499.1
ENSG00000006607.13	chr2	241354200	241357650	3451	+	05949	241356243	241494841	+	overlapStart	-2043	1407	NearestLocation	chr2	HAVANA	gene	241356243	241494841	.	+	.	protein_coding	KNOWN	FARP2	1	ncRNA_host
ENSG00000006625.17	chr7	30502650	30506050	3401	+	08994	30496621	30504844	-	overlapStart	2194	1206	NearestLocation	chr7	HAVANA	gene	30496621	30504844	.	-	.	protein_coding	KNOWN	GGCT	1	overlapping_locus
ENSG00000006634.7	chr7	87872350	87880250	7901	+	08859	87876216	87909541	+	overlapStart	-3866	3866	NearestLocation	chr7	HAVANA	gene	87876216	87909541	.	+	.	protein_coding	KNOWN	DBF4	2	OTTHUMG00000131034.6
ENSG00000006695.10	chr17	14067950	14071200	3251	+	04151	14069496	14208677	+	overlapStart	-1546	1546	NearestLocation	chr17	HAVANA	gene	14069496	14208677	.	+	.	protein_coding	KNOWN	COX10	2	ncRNA_host
ENSG00000006704.10	chr7	74449250	74458450	9201	+	09308	74453790	74602604	+	overlapStart	-4540	4540	NearestLocation	chr7	HAVANA	gene	74453790	74602604	.	+	.	protein_coding	KNOWN	GTF2IRD1	1	OTTHUMG00000023782.4
ENSG00000006712.14	chr19	39387750	39394400	6651	+	04954	39385852	39391195	-	overlapStart	3445	1898	NearestLocation	chr19	HAVANA	gene	39385852	39391195	.	-	.	protein_coding	KNOWN	PAF1	2	OTTHUMG00000182968.2
ENSG00000006744.18	chr17	13015950	13019200	3251	+	04192	12992391	13018187	-	overlapStart	2237	1013	NearestLocation	chr17	HAVANA	gene	12992391	13018187	.	-	.	protein_coding	KNOWN	ELAC2	1	OTTHUMG00000058764.15
ENSG00000006757.11	chrX	7926300	7928700	2401	+	10346	7898247	7927739	-	overlapStart	1439	961	NearestLocation	chrX	HAVANA	gene	7898247	7927739	.	-	.	protein_coding	KNOWN	PNPLA4	2	OTTHUMG00000021103.2
ENSG00000006831.9	chr12	1689750	1694100	4351	+	02286	1688574	1788678	+	inside	1176	1176	NearestLocation	chr12	HAVANA	gene	1688574	1788678	.	+	.	protein_coding	KNOWN	ADIPOR2	1	OTTHUMG00000130139.2
ENSG00000007038.10	chr16	2816150	2819700	3551	+	03691	2817180	2826304	+	overlapStart	-1030	1030	NearestLocation	chr16	HAVANA	gene	2817180	2826304	.	+	.	protein_coding	KNOWN	PRSS21	2	OTTHUMG00000128931.2
ENSG00000007080.10	chr19	17931200	17938950	7751	+	04773	17933016	17943991	+	overlapStart	-1816	1816	NearestLocation	chr19	HAVANA	gene	17933016	17943991	.	+	.	protein_coding	KNOWN	CCDC124	2	OTTHUMG00000183405.2
ENSG00000007168.12	chr17	2590750	2595950	5201	+	04250	2593210	2685615	+	overlapStart	-2460	2460	NearestLocation	chr17	HAVANA	gene	2593210	2685615	.	+	.	protein_coding	KNOWN	PAFAH1B1	2	ncRNA_host
ENSG00000007202.14	chr17	28643050	28647050	4001	+	04013	28614440	28645454	-	overlapStart	2404	1596	NearestLocation	chr17	HAVANA	gene	28614440	28645454	.	-	.	protein_coding	KNOWN	KIAA0100	1	OTTHUMG00000166587.6
ENSG00000007376.7	chr16	785050	791150	6101	+	03628	784974	788397	-	overlapStart	3347	76	NearestLocation	chr16	HAVANA	gene	784974	788397	.	-	.	protein_coding	KNOWN	RPUSD1	2	OTTHUMG00000047840.4
ENSG00000007392.16	chr16	227750	231850	4101	+	03492	188969	229463	-	overlapStart	1713	1713	NearestLocation	chr16	HAVANA	gene	188969	229463	.	-	.	protein_coding	KNOWN	LUC7L	1	OTTHUMG00000060730.12
ENSG00000007520.3	chr16	1349150	1354450	5301	+	03617	1349240	1351911	-	includeFeature	2761	90	NearestLocation	chr16	HAVANA	gene	1349240	1351911	.	-	.	protein_coding	KNOWN	TSR3	2	OTTHUMG00000047834.3
ENSG00000007541.16	chr16	565700	573050	7351	+	03758	566995	584136	+	overlapStart	-1295	1295	NearestLocation	chr16	HAVANA	gene	566995	584136	.	+	.	protein_coding	KNOWN	PIGQ	2	overlapping_locus
ENSG00000007545.15	chr16	1608500	1616050	7551	+	03651	1612325	1677908	+	overlapStart	-3825	3725	NearestLocation	chr16	HAVANA	gene	1612325	1677908	.	+	.	protein_coding	KNOWN	CRAMP1	2	overlapping_locus
ENSG00000007866.18	chr6	35493300	35499450	6151	+	08608	35473597	35497076	-	overlapStart	3776	2374	NearestLocation	chr6	HAVANA	gene	35473597	35497076	.	-	.	protein_coding	KNOWN	TEAD3	2	OTTHUMG00000014571.4
ENSG00000007923.15	chr1	6698350	6704150	5801	+	00043	6634168	6701924	-	overlapStart	3574	2226	NearestLocation	chr1	HAVANA	gene	6634168	6701924	.	-	.	protein_coding	KNOWN	DNAJC11	2	OTTHUMG00000001443.4
ENSG00000007944.14	chr6	16128000	16133700	5701	+	08331	16129125	16148248	+	overlapStart	-1125	1125	NearestLocation	chr6	HAVANA	gene	16129125	16148248	.	+	.	protein_coding	KNOWN	MYLIP	2	ncRNA_host
ENSG00000007968.6	chr1	23524550	23532500	7951	+	00636	23506430	23531220	-	overlapStart	6670	1280	NearestLocation	chr1	HAVANA	gene	23506430	23531220	.	-	.	protein_coding	KNOWN	E2F2	2	OTTHUMG00000003223.1
ENSG00000008018.8	chr6	170550450	170556250	5801	+	08293	170535117	170553341	-	overlapStart	2891	2891	NearestLocation	chr6	HAVANA	gene	170535117	170553341	.	-	.	protein_coding	KNOWN	PSMB1	2	OTTHUMG00000016087.2
ENSG00000008130.15	chr1	1774500	1784400	9901	+	00360	1751232	1780457	-	overlapStart	5957	3943	NearestLocation	chr1	HAVANA	gene	1751232	1780457	.	-	.	protein_coding	KNOWN	NADK	2	OTTHUMG00000000942.6
ENSG00000008256.15	chr7	6270600	6274000	3401	+	09147	6161776	6272644	-	overlapStart	2044	1356	NearestLocation	chr7	HAVANA	gene	6161776	6272644	.	-	.	protein_coding	KNOWN	CYTH3	2	ncRNA_host
ENSG00000008282.8	chr7	106110050	106114200	4151	+	08993	106090503	106112576	-	overlapStart	2526	1624	NearestLocation	chr7	HAVANA	gene	106090503	106112576	.	-	.	protein_coding	KNOWN	SYPL1	1	OTTHUMG00000157587.2
ENSG00000008294.20	chr17	51116250	51123000	6751	+	04090	50962174	51120865	-	overlapStart	4615	2135	NearestLocation	chr17	HAVANA	gene	50962174	51120865	.	-	.	protein_coding	KNOWN	SPAG9	1	OTTHUMG00000162316.6
ENSG00000008300.15	chr3	48661000	48664950	3951	+	07411	48636469	48662915	-	overlapStart	1915	1915	NearestLocation	chr3	HAVANA	gene	48636469	48662915	.	-	.	protein_coding	KNOWN	CELSR3	2	overlapping_locus
ENSG00000008324.10	chr3	42580250	42583800	3551	+	07054	42581840	42595114	+	overlapStart	-1590	1590	NearestLocation	chr3	HAVANA	gene	42581840	42595114	.	+	.	protein_coding	KNOWN	SS18L2	2	OTTHUMG00000131794.2
ENSG00000008405.11	chr12	107090650	107094900	4251	+	02252	106991364	107093829	-	overlapStart	3179	1071	NearestLocation	chr12	HAVANA	gene	106991364	107093829	.	-	.	protein_coding	KNOWN	CRY1	1	OTTHUMG00000170005.2
ENSG00000008441.16	chr19	12993500	12999050	5551	+	05176	12995608	13098796	+	overlapStart	-2108	2108	NearestLocation	chr19	HAVANA	gene	12995608	13098796	.	+	.	protein_coding	KNOWN	NFIX	1	overlapping_locus
ENSG00000008513.14	chr8	133567500	133573800	6301	+	09660	133454848	133571940	-	overlapStart	4440	1860	NearestLocation	chr8	HAVANA	gene	133454848	133571940	.	-	.	protein_coding	KNOWN	ST3GAL1	2	OTTHUMG00000164534.3
ENSG00000008838.18	chr17	40060750	40067750	7001	+	04171	40019097	40061215	-	overlapStart	465	465	NearestLocation	chr17	HAVANA	gene	40019097	40061215	.	-	.	protein_coding	KNOWN	MED24	1	ncRNA_host
ENSG00000008952.16	chr3	169965200	169968600	3401	+	06979	169966635	169998373	+	overlapStart	-1435	1435	NearestLocation	chr3	HAVANA	gene	169966635	169998373	.	+	.	protein_coding	KNOWN	SEC62	1	OTTHUMG00000158753.4
ENSG00000008988.9	chr8	56071550	56076300	4751	+	09469	56067295	56074581	-	overlapStart	3031	1719	NearestLocation	chr8	HAVANA	gene	56067295	56074581	.	-	.	protein_coding	KNOWN	RPS20	1	ncRNA_host
ENSG00000009307.15	chr1	114753250	114758800	5551	+	00298	114716913	114758676	-	overlapStart	5426	124	NearestLocation	chr1	HAVANA	gene	114716913	114758676	.	-	.	protein_coding	KNOWN	CSDE1	1	OTTHUMG00000012060.5
ENSG00000009335.17	chr7	157136850	157142300	5451	+	08879	157138913	157269372	+	overlapStart	-2063	2063	NearestLocation	chr7	HAVANA	gene	157138913	157269372	.	+	.	protein_coding	KNOWN	UBE3C	2	overlapping_locus
ENSG00000009413.15	chr6	111480550	111485700	5151	+	08452	111299028	111483715	-	overlapStart	3165	1985	NearestLocation	chr6	HAVANA	gene	111299028	111483715	.	-	.	protein_coding	KNOWN	REV3L	2	overlapping_locus
ENSG00000009780.15	chr1	27722150	27727400	5251	+	00444	27725979	27763122	+	overlapStart	-3829	1421	NearestLocation	chr1	HAVANA	gene	27725979	27763122	.	+	.	protein_coding	KNOWN	FAM76A	1	overlapping_locus
ENSG00000009844.15	chr6	142146400	142149050	2651	+	08567	142147162	142224689	+	overlapStart	-762	762	NearestLocation	chr6	HAVANA	gene	142147162	142224689	.	+	.	protein_coding	KNOWN	VTA1	2	OTTHUMG00000015707.3
ENSG00000009950.15	chr7	73621950	73629750	7801	+	09310	73593194	73624543	-	overlapStart	2593	2593	NearestLocation	chr7	HAVANA	gene	73593194	73624543	.	-	.	protein_coding	KNOWN	MLXIPL	1	overlapping_locus
ENSG00000009954.10	chr7	73518050	73524650	6601	+	09014	73440398	73522278	-	overlapStart	4228	2372	NearestLocation	chr7	HAVANA	gene	73440398	73522278	.	-	.	protein_coding	KNOWN	BAZ1B	2	OTTHUMG00000023847.5
ENSG00000010017.12	chr6	13705100	13713750	8651	+	08388	13621498	13711564	-	overlapStart	6464	2186	NearestLocation	chr6	HAVANA	gene	13621498	13711564	.	-	.	protein_coding	KNOWN	RANBP9	2	OTTHUMG00000015642.1
ENSG00000010072.15	chr1	231334100	231341150	7051	+	00079	231337104	231355023	+	overlapStart	-3004	3004	NearestLocation	chr1	HAVANA	gene	231337104	231355023	.	+	.	protein_coding	KNOWN	SPRTN	2	OTTHUMG00000038022.2
ENSG00000010165.19	chr1	171780250	171785200	4951	+	00064	171781664	171814023	+	overlapStart	-1414	1414	NearestLocation	chr1	HAVANA	gene	171781664	171814023	.	+	.	protein_coding	KNOWN	METTL13	2	overlapping_locus
ENSG00000010244.17	chr17	32346050	32356200	10151	+	03976	32350109	32381886	+	overlapStart	-4059	4059	NearestLocation	chr17	HAVANA	gene	32350109	32381886	.	+	.	protein_coding	KNOWN	ZNF207	1	overlapping_locus
ENSG00000010256.10	chr3	48605900	48610900	5001	+	06965	48599002	48610976	-	inside	5076	76	NearestLocation	chr3	HAVANA	gene	48599002	48610976	.	-	.	protein_coding	KNOWN	UQCRC1	2	OTTHUMG00000133539.3
ENSG00000010270.13	chr7	38177250	38180550	3301	+	09097	38178222	38230671	+	overlapStart	-972	972	NearestLocation	chr7	HAVANA	gene	38178222	38230671	.	+	.	protein_coding	KNOWN	STARD3NL	2	OTTHUMG00000023659.11
ENSG00000010292.12	chr12	6491900	6497050	5151	+	02364	6493356	6531955	+	overlapStart	-1456	1456	NearestLocation	chr12	HAVANA	gene	6493356	6531955	.	+	.	protein_coding	KNOWN	NCAPD2	1	ncRNA_host
ENSG00000010310.8	chr19	45666750	45671950	5201	+	04978	45668244	45683724	+	overlapStart	-1494	1494	NearestLocation	chr19	HAVANA	gene	45668244	45683724	.	+	.	protein_coding	KNOWN	GIPR	1	ncRNA_host
