feature	seqnames	start	end	width	strand	peak	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest	V1	V2	V3	V4	V5	V6	V7	V8	gene_type	gene_status	gene_name	level	havana_gene
ENSG00000005059.15	chr4	109559779	109561189	1411	+	17208	109560205	109688726	+	overlapStart	-426	426	NearestLocation	chr4	HAVANA	gene	109560205	109688726	.	+	.	protein_coding	KNOWN	CCDC109B	2	overlapping_locus
ENSG00000005075.15	chr7	102477640	102479030	1391	+	20809	102473118	102478907	-	overlapStart	1267	123	NearestLocation	chr7	HAVANA	gene	102473118	102478907	.	-	.	protein_coding	KNOWN	POLR2J	2	OTTHUMG00000150387.1
ENSG00000005075.15	chr7	102479194	102479449	256	+	20810	102473118	102478907	-	upstream	-287	287	NearestLocation	chr7	HAVANA	gene	102473118	102478907	.	-	.	protein_coding	KNOWN	POLR2J	2	OTTHUMG00000150387.1
ENSG00000005100.12	chr17	5467243	5469042	1800	+	08730	5440912	5469060	-	inside	1817	18	NearestLocation	chr17	HAVANA	gene	5440912	5469060	.	-	.	protein_coding	KNOWN	DHX33	1	overlapping_locus
ENSG00000005156.11	chr17	34980204	34981409	1206	+	09135	34980494	35009743	+	overlapStart	-290	290	NearestLocation	chr17	HAVANA	gene	34980494	35009743	.	+	.	protein_coding	KNOWN	LIG3	1	OTTHUMG00000128519.6
ENSG00000005175.9	chr12	47705316	47706157	842	+	04807	47661249	47706061	-	overlapStart	745	96	NearestLocation	chr12	HAVANA	gene	47661249	47706061	.	-	.	protein_coding	KNOWN	RPAP3	2	overlapping_locus
ENSG00000005189.19	chr16	20805171	20805413	243	+	07957	20806429	20849668	+	upstream	-1258	1016	NearestLocation	chr16	HAVANA	gene	20806429	20849668	.	+	.	protein_coding	KNOWN	AC004381.6	1	ncRNA_host
ENSG00000005189.19	chr16	20805688	20808066	2379	+	07958	20806429	20849668	+	overlapStart	-741	741	NearestLocation	chr16	HAVANA	gene	20806429	20849668	.	+	.	protein_coding	KNOWN	AC004381.6	1	ncRNA_host
ENSG00000005194.14	chr16	57446452	57448123	1672	+	08267	57428169	57447528	-	overlapStart	1076	595	NearestLocation	chr16	HAVANA	gene	57428169	57447528	.	-	.	protein_coding	KNOWN	CIAPIN1	1	OTTHUMG00000133457.7
ENSG00000005238.19	chr9	35110927	35111578	652	+	22248	35104112	35116341	-	inside	5414	4763	NearestLocation	chr9	HAVANA	gene	35104112	35116341	.	-	.	protein_coding	KNOWN	FAM214B	2	OTTHUMG00000019847.6
ENSG00000005238.19	chr9	35114604	35116793	2190	+	22249	35104112	35116341	-	overlapStart	1737	452	NearestLocation	chr9	HAVANA	gene	35104112	35116341	.	-	.	protein_coding	KNOWN	FAM214B	2	OTTHUMG00000019847.6
ENSG00000005249.12	chr7	107044233	107044581	349	+	20865	107044649	107161811	+	upstream	-416	68	NearestLocation	chr7	HAVANA	gene	107044649	107161811	.	+	.	protein_coding	KNOWN	PRKAR2B	2	OTTHUMG00000137418.1
ENSG00000005249.12	chr7	107044627	107046573	1947	+	20866	107044649	107161811	+	overlapStart	-22	22	NearestLocation	chr7	HAVANA	gene	107044649	107161811	.	+	.	protein_coding	KNOWN	PRKAR2B	2	OTTHUMG00000137418.1
ENSG00000005302.17	chrX	11758209	11758443	235	+	23135	11758159	11775753	+	inside	50	50	NearestLocation	chrX	HAVANA	gene	11758159	11775753	.	+	.	protein_coding	KNOWN	MSL3	2	OTTHUMG00000021132.6
ENSG00000005302.17	chrX	11758538	11759639	1102	+	23136	11758159	11775753	+	inside	379	379	NearestLocation	chrX	HAVANA	gene	11758159	11775753	.	+	.	protein_coding	KNOWN	MSL3	2	OTTHUMG00000021132.6
ENSG00000005339.14	chr16	3879235	3880749	1515	+	07800	3725054	3880726	-	overlapStart	1491	23	NearestLocation	chr16	HAVANA	gene	3725054	3880726	.	-	.	protein_coding	KNOWN	CREBBP	1	OTTHUMG00000129431.6
ENSG00000005339.14	chr16	3880862	3881507	646	+	07801	3725054	3880726	-	upstream	-136	136	NearestLocation	chr16	HAVANA	gene	3725054	3880726	.	-	.	protein_coding	KNOWN	CREBBP	1	OTTHUMG00000129431.6
ENSG00000005379.15	chr17	58328503	58328710	208	+	09566	58301228	58328760	-	inside	257	50	NearestLocation	chr17	HAVANA	gene	58301228	58328760	.	-	.	protein_coding	KNOWN	TSPOAP1	2	OTTHUMG00000178923.2
ENSG00000005436.13	chr2	75710324	75711276	953	+	12764	75652000	75710989	-	overlapStart	665	287	NearestLocation	chr2	HAVANA	gene	75652000	75710989	.	-	.	protein_coding	KNOWN	GCFC2	1	OTTHUMG00000129989.4
ENSG00000005448.16	chr2	74421276	74422361	1086	+	12742	74421678	74425755	+	overlapStart	-402	402	NearestLocation	chr2	HAVANA	gene	74421678	74425755	.	+	.	protein_coding	KNOWN	WDR54	1	OTTHUMG00000129951.4
ENSG00000005700.14	chr6	82246240	82246652	413	+	19535	82169983	82247754	-	inside	1514	1102	NearestLocation	chr6	HAVANA	gene	82169983	82247754	.	-	.	protein_coding	KNOWN	IBTK	2	ncRNA_host
ENSG00000005700.14	chr6	82246903	82248399	1497	+	19536	82169983	82247754	-	overlapStart	851	645	NearestLocation	chr6	HAVANA	gene	82169983	82247754	.	-	.	protein_coding	KNOWN	IBTK	2	ncRNA_host
ENSG00000005801.16	chr11	3377818	3379208	1391	+	03365	3339261	3379222	-	inside	1404	14	NearestLocation	chr11	HAVANA	gene	3339261	3379222	.	-	.	protein_coding	KNOWN	ZNF195	1	OTTHUMG00000011694.8
ENSG00000005810.17	chr13	77325676	77327144	1469	+	05968	77044655	77327050	-	overlapStart	1374	94	NearestLocation	chr13	HAVANA	gene	77044655	77327050	.	-	.	protein_coding	KNOWN	MYCBP2	2	overlapping_locus
ENSG00000005810.17	chr13	77327311	77327517	207	+	05969	77044655	77327050	-	upstream	-261	261	NearestLocation	chr13	HAVANA	gene	77044655	77327050	.	-	.	protein_coding	KNOWN	MYCBP2	2	overlapping_locus
ENSG00000005810.17	chr13	77329178	77330102	925	+	05970	77044655	77327050	-	upstream	-2128	2128	NearestLocation	chr13	HAVANA	gene	77044655	77327050	.	-	.	protein_coding	KNOWN	MYCBP2	2	overlapping_locus
ENSG00000005889.15	chrX	24149013	24150885	1873	+	23213	24149173	24216255	+	overlapStart	-160	160	NearestLocation	chrX	HAVANA	gene	24149173	24216255	.	+	.	protein_coding	KNOWN	ZFX	2	OTTHUMG00000021264.2
ENSG00000005893.15	chrX	120468045	120469401	1357	+	23778	120427827	120469365	-	overlapStart	1320	36	NearestLocation	chrX	HAVANA	gene	120427827	120469365	.	-	.	protein_coding	KNOWN	LAMP2	2	OTTHUMG00000022301.4
ENSG00000005961.17	chr17	44385052	44385340	289	+	09371	44372180	44389505	-	inside	4453	4165	NearestLocation	chr17	HAVANA	gene	44372180	44389505	.	-	.	protein_coding	KNOWN	ITGA2B	2	OTTHUMG00000177935.2
ENSG00000005961.17	chr17	44385533	44386245	713	+	09372	44372180	44389505	-	inside	3972	3260	NearestLocation	chr17	HAVANA	gene	44372180	44389505	.	-	.	protein_coding	KNOWN	ITGA2B	2	OTTHUMG00000177935.2
ENSG00000006007.11	chr16	19521413	19522187	775	+	07945	19501689	19522145	-	overlapStart	732	42	NearestLocation	chr16	HAVANA	gene	19501689	19522145	.	-	.	protein_coding	KNOWN	GDE1	2	OTTHUMG00000131454.6
ENSG00000006015.17	chr19	18587909	18590619	2711	+	11106	18588685	18592336	+	overlapStart	-776	776	NearestLocation	chr19	HAVANA	gene	18588685	18592336	.	+	.	protein_coding	KNOWN	C19orf60	1	OTTHUMG00000183112.1
ENSG00000006025.11	chr17	47820938	47822140	1203	+	09449	47807372	47821834	-	overlapStart	896	306	NearestLocation	chr17	HAVANA	gene	47807372	47821834	.	-	.	protein_coding	KNOWN	OSBPL7	2	OTTHUMG00000178288.1
ENSG00000006042.11	chr17	32927603	32928792	1190	+	09132	32927910	32945106	+	overlapStart	-307	307	NearestLocation	chr17	HAVANA	gene	32927910	32945106	.	+	.	protein_coding	KNOWN	TMEM98	2	OTTHUMG00000132882.4
ENSG00000006062.13	chr17	45316100	45317096	997	+	09400	45263121	45317040	-	overlapStart	940	56	NearestLocation	chr17	HAVANA	gene	45263121	45317040	.	-	.	protein_coding	KNOWN	MAP3K14	2	OTTHUMG00000180364.5
ENSG00000006062.13	chr17	45317292	45317871	580	+	09401	45263121	45317040	-	upstream	-252	252	NearestLocation	chr17	HAVANA	gene	45263121	45317040	.	-	.	protein_coding	KNOWN	MAP3K14	2	OTTHUMG00000180364.5
ENSG00000006125.16	chr17	35577859	35579212	1354	+	09144	35578046	35726409	+	overlapStart	-187	187	NearestLocation	chr17	HAVANA	gene	35578046	35726409	.	+	.	protein_coding	KNOWN	AP2B1	1	overlapping_locus
ENSG00000006282.20	chr17	50541739	50542654	916	+	09522	50543058	50555852	+	upstream	-1319	404	NearestLocation	chr17	HAVANA	gene	50543058	50555852	.	+	.	protein_coding	KNOWN	SPATA20	2	overlapping_locus
ENSG00000006282.20	chr17	50547187	50547550	364	+	09523	50543058	50555852	+	inside	4129	4129	NearestLocation	chr17	HAVANA	gene	50543058	50555852	.	+	.	protein_coding	KNOWN	SPATA20	2	overlapping_locus
ENSG00000006283.17	chr17	50560216	50560453	238	+	09524	50561068	50627474	+	upstream	-852	615	NearestLocation	chr17	HAVANA	gene	50561068	50627474	.	+	.	protein_coding	KNOWN	CACNA1G	2	OTTHUMG00000162180.7
ENSG00000006432.15	chr14	70808977	70809713	737	+	06544	70722526	70809534	-	overlapStart	557	179	NearestLocation	chr14	HAVANA	gene	70722526	70809534	.	-	.	protein_coding	KNOWN	MAP3K9	1	OTTHUMG00000171249.3
ENSG00000006451.7	chr7	39622775	39624743	1969	+	20349	39623483	39708124	+	overlapStart	-708	708	NearestLocation	chr7	HAVANA	gene	39623483	39708124	.	+	.	protein_coding	KNOWN	RALA	2	OTTHUMG00000128775.4
ENSG00000006453.13	chr7	98399837	98400315	479	+	20703	98291651	98401068	-	inside	1231	753	NearestLocation	chr7	HAVANA	gene	98291651	98401068	.	-	.	protein_coding	KNOWN	BAIAP2L1	2	overlapping_locus
ENSG00000006453.13	chr7	98400448	98401137	690	+	20704	98291651	98401068	-	overlapStart	620	69	NearestLocation	chr7	HAVANA	gene	98291651	98401068	.	-	.	protein_coding	KNOWN	BAIAP2L1	2	overlapping_locus
ENSG00000006459.10	chr7	140175404	140177862	2459	+	21049	140084746	140177035	-	overlapStart	1631	827	NearestLocation	chr7	HAVANA	gene	140084746	140177035	.	-	.	protein_coding	KNOWN	KDM7A	2	ncRNA_host
ENSG00000006468.13	chr7	13988645	13990235	1591	+	20173	13891228	13991425	-	inside	2780	1190	NearestLocation	chr7	HAVANA	gene	13891228	13991425	.	-	.	protein_coding	KNOWN	ETV1	1	OTTHUMG00000152403.6
ENSG00000006468.13	chr7	13990318	13991397	1080	+	20174	13891228	13991425	-	inside	1107	28	NearestLocation	chr7	HAVANA	gene	13891228	13991425	.	-	.	protein_coding	KNOWN	ETV1	1	OTTHUMG00000152403.6
ENSG00000006530.15	chr7	141550984	141552159	1176	+	21062	141551189	141655244	+	overlapStart	-205	205	NearestLocation	chr7	HAVANA	gene	141551189	141655244	.	+	.	protein_coding	KNOWN	AGK	2	OTTHUMG00000157499.1
ENSG00000006576.16	chr7	77798683	77799742	1060	+	20623	77798792	77957503	+	overlapStart	-109	109	NearestLocation	chr7	HAVANA	gene	77798792	77957503	.	+	.	protein_coding	KNOWN	PHTF2	2	ncRNA_host
ENSG00000006607.13	chr2	241355169	241355459	291	+	13746	241356243	241494841	+	upstream	-1074	784	NearestLocation	chr2	HAVANA	gene	241356243	241494841	.	+	.	protein_coding	KNOWN	FARP2	1	ncRNA_host
ENSG00000006607.13	chr2	241355942	241357109	1168	+	13747	241356243	241494841	+	overlapStart	-301	301	NearestLocation	chr2	HAVANA	gene	241356243	241494841	.	+	.	protein_coding	KNOWN	FARP2	1	ncRNA_host
ENSG00000006625.17	chr7	30503513	30503720	208	+	20293	30496621	30504844	-	inside	1331	1124	NearestLocation	chr7	HAVANA	gene	30496621	30504844	.	-	.	protein_coding	KNOWN	GGCT	1	overlapping_locus
ENSG00000006625.17	chr7	30503948	30504900	953	+	20294	30496621	30504844	-	overlapStart	896	56	NearestLocation	chr7	HAVANA	gene	30496621	30504844	.	-	.	protein_coding	KNOWN	GGCT	1	overlapping_locus
ENSG00000006625.17	chr7	30505030	30505538	509	+	20295	30496621	30504844	-	upstream	-186	186	NearestLocation	chr7	HAVANA	gene	30496621	30504844	.	-	.	protein_coding	KNOWN	GGCT	1	overlapping_locus
