feature	seqnames	start	end	width	strand	peak	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest	V1	V2	V3	V4	V5	V6	V7	V8	gene_type	gene_status	gene_name	level	havana_gene
ENSG00000003147.17	chr7	8261157	8262757	1601	+	23824	8113184	8262687	-	overlapStart	1530	70	NearestLocation	chr7	HAVANA	gene	8113184	8262687	.	-	.	protein_coding	KNOWN	ICA1	2	OTTHUMG00000152008.8
ENSG00000003393.14	chr2	201780326	201781726	1401	+	16197	201700554	201781189	-	overlapStart	863	537	NearestLocation	chr2	HAVANA	gene	201700554	201781189	.	-	.	protein_coding	KNOWN	ALS2	2	OTTHUMG00000154507.7
ENSG00000003400.14	chr2	201183226	201183376	151	+	16190	201182881	201229406	+	inside	345	345	NearestLocation	chr2	HAVANA	gene	201182881	201229406	.	+	.	protein_coding	KNOWN	CASP10	2	OTTHUMG00000132818.4
ENSG00000003400.14	chr2	201183926	201184676	751	+	16191	201182881	201229406	+	inside	1045	1045	NearestLocation	chr2	HAVANA	gene	201182881	201229406	.	+	.	protein_coding	KNOWN	CASP10	2	OTTHUMG00000132818.4
ENSG00000003400.14	chr2	201185026	201185226	201	+	16192	201182881	201229406	+	inside	2145	2145	NearestLocation	chr2	HAVANA	gene	201182881	201229406	.	+	.	protein_coding	KNOWN	CASP10	2	OTTHUMG00000132818.4
ENSG00000003402.19	chr2	201114276	201114576	301	+	16184	201116104	201176687	+	upstream	-1828	1528	NearestLocation	chr2	HAVANA	gene	201116104	201176687	.	+	.	protein_coding	KNOWN	CFLAR	1	ncRNA_host
ENSG00000003402.19	chr2	201114776	201115076	301	+	16185	201116104	201176687	+	upstream	-1328	1028	NearestLocation	chr2	HAVANA	gene	201116104	201176687	.	+	.	protein_coding	KNOWN	CFLAR	1	ncRNA_host
ENSG00000003402.19	chr2	201115376	201117176	1801	+	16186	201116104	201176687	+	overlapStart	-728	728	NearestLocation	chr2	HAVANA	gene	201116104	201176687	.	+	.	protein_coding	KNOWN	CFLAR	1	ncRNA_host
ENSG00000003402.19	chr2	201117826	201119726	1901	+	16187	201116104	201176687	+	inside	1722	1722	NearestLocation	chr2	HAVANA	gene	201116104	201176687	.	+	.	protein_coding	KNOWN	CFLAR	1	ncRNA_host
ENSG00000003402.19	chr2	201120076	201120376	301	+	16188	201116104	201176687	+	inside	3972	3972	NearestLocation	chr2	HAVANA	gene	201116104	201176687	.	+	.	protein_coding	KNOWN	CFLAR	1	ncRNA_host
ENSG00000003402.19	chr2	201125876	201126026	151	+	16189	201116104	201176687	+	inside	9772	9772	NearestLocation	chr2	HAVANA	gene	201116104	201176687	.	+	.	protein_coding	KNOWN	CFLAR	1	ncRNA_host
ENSG00000003756.16	chr3	50088914	50089914	1001	+	18725	50088908	50119021	+	inside	6	6	NearestLocation	chr3	HAVANA	gene	50088908	50119021	.	+	.	protein_coding	KNOWN	RBM5	1	overlapping_locus
ENSG00000004059.10	chr7	127584257	127585807	1551	+	25176	127588345	127591705	+	upstream	-4088	2538	NearestLocation	chr7	HAVANA	gene	127588345	127591705	.	+	.	protein_coding	KNOWN	ARF5	2	overlapping_locus
ENSG00000004059.10	chr7	127587857	127588257	401	+	25177	127588345	127591705	+	upstream	-488	88	NearestLocation	chr7	HAVANA	gene	127588345	127591705	.	+	.	protein_coding	KNOWN	ARF5	2	overlapping_locus
ENSG00000004059.10	chr7	127588407	127589357	951	+	25178	127588345	127591705	+	inside	62	62	NearestLocation	chr7	HAVANA	gene	127588345	127591705	.	+	.	protein_coding	KNOWN	ARF5	2	overlapping_locus
ENSG00000004142.11	chr17	28356664	28358264	1601	+	11530	28347177	28357522	-	overlapStart	858	742	NearestLocation	chr17	HAVANA	gene	28347177	28357522	.	-	.	protein_coding	KNOWN	POLDIP2	2	OTTHUMG00000132065.8
ENSG00000004399.12	chr3	129605414	129606614	1201	+	19240	129555175	129606818	-	inside	1404	204	NearestLocation	chr3	HAVANA	gene	129555175	129606818	.	-	.	protein_coding	KNOWN	PLXND1	1	OTTHUMG00000159547.15
ENSG00000004399.12	chr3	129607014	129607264	251	+	19241	129555175	129606818	-	upstream	-196	196	NearestLocation	chr3	HAVANA	gene	129555175	129606818	.	-	.	protein_coding	KNOWN	PLXND1	1	OTTHUMG00000159547.15
ENSG00000004478.7	chr12	2795001	2796701	1701	+	05215	2794953	2805423	+	inside	48	48	NearestLocation	chr12	HAVANA	gene	2794953	2805423	.	+	.	protein_coding	KNOWN	FKBP4	2	OTTHUMG00000090429.3
ENSG00000004487.15	chr1	23019116	23020566	1451	+	00362	23019448	23083689	+	overlapStart	-332	332	NearestLocation	chr1	HAVANA	gene	23019448	23083689	.	+	.	protein_coding	KNOWN	KDM1A	1	ncRNA_host
ENSG00000004534.14	chr3	49940114	49940864	751	+	18724	49940007	50100045	+	inside	107	107	NearestLocation	chr3	HAVANA	gene	49940007	50100045	.	+	.	protein_coding	KNOWN	RBM6	1	overlapping_locus
ENSG00000004660.14	chr17	3892064	3892964	901	+	11139	3860315	3894891	-	inside	2827	1927	NearestLocation	chr17	HAVANA	gene	3860315	3894891	.	-	.	protein_coding	KNOWN	CAMKK1	2	OTTHUMG00000090725.2
ENSG00000004660.14	chr17	3893264	3893714	451	+	11140	3860315	3894891	-	inside	1627	1177	NearestLocation	chr17	HAVANA	gene	3860315	3894891	.	-	.	protein_coding	KNOWN	CAMKK1	2	OTTHUMG00000090725.2
ENSG00000004700.15	chr12	21500901	21502501	1601	+	05399	21468911	21501669	-	overlapStart	768	768	NearestLocation	chr12	HAVANA	gene	21468911	21501669	.	-	.	protein_coding	KNOWN	RECQL	2	OTTHUMG00000169131.2
ENSG00000004766.15	chr7	93231707	93232957	1251	+	24890	93232340	93361121	+	overlapStart	-633	617	NearestLocation	chr7	HAVANA	gene	93232340	93361121	.	+	.	protein_coding	KNOWN	VPS50	2	OTTHUMG00000131733.3
ENSG00000004776.11	chr19	35757457	35757907	451	+	13834	35754568	35758079	-	inside	622	172	NearestLocation	chr19	HAVANA	gene	35754568	35758079	.	-	.	protein_coding	KNOWN	HSPB6	2	OTTHUMG00000048122.3
ENSG00000004777.18	chr19	35774957	35775257	301	+	13836	35774532	35788822	+	inside	425	425	NearestLocation	chr19	HAVANA	gene	35774532	35788822	.	+	.	protein_coding	KNOWN	ARHGAP33	1	OTTHUMG00000182071.4
ENSG00000004777.18	chr19	35775457	35776057	601	+	13837	35774532	35788822	+	inside	925	925	NearestLocation	chr19	HAVANA	gene	35774532	35788822	.	+	.	protein_coding	KNOWN	ARHGAP33	1	OTTHUMG00000182071.4
ENSG00000004779.9	chr16	23594968	23596318	1351	+	09938	23581002	23596356	-	inside	1388	38	NearestLocation	chr16	HAVANA	gene	23581002	23596356	.	-	.	protein_coding	KNOWN	NDUFAB1	1	OTTHUMG00000096985.5
ENSG00000004864.13	chr7	96321207	96322457	1251	+	24901	96120220	96322147	-	overlapStart	940	310	NearestLocation	chr7	HAVANA	gene	96120220	96322147	.	-	.	protein_coding	KNOWN	SLC25A13	2	ncRNA_host
ENSG00000004897.11	chr17	47188364	47189314	951	+	11966	47117703	47189422	-	inside	1058	108	NearestLocation	chr17	HAVANA	gene	47117703	47189422	.	-	.	protein_coding	KNOWN	CDC27	2	overlapping_locus
ENSG00000004961.14	chrX	11111059	11112509	1451	+	27641	11111301	11123078	+	overlapStart	-242	242	NearestLocation	chrX	HAVANA	gene	11111301	11123078	.	+	.	protein_coding	KNOWN	HCCS	2	OTTHUMG00000021128.1
ENSG00000004975.11	chr17	7233014	7234514	1501	+	11211	7225341	7234545	-	inside	1531	31	NearestLocation	chr17	HAVANA	gene	7225341	7234545	.	-	.	protein_coding	KNOWN	DVL2	2	OTTHUMG00000102155.4
ENSG00000004975.11	chr17	7234714	7234914	201	+	11212	7225341	7234545	-	upstream	-169	169	NearestLocation	chr17	HAVANA	gene	7225341	7234545	.	-	.	protein_coding	KNOWN	DVL2	2	OTTHUMG00000102155.4
ENSG00000005007.12	chr19	18831407	18831757	351	+	13651	18831938	18868236	+	upstream	-531	181	NearestLocation	chr19	HAVANA	gene	18831938	18868236	.	+	.	protein_coding	KNOWN	UPF1	2	OTTHUMG00000183025.2
ENSG00000005007.12	chr19	18831957	18833357	1401	+	13652	18831938	18868236	+	inside	19	19	NearestLocation	chr19	HAVANA	gene	18831938	18868236	.	+	.	protein_coding	KNOWN	UPF1	2	OTTHUMG00000183025.2
ENSG00000005007.12	chr19	18833607	18834207	601	+	13653	18831938	18868236	+	inside	1669	1669	NearestLocation	chr19	HAVANA	gene	18831938	18868236	.	+	.	protein_coding	KNOWN	UPF1	2	OTTHUMG00000183025.2
ENSG00000005022.5	chrX	119468359	119469909	1551	+	28679	119468400	119471319	+	overlapStart	-41	41	NearestLocation	chrX	HAVANA	gene	119468400	119471319	.	+	.	protein_coding	KNOWN	SLC25A5	2	OTTHUMG00000022715.2
ENSG00000005059.15	chr4	109559789	109561189	1401	+	20438	109560205	109688726	+	overlapStart	-416	416	NearestLocation	chr4	HAVANA	gene	109560205	109688726	.	+	.	protein_coding	KNOWN	CCDC109B	2	overlapping_locus
ENSG00000005075.15	chr7	102477807	102479007	1201	+	25022	102473118	102478907	-	overlapStart	1100	100	NearestLocation	chr7	HAVANA	gene	102473118	102478907	.	-	.	protein_coding	KNOWN	POLR2J	2	OTTHUMG00000150387.1
ENSG00000005075.15	chr7	102479207	102479357	151	+	25023	102473118	102478907	-	upstream	-300	300	NearestLocation	chr7	HAVANA	gene	102473118	102478907	.	-	.	protein_coding	KNOWN	POLR2J	2	OTTHUMG00000150387.1
ENSG00000005100.12	chr17	5467264	5469014	1751	+	11186	5440912	5469060	-	inside	1796	46	NearestLocation	chr17	HAVANA	gene	5440912	5469060	.	-	.	protein_coding	KNOWN	DHX33	1	overlapping_locus
ENSG00000005156.11	chr17	34980214	34981364	1151	+	11641	34980494	35009743	+	overlapStart	-280	280	NearestLocation	chr17	HAVANA	gene	34980494	35009743	.	+	.	protein_coding	KNOWN	LIG3	1	OTTHUMG00000128519.6
ENSG00000005175.9	chr12	47705251	47706151	901	+	05548	47661249	47706061	-	overlapStart	810	90	NearestLocation	chr12	HAVANA	gene	47661249	47706061	.	-	.	protein_coding	KNOWN	RPAP3	2	overlapping_locus
ENSG00000005189.19	chr16	20805768	20807818	2051	+	09902	20806429	20849668	+	overlapStart	-661	661	NearestLocation	chr16	HAVANA	gene	20806429	20849668	.	+	.	protein_coding	KNOWN	AC004381.6	1	ncRNA_host
ENSG00000005194.14	chr16	57446518	57448068	1551	+	10392	57428169	57447528	-	overlapStart	1010	540	NearestLocation	chr16	HAVANA	gene	57428169	57447528	.	-	.	protein_coding	KNOWN	CIAPIN1	1	OTTHUMG00000133457.7
ENSG00000005194.14	chr16	57448418	57448518	101	+	10393	57428169	57447528	-	upstream	-890	890	NearestLocation	chr16	HAVANA	gene	57428169	57447528	.	-	.	protein_coding	KNOWN	CIAPIN1	1	OTTHUMG00000133457.7
ENSG00000005206.16	chr19	2327507	2329757	2251	+	13051	2328615	2354806	+	overlapStart	-1108	1108	NearestLocation	chr19	HAVANA	gene	2328615	2354806	.	+	.	protein_coding	KNOWN	SPPL2B	2	overlapping_locus
ENSG00000005238.19	chr9	35111017	35111517	501	+	26546	35104112	35116341	-	inside	5324	4824	NearestLocation	chr9	HAVANA	gene	35104112	35116341	.	-	.	protein_coding	KNOWN	FAM214B	2	OTTHUMG00000019847.6
ENSG00000005238.19	chr9	35114667	35115967	1301	+	26547	35104112	35116341	-	inside	1674	374	NearestLocation	chr9	HAVANA	gene	35104112	35116341	.	-	.	protein_coding	KNOWN	FAM214B	2	OTTHUMG00000019847.6
ENSG00000005238.19	chr9	35116117	35116717	601	+	26548	35104112	35116341	-	overlapStart	224	224	NearestLocation	chr9	HAVANA	gene	35104112	35116341	.	-	.	protein_coding	KNOWN	FAM214B	2	OTTHUMG00000019847.6
ENSG00000005249.12	chr7	107044307	107044557	251	+	25077	107044649	107161811	+	upstream	-342	92	NearestLocation	chr7	HAVANA	gene	107044649	107161811	.	+	.	protein_coding	KNOWN	PRKAR2B	2	OTTHUMG00000137418.1
ENSG00000005249.12	chr7	107044707	107045757	1051	+	25078	107044649	107161811	+	inside	58	58	NearestLocation	chr7	HAVANA	gene	107044649	107161811	.	+	.	protein_coding	KNOWN	PRKAR2B	2	OTTHUMG00000137418.1
ENSG00000005249.12	chr7	107045957	107046407	451	+	25079	107044649	107161811	+	inside	1308	1308	NearestLocation	chr7	HAVANA	gene	107044649	107161811	.	+	.	protein_coding	KNOWN	PRKAR2B	2	OTTHUMG00000137418.1
ENSG00000005302.17	chrX	11758259	11758409	151	+	27646	11758159	11775753	+	inside	100	100	NearestLocation	chrX	HAVANA	gene	11758159	11775753	.	+	.	protein_coding	KNOWN	MSL3	2	OTTHUMG00000021132.6
ENSG00000005302.17	chrX	11758559	11759559	1001	+	27647	11758159	11775753	+	inside	400	400	NearestLocation	chrX	HAVANA	gene	11758159	11775753	.	+	.	protein_coding	KNOWN	MSL3	2	OTTHUMG00000021132.6
ENSG00000005339.14	chr16	3879318	3880018	701	+	09737	3725054	3880726	-	inside	1408	708	NearestLocation	chr16	HAVANA	gene	3725054	3880726	.	-	.	protein_coding	KNOWN	CREBBP	1	OTTHUMG00000129431.6
ENSG00000005339.14	chr16	3880218	3880418	201	+	09738	3725054	3880726	-	inside	508	308	NearestLocation	chr16	HAVANA	gene	3725054	3880726	.	-	.	protein_coding	KNOWN	CREBBP	1	OTTHUMG00000129431.6
ENSG00000005339.14	chr16	3880568	3880718	151	+	09739	3725054	3880726	-	inside	158	8	NearestLocation	chr16	HAVANA	gene	3725054	3880726	.	-	.	protein_coding	KNOWN	CREBBP	1	OTTHUMG00000129431.6
ENSG00000005339.14	chr16	3880918	3881368	451	+	09740	3725054	3880726	-	upstream	-192	192	NearestLocation	chr16	HAVANA	gene	3725054	3880726	.	-	.	protein_coding	KNOWN	CREBBP	1	OTTHUMG00000129431.6
ENSG00000005379.15	chr17	58328564	58328664	101	+	12097	58301228	58328760	-	inside	196	96	NearestLocation	chr17	HAVANA	gene	58301228	58328760	.	-	.	protein_coding	KNOWN	TSPOAP1	2	OTTHUMG00000178923.2
ENSG00000005436.13	chr2	75710326	75711226	901	+	15361	75652000	75710989	-	overlapStart	663	237	NearestLocation	chr2	HAVANA	gene	75652000	75710989	.	-	.	protein_coding	KNOWN	GCFC2	1	OTTHUMG00000129989.4
ENSG00000005448.16	chr2	74421326	74422276	951	+	15338	74421678	74425755	+	overlapStart	-352	352	NearestLocation	chr2	HAVANA	gene	74421678	74425755	.	+	.	protein_coding	KNOWN	WDR54	1	OTTHUMG00000129951.4
ENSG00000005700.14	chr6	82246315	82246615	301	+	23187	82169983	82247754	-	inside	1439	1139	NearestLocation	chr6	HAVANA	gene	82169983	82247754	.	-	.	protein_coding	KNOWN	IBTK	2	ncRNA_host
ENSG00000005700.14	chr6	82247015	82248365	1351	+	23188	82169983	82247754	-	overlapStart	739	611	NearestLocation	chr6	HAVANA	gene	82169983	82247754	.	-	.	protein_coding	KNOWN	IBTK	2	ncRNA_host
ENSG00000005801.16	chr11	3377898	3378048	151	+	03985	3339261	3379222	-	inside	1324	1174	NearestLocation	chr11	HAVANA	gene	3339261	3379222	.	-	.	protein_coding	KNOWN	ZNF195	1	OTTHUMG00000011694.8
ENSG00000005801.16	chr11	3378198	3379148	951	+	03986	3339261	3379222	-	inside	1024	74	NearestLocation	chr11	HAVANA	gene	3339261	3379222	.	-	.	protein_coding	KNOWN	ZNF195	1	OTTHUMG00000011694.8
ENSG00000005810.17	chr13	77325746	77327496	1751	+	06784	77044655	77327050	-	overlapStart	1304	446	NearestLocation	chr13	HAVANA	gene	77044655	77327050	.	-	.	protein_coding	KNOWN	MYCBP2	2	overlapping_locus
ENSG00000005810.17	chr13	77329196	77330096	901	+	06785	77044655	77327050	-	upstream	-2146	2146	NearestLocation	chr13	HAVANA	gene	77044655	77327050	.	-	.	protein_coding	KNOWN	MYCBP2	2	overlapping_locus
ENSG00000005812.10	chr13	77026796	77027646	851	+	06783	76992598	77027195	-	overlapStart	399	399	NearestLocation	chr13	HAVANA	gene	76992598	77027195	.	-	.	protein_coding	KNOWN	FBXL3	1	OTTHUMG00000017099.5
ENSG00000005889.15	chrX	24149009	24150909	1901	+	27724	24149173	24216255	+	overlapStart	-164	164	NearestLocation	chrX	HAVANA	gene	24149173	24216255	.	+	.	protein_coding	KNOWN	ZFX	2	OTTHUMG00000021264.2
ENSG00000005893.15	chrX	120468059	120469309	1251	+	28699	120427827	120469365	-	inside	1306	56	NearestLocation	chrX	HAVANA	gene	120427827	120469365	.	-	.	protein_coding	KNOWN	LAMP2	2	OTTHUMG00000022301.4
ENSG00000005961.17	chr17	44385114	44385264	151	+	11901	44372180	44389505	-	inside	4391	4241	NearestLocation	chr17	HAVANA	gene	44372180	44389505	.	-	.	protein_coding	KNOWN	ITGA2B	2	OTTHUMG00000177935.2
ENSG00000005961.17	chr17	44385614	44386164	551	+	11902	44372180	44389505	-	inside	3891	3341	NearestLocation	chr17	HAVANA	gene	44372180	44389505	.	-	.	protein_coding	KNOWN	ITGA2B	2	OTTHUMG00000177935.2
ENSG00000006007.11	chr16	19521468	19522118	651	+	09890	19501689	19522145	-	inside	677	27	NearestLocation	chr16	HAVANA	gene	19501689	19522145	.	-	.	protein_coding	KNOWN	GDE1	2	OTTHUMG00000131454.6
ENSG00000006015.17	chr19	18587957	18588357	401	+	13644	18588685	18592336	+	upstream	-728	328	NearestLocation	chr19	HAVANA	gene	18588685	18592336	.	+	.	protein_coding	KNOWN	C19orf60	1	OTTHUMG00000183112.1
ENSG00000006015.17	chr19	18588507	18590457	1951	+	13645	18588685	18592336	+	overlapStart	-178	178	NearestLocation	chr19	HAVANA	gene	18588685	18592336	.	+	.	protein_coding	KNOWN	C19orf60	1	OTTHUMG00000183112.1
ENSG00000006025.11	chr17	47821064	47821964	901	+	11981	47807372	47821834	-	overlapStart	770	130	NearestLocation	chr17	HAVANA	gene	47807372	47821834	.	-	.	protein_coding	KNOWN	OSBPL7	2	OTTHUMG00000178288.1
ENSG00000006042.11	chr17	32927664	32928764	1101	+	11638	32927910	32945106	+	overlapStart	-246	246	NearestLocation	chr17	HAVANA	gene	32927910	32945106	.	+	.	protein_coding	KNOWN	TMEM98	2	OTTHUMG00000132882.4
ENSG00000006062.13	chr17	45316214	45317064	851	+	11930	45263121	45317040	-	overlapStart	826	24	NearestLocation	chr17	HAVANA	gene	45263121	45317040	.	-	.	protein_coding	KNOWN	MAP3K14	2	OTTHUMG00000180364.5
ENSG00000006062.13	chr17	45317564	45317814	251	+	11931	45263121	45317040	-	upstream	-524	524	NearestLocation	chr17	HAVANA	gene	45263121	45317040	.	-	.	protein_coding	KNOWN	MAP3K14	2	OTTHUMG00000180364.5
ENSG00000006125.16	chr17	35577914	35579114	1201	+	11650	35578046	35726409	+	overlapStart	-132	132	NearestLocation	chr17	HAVANA	gene	35578046	35726409	.	+	.	protein_coding	KNOWN	AP2B1	1	overlapping_locus
ENSG00000006194.9	chr16	3264668	3264818	151	+	09725	3263800	3301401	+	inside	868	868	NearestLocation	chr16	HAVANA	gene	3263800	3301401	.	+	.	protein_coding	KNOWN	ZNF263	1	overlapping_locus
ENSG00000006282.20	chr17	50541864	50542164	301	+	12052	50543058	50555852	+	upstream	-1194	894	NearestLocation	chr17	HAVANA	gene	50543058	50555852	.	+	.	protein_coding	KNOWN	SPATA20	2	overlapping_locus
ENSG00000006282.20	chr17	50542314	50542564	251	+	12053	50543058	50555852	+	upstream	-744	494	NearestLocation	chr17	HAVANA	gene	50543058	50555852	.	+	.	protein_coding	KNOWN	SPATA20	2	overlapping_locus
ENSG00000006432.15	chr14	70809175	70809675	501	+	08218	70722526	70809534	-	overlapStart	359	141	NearestLocation	chr14	HAVANA	gene	70722526	70809534	.	-	.	protein_coding	KNOWN	MAP3K9	1	OTTHUMG00000171249.3
ENSG00000006451.7	chr7	39622757	39624757	2001	+	24034	39623483	39708124	+	overlapStart	-726	726	NearestLocation	chr7	HAVANA	gene	39623483	39708124	.	+	.	protein_coding	KNOWN	RALA	2	OTTHUMG00000128775.4
ENSG00000006453.13	chr7	98399907	98400257	351	+	24915	98291651	98401068	-	inside	1161	811	NearestLocation	chr7	HAVANA	gene	98291651	98401068	.	-	.	protein_coding	KNOWN	BAIAP2L1	2	overlapping_locus
