feature	seqnames	start	end	width	strand	peak	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest	V1	V2	V3	V4	V5	V6	V7	V8	gene_type	gene_status	gene_name	level	havana_gene
ENSG00000003402.19	chr2	201112800	201121599	8800	+	04049	201116104	201176687	+	overlapStart	-3304	3304	NearestLocation	chr2	HAVANA	gene	201116104	201176687	.	+	.	protein_coding	KNOWN	CFLAR	1	ncRNA_host
ENSG00000003402.19	chr2	201125400	201126199	800	+	04050	201116104	201176687	+	inside	9296	9296	NearestLocation	chr2	HAVANA	gene	201116104	201176687	.	+	.	protein_coding	KNOWN	CFLAR	1	ncRNA_host
ENSG00000003756.16	chr3	50088200	50090399	2200	+	04775	50088908	50119021	+	overlapStart	-708	708	NearestLocation	chr3	HAVANA	gene	50088908	50119021	.	+	.	protein_coding	KNOWN	RBM5	1	overlapping_locus
ENSG00000004059.10	chr7	127582200	127583399	1200	+	10723	127588345	127591705	+	upstream	-6145	4946	NearestLocation	chr7	HAVANA	gene	127588345	127591705	.	+	.	protein_coding	KNOWN	ARF5	2	overlapping_locus
ENSG00000004059.10	chr7	127583800	127585999	2200	+	10724	127588345	127591705	+	upstream	-4545	2346	NearestLocation	chr7	HAVANA	gene	127588345	127591705	.	+	.	protein_coding	KNOWN	ARF5	2	overlapping_locus
ENSG00000004059.10	chr7	127587600	127590199	2600	+	10725	127588345	127591705	+	overlapStart	-745	745	NearestLocation	chr7	HAVANA	gene	127588345	127591705	.	+	.	protein_coding	KNOWN	ARF5	2	overlapping_locus
ENSG00000004142.11	chr17	28356400	28358599	2200	+	20043	28347177	28357522	-	overlapStart	1122	1077	NearestLocation	chr17	HAVANA	gene	28347177	28357522	.	-	.	protein_coding	KNOWN	POLDIP2	2	OTTHUMG00000132065.8
ENSG00000004399.12	chr3	129603200	129604199	1000	+	05225	129555175	129606818	-	inside	3618	2619	NearestLocation	chr3	HAVANA	gene	129555175	129606818	.	-	.	protein_coding	KNOWN	PLXND1	1	OTTHUMG00000159547.15
ENSG00000004399.12	chr3	129604600	129607599	3000	+	05226	129555175	129606818	-	overlapStart	2218	781	NearestLocation	chr3	HAVANA	gene	129555175	129606818	.	-	.	protein_coding	KNOWN	PLXND1	1	OTTHUMG00000159547.15
ENSG00000004478.7	chr12	2794600	2797199	2600	+	15412	2794953	2805423	+	overlapStart	-353	353	NearestLocation	chr12	HAVANA	gene	2794953	2805423	.	+	.	protein_coding	KNOWN	FKBP4	2	OTTHUMG00000090429.3
ENSG00000004487.15	chr1	23018600	23021799	3200	+	00409	23019448	23083689	+	overlapStart	-848	848	NearestLocation	chr1	HAVANA	gene	23019448	23083689	.	+	.	protein_coding	KNOWN	KDM1A	1	ncRNA_host
ENSG00000004534.14	chr3	49939600	49941799	2200	+	04774	49940007	50100045	+	overlapStart	-407	407	NearestLocation	chr3	HAVANA	gene	49940007	50100045	.	+	.	protein_coding	KNOWN	RBM6	1	overlapping_locus
ENSG00000004660.14	chr17	3887600	3889399	1800	+	19737	3860315	3894891	-	inside	7291	5492	NearestLocation	chr17	HAVANA	gene	3860315	3894891	.	-	.	protein_coding	KNOWN	CAMKK1	2	OTTHUMG00000090725.2
ENSG00000004660.14	chr17	3891400	3893999	2600	+	19738	3860315	3894891	-	inside	3491	892	NearestLocation	chr17	HAVANA	gene	3860315	3894891	.	-	.	protein_coding	KNOWN	CAMKK1	2	OTTHUMG00000090725.2
ENSG00000004766.15	chr7	93231400	93233199	1800	+	10354	93232340	93361121	+	overlapStart	-940	859	NearestLocation	chr7	HAVANA	gene	93232340	93361121	.	+	.	protein_coding	KNOWN	VPS50	2	OTTHUMG00000131733.3
ENSG00000004777.18	chr19	35774600	35777199	2600	+	22321	35774532	35788822	+	inside	68	68	NearestLocation	chr19	HAVANA	gene	35774532	35788822	.	+	.	protein_coding	KNOWN	ARHGAP33	1	OTTHUMG00000182071.4
ENSG00000004779.9	chr16	23594200	23597999	3800	+	18967	23581002	23596356	-	overlapStart	2156	1643	NearestLocation	chr16	HAVANA	gene	23581002	23596356	.	-	.	protein_coding	KNOWN	NDUFAB1	1	OTTHUMG00000096985.5
ENSG00000004799.7	chr7	95595800	95597199	1400	+	10368	95583499	95596491	-	overlapStart	691	691	NearestLocation	chr7	HAVANA	gene	95583499	95596491	.	-	.	protein_coding	KNOWN	PDK4	2	OTTHUMG00000153977.2
ENSG00000004848.7	chrX	25012800	25013599	800	+	25033	25003694	25016420	-	inside	3620	2821	NearestLocation	chrX	HAVANA	gene	25003694	25016420	.	-	.	protein_coding	KNOWN	ARX	2	OTTHUMG00000021275.4
ENSG00000004864.13	chr7	96320800	96322599	1800	+	10373	96120220	96322147	-	overlapStart	1347	452	NearestLocation	chr7	HAVANA	gene	96120220	96322147	.	-	.	protein_coding	KNOWN	SLC25A13	2	ncRNA_host
ENSG00000004897.11	chr17	47184600	47185599	1000	+	20442	47117703	47189422	-	inside	4822	3823	NearestLocation	chr17	HAVANA	gene	47117703	47189422	.	-	.	protein_coding	KNOWN	CDC27	2	overlapping_locus
ENSG00000004897.11	chr17	47186800	47189799	3000	+	20443	47117703	47189422	-	overlapStart	2622	377	NearestLocation	chr17	HAVANA	gene	47117703	47189422	.	-	.	protein_coding	KNOWN	CDC27	2	overlapping_locus
ENSG00000004961.14	chrX	11110200	11112799	2600	+	24943	11111301	11123078	+	overlapStart	-1101	1101	NearestLocation	chrX	HAVANA	gene	11111301	11123078	.	+	.	protein_coding	KNOWN	HCCS	2	OTTHUMG00000021128.1
ENSG00000004975.11	chr17	7231800	7232199	400	+	19786	7225341	7234545	-	inside	2745	2346	NearestLocation	chr17	HAVANA	gene	7225341	7234545	.	-	.	protein_coding	KNOWN	DVL2	2	OTTHUMG00000102155.4
ENSG00000004975.11	chr17	7232600	7236199	3600	+	19787	7225341	7234545	-	overlapStart	1945	1654	NearestLocation	chr17	HAVANA	gene	7225341	7234545	.	-	.	protein_coding	KNOWN	DVL2	2	OTTHUMG00000102155.4
ENSG00000005007.12	chr19	18831200	18834599	3400	+	22129	18831938	18868236	+	overlapStart	-738	738	NearestLocation	chr19	HAVANA	gene	18831938	18868236	.	+	.	protein_coding	KNOWN	UPF1	2	OTTHUMG00000183025.2
ENSG00000005022.5	chrX	119468000	119470599	2600	+	25636	119468400	119471319	+	overlapStart	-400	400	NearestLocation	chrX	HAVANA	gene	119468400	119471319	.	+	.	protein_coding	KNOWN	SLC25A5	2	OTTHUMG00000022715.2
ENSG00000005059.15	chr4	109559600	109561999	2400	+	06407	109560205	109688726	+	overlapStart	-605	605	NearestLocation	chr4	HAVANA	gene	109560205	109688726	.	+	.	protein_coding	KNOWN	CCDC109B	2	overlapping_locus
ENSG00000005075.15	chr7	102476800	102479799	3000	+	10543	102473118	102478907	-	overlapStart	2107	892	NearestLocation	chr7	HAVANA	gene	102473118	102478907	.	-	.	protein_coding	KNOWN	POLR2J	2	OTTHUMG00000150387.1
ENSG00000005075.15	chr7	102488400	102489199	800	+	10544	102473118	102478907	-	upstream	-9493	9493	NearestLocation	chr7	HAVANA	gene	102473118	102478907	.	-	.	protein_coding	KNOWN	POLR2J	2	OTTHUMG00000150387.1
ENSG00000005100.12	chr17	5466800	5469599	2800	+	19768	5440912	5469060	-	overlapStart	2260	539	NearestLocation	chr17	HAVANA	gene	5440912	5469060	.	-	.	protein_coding	KNOWN	DHX33	1	overlapping_locus
ENSG00000005156.11	chr17	34979600	34982599	3000	+	20142	34980494	35009743	+	overlapStart	-894	894	NearestLocation	chr17	HAVANA	gene	34980494	35009743	.	+	.	protein_coding	KNOWN	LIG3	1	OTTHUMG00000128519.6
ENSG00000005175.9	chr12	47704600	47706999	2400	+	15760	47661249	47706061	-	overlapStart	1461	938	NearestLocation	chr12	HAVANA	gene	47661249	47706061	.	-	.	protein_coding	KNOWN	RPAP3	2	overlapping_locus
ENSG00000005189.19	chr16	20805000	20808599	3600	+	18926	20806429	20849668	+	overlapStart	-1429	1429	NearestLocation	chr16	HAVANA	gene	20806429	20849668	.	+	.	protein_coding	KNOWN	AC004381.6	1	ncRNA_host
ENSG00000005194.14	chr16	57445200	57448799	3600	+	19278	57428169	57447528	-	overlapStart	2328	1271	NearestLocation	chr16	HAVANA	gene	57428169	57447528	.	-	.	protein_coding	KNOWN	CIAPIN1	1	OTTHUMG00000133457.7
ENSG00000005238.19	chr9	35110400	35112599	2200	+	12216	35104112	35116341	-	inside	5941	3742	NearestLocation	chr9	HAVANA	gene	35104112	35116341	.	-	.	protein_coding	KNOWN	FAM214B	2	OTTHUMG00000019847.6
ENSG00000005238.19	chr9	35114000	35117399	3400	+	12217	35104112	35116341	-	overlapStart	2341	1058	NearestLocation	chr9	HAVANA	gene	35104112	35116341	.	-	.	protein_coding	KNOWN	FAM214B	2	OTTHUMG00000019847.6
ENSG00000005249.12	chr7	107042200	107042999	800	+	10614	107044649	107161811	+	upstream	-2449	1650	NearestLocation	chr7	HAVANA	gene	107044649	107161811	.	+	.	protein_coding	KNOWN	PRKAR2B	2	OTTHUMG00000137418.1
ENSG00000005249.12	chr7	107044000	107048799	4800	+	10615	107044649	107161811	+	overlapStart	-649	649	NearestLocation	chr7	HAVANA	gene	107044649	107161811	.	+	.	protein_coding	KNOWN	PRKAR2B	2	OTTHUMG00000137418.1
ENSG00000005302.17	chrX	11757200	11759999	2800	+	24946	11758159	11775753	+	overlapStart	-959	959	NearestLocation	chrX	HAVANA	gene	11758159	11775753	.	+	.	protein_coding	KNOWN	MSL3	2	OTTHUMG00000021132.6
ENSG00000005339.14	chr16	3878600	3882199	3600	+	18776	3725054	3880726	-	overlapStart	2126	1473	NearestLocation	chr16	HAVANA	gene	3725054	3880726	.	-	.	protein_coding	KNOWN	CREBBP	1	OTTHUMG00000129431.6
ENSG00000005436.13	chr2	75709400	75711399	2000	+	03253	75652000	75710989	-	overlapStart	1589	410	NearestLocation	chr2	HAVANA	gene	75652000	75710989	.	-	.	protein_coding	KNOWN	GCFC2	1	OTTHUMG00000129989.4
ENSG00000005448.16	chr2	74420800	74422599	1800	+	03235	74421678	74425755	+	overlapStart	-878	878	NearestLocation	chr2	HAVANA	gene	74421678	74425755	.	+	.	protein_coding	KNOWN	WDR54	1	OTTHUMG00000129951.4
ENSG00000005700.14	chr6	82245200	82245799	600	+	09015	82169983	82247754	-	inside	2554	1955	NearestLocation	chr6	HAVANA	gene	82169983	82247754	.	-	.	protein_coding	KNOWN	IBTK	2	ncRNA_host
ENSG00000005700.14	chr6	82246200	82248799	2600	+	09016	82169983	82247754	-	overlapStart	1554	1045	NearestLocation	chr6	HAVANA	gene	82169983	82247754	.	-	.	protein_coding	KNOWN	IBTK	2	ncRNA_host
ENSG00000005801.16	chr11	3377200	3379399	2200	+	14219	3339261	3379222	-	overlapStart	2022	177	NearestLocation	chr11	HAVANA	gene	3339261	3379222	.	-	.	protein_coding	KNOWN	ZNF195	1	OTTHUMG00000011694.8
ENSG00000005810.17	chr13	77325400	77327599	2200	+	16913	77044655	77327050	-	overlapStart	1650	549	NearestLocation	chr13	HAVANA	gene	77044655	77327050	.	-	.	protein_coding	KNOWN	MYCBP2	2	overlapping_locus
ENSG00000005810.17	chr13	77328800	77330199	1400	+	16914	77044655	77327050	-	upstream	-1750	1750	NearestLocation	chr13	HAVANA	gene	77044655	77327050	.	-	.	protein_coding	KNOWN	MYCBP2	2	overlapping_locus
ENSG00000005812.10	chr13	77025200	77027799	2600	+	16911	76992598	77027195	-	overlapStart	1995	604	NearestLocation	chr13	HAVANA	gene	76992598	77027195	.	-	.	protein_coding	KNOWN	FBXL3	1	OTTHUMG00000017099.5
ENSG00000005882.11	chr17	50095000	50095999	1000	+	20518	50094737	50112152	+	inside	263	263	NearestLocation	chr17	HAVANA	gene	50094737	50112152	.	+	.	protein_coding	KNOWN	PDK2	1	OTTHUMG00000161948.17
ENSG00000005884.17	chr17	50055600	50056799	1200	+	20517	50055968	50090481	+	overlapStart	-368	368	NearestLocation	chr17	HAVANA	gene	50055968	50090481	.	+	.	protein_coding	KNOWN	ITGA3	2	OTTHUMG00000161890.6
ENSG00000005889.15	chrX	24148800	24152599	3800	+	25025	24149173	24216255	+	overlapStart	-373	373	NearestLocation	chrX	HAVANA	gene	24149173	24216255	.	+	.	protein_coding	KNOWN	ZFX	2	OTTHUMG00000021264.2
ENSG00000005893.15	chrX	120467600	120469599	2000	+	25656	120427827	120469365	-	overlapStart	1765	234	NearestLocation	chrX	HAVANA	gene	120427827	120469365	.	-	.	protein_coding	KNOWN	LAMP2	2	OTTHUMG00000022301.4
ENSG00000005961.17	chr17	44384400	44387399	3000	+	20368	44372180	44389505	-	inside	5105	2106	NearestLocation	chr17	HAVANA	gene	44372180	44389505	.	-	.	protein_coding	KNOWN	ITGA2B	2	OTTHUMG00000177935.2
ENSG00000005961.17	chr17	44389000	44389799	800	+	20369	44372180	44389505	-	overlapStart	505	294	NearestLocation	chr17	HAVANA	gene	44372180	44389505	.	-	.	protein_coding	KNOWN	ITGA2B	2	OTTHUMG00000177935.2
ENSG00000005961.17	chr17	44393600	44394199	600	+	20370	44372180	44389505	-	upstream	-4095	4095	NearestLocation	chr17	HAVANA	gene	44372180	44389505	.	-	.	protein_coding	KNOWN	ITGA2B	2	OTTHUMG00000177935.2
ENSG00000006007.11	chr16	19520200	19522399	2200	+	18917	19501689	19522145	-	overlapStart	1945	254	NearestLocation	chr16	HAVANA	gene	19501689	19522145	.	-	.	protein_coding	KNOWN	GDE1	2	OTTHUMG00000131454.6
ENSG00000006015.17	chr19	18587000	18591399	4400	+	22121	18588685	18592336	+	overlapStart	-1685	937	NearestLocation	chr19	HAVANA	gene	18588685	18592336	.	+	.	protein_coding	KNOWN	C19orf60	1	OTTHUMG00000183112.1
ENSG00000006025.11	chr17	47820000	47822399	2400	+	20458	47807372	47821834	-	overlapStart	1834	565	NearestLocation	chr17	HAVANA	gene	47807372	47821834	.	-	.	protein_coding	KNOWN	OSBPL7	2	OTTHUMG00000178288.1
ENSG00000006042.11	chr17	32927200	32929799	2600	+	20136	32927910	32945106	+	overlapStart	-710	710	NearestLocation	chr17	HAVANA	gene	32927910	32945106	.	+	.	protein_coding	KNOWN	TMEM98	2	OTTHUMG00000132882.4
ENSG00000006062.13	chr17	45315600	45318199	2600	+	20399	45263121	45317040	-	overlapStart	1440	1159	NearestLocation	chr17	HAVANA	gene	45263121	45317040	.	-	.	protein_coding	KNOWN	MAP3K14	2	OTTHUMG00000180364.5
ENSG00000006118.14	chr11	60924000	60924799	800	+	14637	60924463	60937159	+	overlapStart	-463	336	NearestLocation	chr11	HAVANA	gene	60924463	60937159	.	+	.	protein_coding	KNOWN	TMEM132A	1	OTTHUMG00000167803.2
ENSG00000006282.20	chr17	50541600	50542999	1400	+	20529	50543058	50555852	+	upstream	-1458	59	NearestLocation	chr17	HAVANA	gene	50543058	50555852	.	+	.	protein_coding	KNOWN	SPATA20	2	overlapping_locus
ENSG00000006282.20	chr17	50547000	50547599	600	+	20530	50543058	50555852	+	inside	3942	3942	NearestLocation	chr17	HAVANA	gene	50543058	50555852	.	+	.	protein_coding	KNOWN	SPATA20	2	overlapping_locus
ENSG00000006327.13	chr16	3018000	3018799	800	+	18744	3018445	3022383	+	overlapStart	-445	354	NearestLocation	chr16	HAVANA	gene	3018445	3022383	.	+	.	protein_coding	KNOWN	TNFRSF12A	2	OTTHUMG00000129001.2
ENSG00000006377.10	chr7	97006000	97006199	200	+	10379	97005548	97011039	+	inside	452	452	NearestLocation	chr7	HAVANA	gene	97005548	97011039	.	+	.	protein_coding	KNOWN	DLX6	2	OTTHUMG00000154201.6
ENSG00000006432.15	chr14	70808800	70810599	1800	+	17517	70722526	70809534	-	overlapStart	734	734	NearestLocation	chr14	HAVANA	gene	70722526	70809534	.	-	.	protein_coding	KNOWN	MAP3K9	1	OTTHUMG00000171249.3
ENSG00000006451.7	chr7	39622200	39624999	2800	+	09949	39623483	39708124	+	overlapStart	-1283	1283	NearestLocation	chr7	HAVANA	gene	39623483	39708124	.	+	.	protein_coding	KNOWN	RALA	2	OTTHUMG00000128775.4
ENSG00000006453.13	chr7	98398800	98399199	400	+	10401	98291651	98401068	-	inside	2268	1869	NearestLocation	chr7	HAVANA	gene	98291651	98401068	.	-	.	protein_coding	KNOWN	BAIAP2L1	2	overlapping_locus
ENSG00000006453.13	chr7	98399800	98401999	2200	+	10402	98291651	98401068	-	overlapStart	1268	931	NearestLocation	chr7	HAVANA	gene	98291651	98401068	.	-	.	protein_coding	KNOWN	BAIAP2L1	2	overlapping_locus
ENSG00000006459.10	chr7	140175200	140178599	3400	+	10861	140084746	140177035	-	overlapStart	1835	1564	NearestLocation	chr7	HAVANA	gene	140084746	140177035	.	-	.	protein_coding	KNOWN	KDM7A	2	ncRNA_host
ENSG00000006468.13	chr7	13987600	13992599	5000	+	09769	13891228	13991425	-	overlapStart	3825	1174	NearestLocation	chr7	HAVANA	gene	13891228	13991425	.	-	.	protein_coding	KNOWN	ETV1	1	OTTHUMG00000152403.6
ENSG00000006530.15	chr7	141550200	141552399	2200	+	10881	141551189	141655244	+	overlapStart	-989	989	NearestLocation	chr7	HAVANA	gene	141551189	141655244	.	+	.	protein_coding	KNOWN	AGK	2	OTTHUMG00000157499.1
ENSG00000006534.15	chr11	68010000	68010999	1000	+	14893	68008578	68029282	+	inside	1422	1422	NearestLocation	chr11	HAVANA	gene	68008578	68029282	.	+	.	protein_coding	KNOWN	ALDH3B1	2	OTTHUMG00000154910.7
ENSG00000006555.10	chr1	54801200	54801599	400	+	01016	54779712	54801267	-	overlapStart	67	67	NearestLocation	chr1	HAVANA	gene	54779712	54801267	.	-	.	protein_coding	KNOWN	TTC22	1	OTTHUMG00000009916.3
ENSG00000006576.16	chr7	77796600	77800799	4200	+	10284	77798792	77957503	+	overlapStart	-2192	2007	NearestLocation	chr7	HAVANA	gene	77798792	77957503	.	+	.	protein_coding	KNOWN	PHTF2	2	ncRNA_host
ENSG00000006607.13	chr2	241354400	241357399	3000	+	04317	241356243	241494841	+	overlapStart	-1843	1156	NearestLocation	chr2	HAVANA	gene	241356243	241494841	.	+	.	protein_coding	KNOWN	FARP2	1	ncRNA_host
ENSG00000006611.15	chr11	17544200	17544799	600	+	14361	17493895	17544416	-	overlapStart	216	216	NearestLocation	chr11	HAVANA	gene	17493895	17544416	.	-	.	protein_coding	KNOWN	USH1C	2	OTTHUMG00000166323.2
ENSG00000006625.17	chr7	30503000	30505599	2600	+	09886	30496621	30504844	-	overlapStart	1844	755	NearestLocation	chr7	HAVANA	gene	30496621	30504844	.	-	.	protein_coding	KNOWN	GGCT	1	overlapping_locus
ENSG00000006634.7	chr7	87873400	87879799	6400	+	10311	87876216	87909541	+	overlapStart	-2816	2816	NearestLocation	chr7	HAVANA	gene	87876216	87909541	.	+	.	protein_coding	KNOWN	DBF4	2	OTTHUMG00000131034.6
ENSG00000006695.10	chr17	14068200	14070799	2600	+	19872	14069496	14208677	+	overlapStart	-1296	1296	NearestLocation	chr17	HAVANA	gene	14069496	14208677	.	+	.	protein_coding	KNOWN	COX10	2	ncRNA_host
ENSG00000006704.10	chr7	74449800	74451199	1400	+	10210	74453790	74602604	+	upstream	-3990	2591	NearestLocation	chr7	HAVANA	gene	74453790	74602604	.	+	.	protein_coding	KNOWN	GTF2IRD1	1	OTTHUMG00000023782.4
ENSG00000006704.10	chr7	74451800	74455599	3800	+	10211	74453790	74602604	+	overlapStart	-1990	1809	NearestLocation	chr7	HAVANA	gene	74453790	74602604	.	+	.	protein_coding	KNOWN	GTF2IRD1	1	OTTHUMG00000023782.4
ENSG00000006712.14	chr19	39389400	39392599	3200	+	22440	39385852	39391195	-	overlapStart	1795	1404	NearestLocation	chr19	HAVANA	gene	39385852	39391195	.	-	.	protein_coding	KNOWN	PAF1	2	OTTHUMG00000182968.2
ENSG00000006740.16	chr17	12789400	12789999	600	+	19868	12789539	12991643	+	overlapStart	-139	139	NearestLocation	chr17	HAVANA	gene	12789539	12991643	.	+	.	protein_coding	KNOWN	ARHGAP44	1	OTTHUMG00000058765.5
ENSG00000006744.18	chr17	13016400	13018799	2400	+	19869	12992391	13018187	-	overlapStart	1787	612	NearestLocation	chr17	HAVANA	gene	12992391	13018187	.	-	.	protein_coding	KNOWN	ELAC2	1	OTTHUMG00000058764.15
ENSG00000006744.18	chr17	13024600	13024999	400	+	19870	12992391	13018187	-	upstream	-6413	6413	NearestLocation	chr17	HAVANA	gene	12992391	13018187	.	-	.	protein_coding	KNOWN	ELAC2	1	OTTHUMG00000058764.15
ENSG00000006757.11	chrX	7926600	7928199	1600	+	24934	7898247	7927739	-	overlapStart	1139	460	NearestLocation	chrX	HAVANA	gene	7898247	7927739	.	-	.	protein_coding	KNOWN	PNPLA4	2	OTTHUMG00000021103.2
ENSG00000006831.9	chr12	1690200	1693799	3600	+	15406	1688574	1788678	+	inside	1626	1626	NearestLocation	chr12	HAVANA	gene	1688574	1788678	.	+	.	protein_coding	KNOWN	ADIPOR2	1	OTTHUMG00000130139.2
ENSG00000007038.10	chr16	2816600	2819599	3000	+	18729	2817180	2826304	+	overlapStart	-580	580	NearestLocation	chr16	HAVANA	gene	2817180	2826304	.	+	.	protein_coding	KNOWN	PRSS21	2	OTTHUMG00000128931.2
