feature	seqnames	start	end	width	strand	peak	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest	V1	V2	V3	V4	V5	V6	V7	V8	gene_type	gene_status	gene_name	level	havana_gene
ENSG00000002746.14	chr7	43112499	43114499	2001	+	13129	43112599	43566001	+	overlapStart	-100	100	NearestLocation	chr7	HAVANA	gene	43112599	43566001	.	+	.	protein_coding	KNOWN	HECW1	1	ncRNA_host
ENSG00000002834.17	chr17	38866999	38872999	6001	+	06017	38869859	38921770	+	overlapStart	-2860	2860	NearestLocation	chr17	HAVANA	gene	38869859	38921770	.	+	.	protein_coding	KNOWN	LASP1	1	ncRNA_host
ENSG00000002919.14	chr17	48106999	48109499	2501	+	06184	48103357	48123074	+	inside	3642	3642	NearestLocation	chr17	HAVANA	gene	48103357	48123074	.	+	.	protein_coding	KNOWN	SNX11	2	OTTHUMG00000178822.2
ENSG00000003096.13	chrX	118115999	118117499	1501	+	15343	117897813	118117340	-	overlapStart	1341	159	NearestLocation	chrX	HAVANA	gene	117897813	118117340	.	-	.	protein_coding	KNOWN	KLHL13	2	ncRNA_host
ENSG00000003393.14	chr2	201779999	201781999	2001	+	08649	201700554	201781189	-	overlapStart	1190	810	NearestLocation	chr2	HAVANA	gene	201700554	201781189	.	-	.	protein_coding	KNOWN	ALS2	2	OTTHUMG00000154507.7
ENSG00000003400.14	chr2	201182499	201185999	3501	+	08644	201182881	201229406	+	overlapStart	-382	382	NearestLocation	chr2	HAVANA	gene	201182881	201229406	.	+	.	protein_coding	KNOWN	CASP10	2	OTTHUMG00000132818.4
ENSG00000003402.19	chr2	201112999	201131999	19001	+	08643	201116104	201176687	+	overlapStart	-3105	3105	NearestLocation	chr2	HAVANA	gene	201116104	201176687	.	+	.	protein_coding	KNOWN	CFLAR	1	ncRNA_host
ENSG00000003756.16	chr3	50087999	50090499	2501	+	10001	50088908	50119021	+	overlapStart	-909	909	NearestLocation	chr3	HAVANA	gene	50088908	50119021	.	+	.	protein_coding	KNOWN	RBM5	1	overlapping_locus
ENSG00000004142.11	chr17	28356499	28358499	2001	+	05923	28347177	28357522	-	overlapStart	1023	977	NearestLocation	chr17	HAVANA	gene	28347177	28357522	.	-	.	protein_coding	KNOWN	POLDIP2	2	OTTHUMG00000132065.8
ENSG00000004399.12	chr3	129596499	129607499	11001	+	10299	129555175	129606818	-	overlapStart	10319	681	NearestLocation	chr3	HAVANA	gene	129555175	129606818	.	-	.	protein_coding	KNOWN	PLXND1	1	OTTHUMG00000159547.15
ENSG00000004478.7	chr12	2794999	2796999	2001	+	02922	2794953	2805423	+	inside	46	46	NearestLocation	chr12	HAVANA	gene	2794953	2805423	.	+	.	protein_coding	KNOWN	FKBP4	2	OTTHUMG00000090429.3
ENSG00000004487.15	chr1	23018999	23021999	3001	+	00201	23019448	23083689	+	overlapStart	-449	449	NearestLocation	chr1	HAVANA	gene	23019448	23083689	.	+	.	protein_coding	KNOWN	KDM1A	1	ncRNA_host
ENSG00000004534.14	chr3	49939999	49941499	1501	+	10000	49940007	50100045	+	overlapStart	-8	8	NearestLocation	chr3	HAVANA	gene	49940007	50100045	.	+	.	protein_coding	KNOWN	RBM6	1	overlapping_locus
ENSG00000004660.14	chr17	3891999	3893999	2001	+	05723	3860315	3894891	-	inside	2892	892	NearestLocation	chr17	HAVANA	gene	3860315	3894891	.	-	.	protein_coding	KNOWN	CAMKK1	2	OTTHUMG00000090725.2
ENSG00000004766.15	chr7	93231499	93233499	2001	+	13345	93232340	93361121	+	overlapStart	-841	841	NearestLocation	chr7	HAVANA	gene	93232340	93361121	.	+	.	protein_coding	KNOWN	VPS50	2	OTTHUMG00000131733.3
ENSG00000004777.18	chr19	35774499	35776499	2001	+	07281	35774532	35788822	+	overlapStart	-33	33	NearestLocation	chr19	HAVANA	gene	35774532	35788822	.	+	.	protein_coding	KNOWN	ARHGAP33	1	OTTHUMG00000182071.4
ENSG00000004779.9	chr16	23594999	23597499	2501	+	05260	23581002	23596356	-	overlapStart	1357	1143	NearestLocation	chr16	HAVANA	gene	23581002	23596356	.	-	.	protein_coding	KNOWN	NDUFAB1	1	OTTHUMG00000096985.5
ENSG00000004848.7	chrX	25012999	25013999	1001	+	14967	25003694	25016420	-	inside	3421	2421	NearestLocation	chrX	HAVANA	gene	25003694	25016420	.	-	.	protein_coding	KNOWN	ARX	2	OTTHUMG00000021275.4
ENSG00000004848.7	chrX	25020499	25021999	1501	+	14968	25003694	25016420	-	upstream	-4079	4079	NearestLocation	chrX	HAVANA	gene	25003694	25016420	.	-	.	protein_coding	KNOWN	ARX	2	OTTHUMG00000021275.4
ENSG00000004864.13	chr7	96320999	96323499	2501	+	13356	96120220	96322147	-	overlapStart	1148	1148	NearestLocation	chr7	HAVANA	gene	96120220	96322147	.	-	.	protein_coding	KNOWN	SLC25A13	2	ncRNA_host
ENSG00000004897.11	chr17	47186999	47189499	2501	+	06166	47117703	47189422	-	overlapStart	2423	77	NearestLocation	chr17	HAVANA	gene	47117703	47189422	.	-	.	protein_coding	KNOWN	CDC27	2	overlapping_locus
ENSG00000004961.14	chrX	11109999	11113499	3501	+	14901	11111301	11123078	+	overlapStart	-1302	1302	NearestLocation	chrX	HAVANA	gene	11111301	11123078	.	+	.	protein_coding	KNOWN	HCCS	2	OTTHUMG00000021128.1
ENSG00000005007.12	chr19	18831499	18834499	3001	+	07163	18831938	18868236	+	overlapStart	-439	439	NearestLocation	chr19	HAVANA	gene	18831938	18868236	.	+	.	protein_coding	KNOWN	UPF1	2	OTTHUMG00000183025.2
ENSG00000005022.5	chrX	119467999	119469999	2001	+	15352	119468400	119471319	+	overlapStart	-401	401	NearestLocation	chrX	HAVANA	gene	119468400	119471319	.	+	.	protein_coding	KNOWN	SLC25A5	2	OTTHUMG00000022715.2
ENSG00000005059.15	chr4	109558999	109561499	2501	+	11037	109560205	109688726	+	overlapStart	-1206	1206	NearestLocation	chr4	HAVANA	gene	109560205	109688726	.	+	.	protein_coding	KNOWN	CCDC109B	2	overlapping_locus
ENSG00000005100.12	chr17	5466999	5469499	2501	+	05748	5440912	5469060	-	overlapStart	2061	439	NearestLocation	chr17	HAVANA	gene	5440912	5469060	.	-	.	protein_coding	KNOWN	DHX33	1	overlapping_locus
ENSG00000005175.9	chr12	47703999	47706999	3001	+	03148	47661249	47706061	-	overlapStart	2062	938	NearestLocation	chr12	HAVANA	gene	47661249	47706061	.	-	.	protein_coding	KNOWN	RPAP3	2	overlapping_locus
ENSG00000005189.19	chr16	20804999	20808499	3501	+	05237	20806429	20849668	+	overlapStart	-1430	1430	NearestLocation	chr16	HAVANA	gene	20806429	20849668	.	+	.	protein_coding	KNOWN	AC004381.6	1	ncRNA_host
ENSG00000005206.16	chr19	2327499	2329999	2501	+	06804	2328615	2354806	+	overlapStart	-1116	1116	NearestLocation	chr19	HAVANA	gene	2328615	2354806	.	+	.	protein_coding	KNOWN	SPPL2B	2	overlapping_locus
ENSG00000005238.19	chr9	35095499	35116999	21501	+	14374	35104112	35116341	-	includeFeature	20842	658	NearestLocation	chr9	HAVANA	gene	35104112	35116341	.	-	.	protein_coding	KNOWN	FAM214B	2	OTTHUMG00000019847.6
ENSG00000005249.12	chr7	107043999	107048999	5001	+	13444	107044649	107161811	+	overlapStart	-650	650	NearestLocation	chr7	HAVANA	gene	107044649	107161811	.	+	.	protein_coding	KNOWN	PRKAR2B	2	OTTHUMG00000137418.1
ENSG00000005302.17	chrX	11757499	11759999	2501	+	14904	11758159	11775753	+	overlapStart	-660	660	NearestLocation	chrX	HAVANA	gene	11758159	11775753	.	+	.	protein_coding	KNOWN	MSL3	2	OTTHUMG00000021132.6
ENSG00000005339.14	chr16	3878999	3881999	3001	+	05146	3725054	3880726	-	overlapStart	1727	1273	NearestLocation	chr16	HAVANA	gene	3725054	3880726	.	-	.	protein_coding	KNOWN	CREBBP	1	OTTHUMG00000129431.6
ENSG00000005436.13	chr2	75708499	75711499	3001	+	08142	75652000	75710989	-	overlapStart	2490	510	NearestLocation	chr2	HAVANA	gene	75652000	75710989	.	-	.	protein_coding	KNOWN	GCFC2	1	OTTHUMG00000129989.4
ENSG00000005448.16	chr2	74420999	74422499	1501	+	08130	74421678	74425755	+	overlapStart	-679	679	NearestLocation	chr2	HAVANA	gene	74421678	74425755	.	+	.	protein_coding	KNOWN	WDR54	1	OTTHUMG00000129951.4
ENSG00000005700.14	chr6	82245999	82248499	2501	+	12532	82169983	82247754	-	overlapStart	1755	745	NearestLocation	chr6	HAVANA	gene	82169983	82247754	.	-	.	protein_coding	KNOWN	IBTK	2	ncRNA_host
ENSG00000005801.16	chr11	3377499	3382499	5001	+	02180	3339261	3379222	-	overlapStart	1723	1723	NearestLocation	chr11	HAVANA	gene	3339261	3379222	.	-	.	protein_coding	KNOWN	ZNF195	1	OTTHUMG00000011694.8
ENSG00000005810.17	chr13	77325499	77330499	5001	+	03938	77044655	77327050	-	overlapStart	1551	1551	NearestLocation	chr13	HAVANA	gene	77044655	77327050	.	-	.	protein_coding	KNOWN	MYCBP2	2	overlapping_locus
ENSG00000005812.10	chr13	77023499	77027999	4501	+	03937	76992598	77027195	-	overlapStart	3696	804	NearestLocation	chr13	HAVANA	gene	76992598	77027195	.	-	.	protein_coding	KNOWN	FBXL3	1	OTTHUMG00000017099.5
ENSG00000005889.15	chrX	24148999	24151999	3001	+	14961	24149173	24216255	+	overlapStart	-174	174	NearestLocation	chrX	HAVANA	gene	24149173	24216255	.	+	.	protein_coding	KNOWN	ZFX	2	OTTHUMG00000021264.2
ENSG00000005893.15	chrX	120467499	120469499	2001	+	15364	120427827	120469365	-	overlapStart	1866	134	NearestLocation	chrX	HAVANA	gene	120427827	120469365	.	-	.	protein_coding	KNOWN	LAMP2	2	OTTHUMG00000022301.4
ENSG00000005961.17	chr17	44384999	44389999	5001	+	06123	44372180	44389505	-	overlapStart	4506	494	NearestLocation	chr17	HAVANA	gene	44372180	44389505	.	-	.	protein_coding	KNOWN	ITGA2B	2	OTTHUMG00000177935.2
ENSG00000006015.17	chr19	18587999	18590999	3001	+	07158	18588685	18592336	+	overlapStart	-686	686	NearestLocation	chr19	HAVANA	gene	18588685	18592336	.	+	.	protein_coding	KNOWN	C19orf60	1	OTTHUMG00000183112.1
ENSG00000006025.11	chr17	47820999	47822499	1501	+	06174	47807372	47821834	-	overlapStart	835	665	NearestLocation	chr17	HAVANA	gene	47807372	47821834	.	-	.	protein_coding	KNOWN	OSBPL7	2	OTTHUMG00000178288.1
ENSG00000006042.11	chr17	32927499	32929999	2501	+	05978	32927910	32945106	+	overlapStart	-411	411	NearestLocation	chr17	HAVANA	gene	32927910	32945106	.	+	.	protein_coding	KNOWN	TMEM98	2	OTTHUMG00000132882.4
ENSG00000006062.13	chr17	45315999	45317999	2001	+	06142	45263121	45317040	-	overlapStart	1041	959	NearestLocation	chr17	HAVANA	gene	45263121	45317040	.	-	.	protein_coding	KNOWN	MAP3K14	2	OTTHUMG00000180364.5
ENSG00000006125.16	chr17	35577999	35579499	1501	+	05989	35578046	35726409	+	overlapStart	-47	47	NearestLocation	chr17	HAVANA	gene	35578046	35726409	.	+	.	protein_coding	KNOWN	AP2B1	1	overlapping_locus
ENSG00000006282.20	chr17	50541499	50542999	1501	+	06219	50543058	50555852	+	upstream	-1559	59	NearestLocation	chr17	HAVANA	gene	50543058	50555852	.	+	.	protein_coding	KNOWN	SPATA20	2	overlapping_locus
ENSG00000006432.15	chr14	70808999	70810499	1501	+	04345	70722526	70809534	-	overlapStart	535	535	NearestLocation	chr14	HAVANA	gene	70722526	70809534	.	-	.	protein_coding	KNOWN	MAP3K9	1	OTTHUMG00000171249.3
ENSG00000006451.7	chr7	39622499	39624999	2501	+	13116	39623483	39708124	+	overlapStart	-984	984	NearestLocation	chr7	HAVANA	gene	39623483	39708124	.	+	.	protein_coding	KNOWN	RALA	2	OTTHUMG00000128775.4
ENSG00000006453.13	chr7	98397999	98401499	3501	+	13370	98291651	98401068	-	overlapStart	3069	431	NearestLocation	chr7	HAVANA	gene	98291651	98401068	.	-	.	protein_coding	KNOWN	BAIAP2L1	2	overlapping_locus
ENSG00000006459.10	chr7	140175499	140177999	2501	+	13576	140084746	140177035	-	overlapStart	1536	964	NearestLocation	chr7	HAVANA	gene	140084746	140177035	.	-	.	protein_coding	KNOWN	KDM7A	2	ncRNA_host
ENSG00000006468.13	chr7	13987999	13993499	5501	+	12995	13891228	13991425	-	overlapStart	3426	2074	NearestLocation	chr7	HAVANA	gene	13891228	13991425	.	-	.	protein_coding	KNOWN	ETV1	1	OTTHUMG00000152403.6
ENSG00000006530.15	chr7	141549999	141552499	2501	+	13586	141551189	141655244	+	overlapStart	-1190	1190	NearestLocation	chr7	HAVANA	gene	141551189	141655244	.	+	.	protein_coding	KNOWN	AGK	2	OTTHUMG00000157499.1
ENSG00000006607.13	chr2	241354999	241357499	2501	+	08818	241356243	241494841	+	overlapStart	-1244	1244	NearestLocation	chr2	HAVANA	gene	241356243	241494841	.	+	.	protein_coding	KNOWN	FARP2	1	ncRNA_host
ENSG00000006625.17	chr7	30502999	30505999	3001	+	13076	30496621	30504844	-	overlapStart	1845	1155	NearestLocation	chr7	HAVANA	gene	30496621	30504844	.	-	.	protein_coding	KNOWN	GGCT	1	overlapping_locus
ENSG00000006634.7	chr7	87873499	87879499	6001	+	13317	87876216	87909541	+	overlapStart	-2717	2717	NearestLocation	chr7	HAVANA	gene	87876216	87909541	.	+	.	protein_coding	KNOWN	DBF4	2	OTTHUMG00000131034.6
ENSG00000006638.11	chr19	3604999	3608499	3501	+	06834	3594506	3606840	-	overlapStart	1841	1659	NearestLocation	chr19	HAVANA	gene	3594506	3606840	.	-	.	protein_coding	KNOWN	TBXA2R	2	OTTHUMG00000180806.2
ENSG00000006695.10	chr17	14068499	14070999	2501	+	05819	14069496	14208677	+	overlapStart	-997	997	NearestLocation	chr17	HAVANA	gene	14069496	14208677	.	+	.	protein_coding	KNOWN	COX10	2	ncRNA_host
ENSG00000006704.10	chr7	74452999	74454999	2001	+	13264	74453790	74602604	+	overlapStart	-791	791	NearestLocation	chr7	HAVANA	gene	74453790	74602604	.	+	.	protein_coding	KNOWN	GTF2IRD1	1	OTTHUMG00000023782.4
ENSG00000006712.14	chr19	39389999	39392499	2501	+	07344	39385852	39391195	-	overlapStart	1196	1196	NearestLocation	chr19	HAVANA	gene	39385852	39391195	.	-	.	protein_coding	KNOWN	PAF1	2	OTTHUMG00000182968.2
ENSG00000006740.16	chr17	12789499	12789999	501	+	05816	12789539	12991643	+	overlapStart	-40	40	NearestLocation	chr17	HAVANA	gene	12789539	12991643	.	+	.	protein_coding	KNOWN	ARHGAP44	1	OTTHUMG00000058765.5
ENSG00000006744.18	chr17	13016499	13018999	2501	+	05817	12992391	13018187	-	overlapStart	1688	812	NearestLocation	chr17	HAVANA	gene	12992391	13018187	.	-	.	protein_coding	KNOWN	ELAC2	1	OTTHUMG00000058764.15
ENSG00000006747.14	chr7	12569999	12571999	2001	+	12988	12570577	12660179	+	overlapStart	-578	578	NearestLocation	chr7	HAVANA	gene	12570577	12660179	.	+	.	protein_coding	KNOWN	SCIN	1	OTTHUMG00000152385.4
ENSG00000006757.11	chrX	7926499	7928499	2001	+	14896	7898247	7927739	-	overlapStart	1240	760	NearestLocation	chrX	HAVANA	gene	7898247	7927739	.	-	.	protein_coding	KNOWN	PNPLA4	2	OTTHUMG00000021103.2
ENSG00000006831.9	chr12	1690499	1694499	4001	+	02919	1688574	1788678	+	inside	1925	1925	NearestLocation	chr12	HAVANA	gene	1688574	1788678	.	+	.	protein_coding	KNOWN	ADIPOR2	1	OTTHUMG00000130139.2
ENSG00000006837.11	chr5	134366499	134373499	7001	+	11772	134286350	134371047	-	overlapStart	4548	2452	NearestLocation	chr5	HAVANA	gene	134286350	134371047	.	-	.	protein_coding	KNOWN	CDKL3	1	overlapping_locus
ENSG00000007038.10	chr16	2816499	2818999	2501	+	05120	2817180	2826304	+	overlapStart	-681	681	NearestLocation	chr16	HAVANA	gene	2817180	2826304	.	+	.	protein_coding	KNOWN	PRSS21	2	OTTHUMG00000128931.2
ENSG00000007080.10	chr19	17931999	17933999	2001	+	07133	17933016	17943991	+	overlapStart	-1017	983	NearestLocation	chr19	HAVANA	gene	17933016	17943991	.	+	.	protein_coding	KNOWN	CCDC124	2	OTTHUMG00000183405.2
ENSG00000007168.12	chr17	2592999	2595499	2501	+	05714	2593210	2685615	+	overlapStart	-211	211	NearestLocation	chr17	HAVANA	gene	2593210	2685615	.	+	.	protein_coding	KNOWN	PAFAH1B1	2	ncRNA_host
ENSG00000007174.17	chr17	11598499	11598999	501	+	05811	11598431	11969748	+	inside	68	68	NearestLocation	chr17	HAVANA	gene	11598431	11969748	.	+	.	protein_coding	KNOWN	DNAH9	1	OTTHUMG00000130383.8
ENSG00000007202.14	chr17	28643999	28645999	2001	+	05929	28614440	28645454	-	overlapStart	1455	545	NearestLocation	chr17	HAVANA	gene	28614440	28645454	.	-	.	protein_coding	KNOWN	KIAA0100	1	OTTHUMG00000166587.6
ENSG00000007306.14	chr19	41706499	41707499	1001	+	07398	41673307	41706976	-	overlapStart	477	477	NearestLocation	chr19	HAVANA	gene	41673307	41706976	.	-	.	protein_coding	KNOWN	CEACAM7	2	OTTHUMG00000151063.3
ENSG00000007341.18	chr1	112617499	112622499	5001	+	00769	112523518	112620825	-	overlapStart	3326	1674	NearestLocation	chr1	HAVANA	gene	112523518	112620825	.	-	.	protein_coding	KNOWN	ST7L	2	OTTHUMG00000011753.7
ENSG00000007384.15	chr16	71499	79499	8001	+	05050	58059	76355	-	overlapStart	4856	3144	NearestLocation	chr16	HAVANA	gene	58059	76355	.	-	.	protein_coding	KNOWN	RHBDF1	1	OTTHUMG00000060719.15
ENSG00000007516.13	chr16	1331499	1334499	3001	+	05077	1333601	1349441	+	overlapStart	-2102	898	NearestLocation	chr16	HAVANA	gene	1333601	1349441	.	+	.	protein_coding	KNOWN	BAIAP3	1	OTTHUMG00000047833.5
ENSG00000007520.3	chr16	1350499	1352999	2501	+	05078	1349240	1351911	-	overlapStart	1412	1088	NearestLocation	chr16	HAVANA	gene	1349240	1351911	.	-	.	protein_coding	KNOWN	TSR3	2	OTTHUMG00000047834.3
ENSG00000007541.16	chr16	566499	571499	5001	+	05065	566995	584136	+	overlapStart	-496	496	NearestLocation	chr16	HAVANA	gene	566995	584136	.	+	.	protein_coding	KNOWN	PIGQ	2	overlapping_locus
ENSG00000007545.15	chr16	1609999	1615999	6001	+	05084	1612325	1677908	+	overlapStart	-2326	2326	NearestLocation	chr16	HAVANA	gene	1612325	1677908	.	+	.	protein_coding	KNOWN	CRAMP1	2	overlapping_locus
ENSG00000007866.18	chr6	35495999	35498999	3001	+	12340	35473597	35497076	-	overlapStart	1077	1077	NearestLocation	chr6	HAVANA	gene	35473597	35497076	.	-	.	protein_coding	KNOWN	TEAD3	2	OTTHUMG00000014571.4
ENSG00000007923.15	chr1	6700499	6701999	1501	+	00076	6634168	6701924	-	overlapStart	1425	75	NearestLocation	chr1	HAVANA	gene	6634168	6701924	.	-	.	protein_coding	KNOWN	DNAJC11	2	OTTHUMG00000001443.4
ENSG00000007944.14	chr6	16128499	16133499	5001	+	12122	16129125	16148248	+	overlapStart	-626	626	NearestLocation	chr6	HAVANA	gene	16129125	16148248	.	+	.	protein_coding	KNOWN	MYLIP	2	ncRNA_host
ENSG00000007968.6	chr1	23527499	23531499	4001	+	00208	23506430	23531220	-	overlapStart	3721	279	NearestLocation	chr1	HAVANA	gene	23506430	23531220	.	-	.	protein_coding	KNOWN	E2F2	2	OTTHUMG00000003223.1
ENSG00000008018.8	chr6	170550999	170555999	5001	+	12893	170535117	170553341	-	overlapStart	2342	2342	NearestLocation	chr6	HAVANA	gene	170535117	170553341	.	-	.	protein_coding	KNOWN	PSMB1	2	OTTHUMG00000016087.2
ENSG00000008056.12	chrX	47619499	47620499	1001	+	15037	47571898	47619853	-	overlapStart	354	354	NearestLocation	chrX	HAVANA	gene	47571898	47619853	.	-	.	protein_coding	KNOWN	SYN1	2	OTTHUMG00000021454.2
ENSG00000008083.13	chr6	15243999	15252499	8501	+	12119	15246296	15522040	+	overlapStart	-2297	2297	NearestLocation	chr6	HAVANA	gene	15246296	15522040	.	+	.	protein_coding	KNOWN	JARID2	2	ncRNA_host
ENSG00000008086.11	chrX	18424499	18426499	2001	+	14938	18425583	18653629	+	overlapStart	-1084	916	NearestLocation	chrX	HAVANA	gene	18425583	18653629	.	+	.	protein_coding	KNOWN	CDKL5	2	overlapping_locus
ENSG00000008128.22	chr1	1722999	1725499	2501	+	00037	1702730	1724324	-	overlapStart	1325	1175	NearestLocation	chr1	HAVANA	gene	1702730	1724324	.	-	.	protein_coding	KNOWN	CDK11A	2	overlapping_locus
ENSG00000008130.15	chr1	1775499	1783499	8001	+	00039	1751232	1780457	-	overlapStart	4958	3042	NearestLocation	chr1	HAVANA	gene	1751232	1780457	.	-	.	protein_coding	KNOWN	NADK	2	OTTHUMG00000000942.6
ENSG00000008196.12	chr6	50815499	50816999	1501	+	12440	50818723	50847613	+	upstream	-3224	1724	NearestLocation	chr6	HAVANA	gene	50818723	50847613	.	+	.	protein_coding	KNOWN	TFAP2B	2	OTTHUMG00000014836.4
ENSG00000008256.15	chr7	6270999	6273999	3001	+	12955	6161776	6272644	-	overlapStart	1645	1355	NearestLocation	chr7	HAVANA	gene	6161776	6272644	.	-	.	protein_coding	KNOWN	CYTH3	2	ncRNA_host
ENSG00000008277.14	chr7	87933999	87935499	1501	+	13318	87934143	88202889	+	overlapStart	-144	144	NearestLocation	chr7	HAVANA	gene	87934143	88202889	.	+	.	protein_coding	KNOWN	ADAM22	1	OTTHUMG00000137417.10
ENSG00000008282.8	chr7	106110499	106112999	2501	+	13438	106090503	106112576	-	overlapStart	2077	423	NearestLocation	chr7	HAVANA	gene	106090503	106112576	.	-	.	protein_coding	KNOWN	SYPL1	1	OTTHUMG00000157587.2
ENSG00000008283.15	chr17	63445499	63447499	2001	+	06288	63432304	63446378	-	overlapStart	879	879	NearestLocation	chr17	HAVANA	gene	63432304	63446378	.	-	.	protein_coding	KNOWN	CYB561	2	OTTHUMG00000179116.2
ENSG00000008294.20	chr17	51117499	51122499	5001	+	06224	50962174	51120865	-	overlapStart	3366	1634	NearestLocation	chr17	HAVANA	gene	50962174	51120865	.	-	.	protein_coding	KNOWN	SPAG9	1	OTTHUMG00000162316.6
ENSG00000008323.15	chr12	6309999	6311499	1501	+	02943	6310436	6328506	+	overlapStart	-437	437	NearestLocation	chr12	HAVANA	gene	6310436	6328506	.	+	.	protein_coding	KNOWN	PLEKHG6	2	OTTHUMG00000168266.1
ENSG00000008324.10	chr3	42580999	42582999	2001	+	09916	42581840	42595114	+	overlapStart	-841	841	NearestLocation	chr3	HAVANA	gene	42581840	42595114	.	+	.	protein_coding	KNOWN	SS18L2	2	OTTHUMG00000131794.2
ENSG00000008382.15	chr19	4341999	4344499	2501	+	06847	4343527	4360086	+	overlapStart	-1528	972	NearestLocation	chr19	HAVANA	gene	4343527	4360086	.	+	.	protein_coding	KNOWN	MPND	2	OTTHUMG00000181914.2
ENSG00000008394.12	chr12	16347499	16349499	2001	+	03029	16347142	16609259	+	inside	357	357	NearestLocation	chr12	HAVANA	gene	16347142	16609259	.	+	.	protein_coding	KNOWN	MGST1	1	overlapping_locus
ENSG00000008405.11	chr12	107090999	107094499	3501	+	03516	106991364	107093829	-	overlapStart	2830	670	NearestLocation	chr12	HAVANA	gene	106991364	107093829	.	-	.	protein_coding	KNOWN	CRY1	1	OTTHUMG00000170005.2
ENSG00000008441.16	chr19	12994999	12997499	2501	+	07040	12995608	13098796	+	overlapStart	-609	609	NearestLocation	chr19	HAVANA	gene	12995608	13098796	.	+	.	protein_coding	KNOWN	NFIX	1	overlapping_locus
ENSG00000008513.14	chr8	133567999	133573499	5501	+	14179	133454848	133571940	-	overlapStart	3941	1559	NearestLocation	chr8	HAVANA	gene	133454848	133571940	.	-	.	protein_coding	KNOWN	ST3GAL1	2	OTTHUMG00000164534.3
ENSG00000008952.16	chr3	169965499	169967999	2501	+	10472	169966635	169998373	+	overlapStart	-1136	1136	NearestLocation	chr3	HAVANA	gene	169966635	169998373	.	+	.	protein_coding	KNOWN	SEC62	1	OTTHUMG00000158753.4
